Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-987.454	-131.855	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-941.79	-132.417	-809.373	0.942402	0.70921	0.623108	0.688359	0.1019024	0.8104846	0.6883591	0.6231076	0.7092105	0.9424016	0.03775507	0.06414733	0.1895154	69.38825	0.03290072	0.0487378	0.0457948	0.0457197	0.0458876	0.0497896	0.0502631	0.061012	0.0675217	0.0675257	0.0674746	0.0584843	0.0580593	0.056747	0.0535399	0.0535414	0.0536258	0.0579314	0.0583443	69.38825	1758.837	0.3705023	0	0.204922	1	0.2513541	0.198822	0.549824	0.251354	0.5498236	0.7486459	0.1988222	0.2049218
100	-942.225	-132.57	-809.654	0.926742	0.777295	0.159294	0.820583	0.1144056	0.8634377	0.8205826	0.1592941	0.7772951	0.9267415	0.06494967	0.04945591	0.1365623	69.38825	0.05164639	0.0308412	0.023918	0.0238418	0.0255741	0.041252	0.05773	0.109129	0.129231	0.130985	0.132361	0.0543388	0.0599697	0.0283282	0.0198121	0.0200377	0.0204641	0.0432192	0.0489668	69.38825	1758.837	0.5677142	0	0.477154	1	0.8450629	0.0557804	0.0991567	0.845063	0.09915669	0.1549371	0.05578043	0.4771544
150	-942.276	-132.655	-809.62	0.662147	0.356945	0.571442	0.755412	0.09848462	0.7174231	0.7554125	0.5714417	0.3569446	0.6621474	0.04652433	0.05196029	0.2825769	69.38825	0.04410623	0.0711243	0.0671031	0.0669062	0.0673472	0.0727514	0.0745411	0.0673338	0.0741258	0.0741247	0.0739575	0.0642903	0.0630741	0.0278784	0.0259033	0.0259031	0.0259728	0.0286116	0.0290515	69.38825	1758.837	0.472402	0	0.164802	1	0.2901754	0.0931678	0.616657	0.290175	0.6166568	0.7098246	0.09316778	0.1648022
200	-941.433	-131.896	-809.537	0.709723	0.471582	0.544237	0.962344	0.09827292	0.7580703	0.9623435	0.5442372	0.4715818	0.7097229	0.05045869	0.04781423	0.2419297	69.38825	0.02953231	0.078587	0.0713121	0.0712517	0.0737915	0.089789	0.0989523	0.0706019	0.0843796	0.0852244	0.0856821	0.0477461	0.0480014	0.0157377	0.0132477	0.0133306	0.0134922	0.0191595	0.019713	69.38825	1758.837	0.5134547	0	0.490067	1	0.7008294	0.14563	0.153541	0.700829	0.1535411	0.2991706	0.1456296	0.4900669
250	-942.006	-130.508	-811.498	0.909716	0.454848	0.483773	0.53664	0.1387833	0.9011557	0.5366401	0.4837733	0.4548478	0.9097161	0.07753729	0.06124603	0.09884431	69.38825	0.05049426	0.0618926	0.0502236	0.0497117	0.0510535	0.0673133	0.0727606	0.0653275	0.0905993	0.0905807	0.0915685	0.0510119	0.0525416	0.0364166	0.0292465	0.0292423	0.0295794	0.0395661	0.0413645	69.38825	1758.837	0.5586931	0	0.255078	1	0.6343532	0.132544	0.233103	0.634353	0.2331026	0.3656468	0.1325442	0.255078
300	-941.191	-129.966	-811.225	0.968277	0.65669	0.172464	0.303509	0.09836237	0.7442039	0.3035087	0.1724644	0.6566902	0.968277	0.05719574	0.04116663	0.2557961	69.38825	0.06714573	0.0225635	0.0178614	0.0173548	0.0182384	0.0243771	0.0287333	0.0694285	0.0903613	0.0908304	0.0904798	0.0508724	0.0469058	0.0751754	0.060723	0.0608453	0.0616782	0.0825478	0.0910234	69.38825	1758.837	0.5814799	0	0.222764	1	0.7212967	0.0225592	0.256144	0.721297	0.2561441	0.2787033	0.0225592	0.222764
350	-941.296	-130.75	-810.546	0.960361	0.412952	0.485035	0.573849	0.1298497	0.6711924	0.5738488	0.4850353	0.4129517	0.9603612	0.08692943	0.04292025	0.3288076	69.38825	0.05506645	0.0678645	0.0571176	0.0557556	0.0587679	0.0734492	0.0926148	0.0721959	0.0999073	0.100621	0.101069	0.0472877	0.0470591	0.0223023	0.0172657	0.0173267	0.0175641	0.0248387	0.0269928	69.38825	1758.837	0.669462	0	0.267055	1	0.7837307	0.0488096	0.16746	0.783731	0.1674596	0.2162693	0.04880963	0.2670552
400	-939.314	-128.965	-810.349	0.73211	0.48758	0.260678	0.298402	0.09336109	0.7703065	0.2984021	0.260678	0.4875804	0.7321105	0.03856479	0.0547963	0.2296935	69.38825	0.07670405	0.0384643	0.0316528	0.0306821	0.0317558	0.0391008	0.0428307	0.0582003	0.0802813	0.0799501	0.0801608	0.0525357	0.050264	0.0678384	0.0575068	0.0574276	0.0577502	0.0700264	0.073572	69.38825	1758.837	0.4130713	0	0.0595176	1	0.6059389	0.0588859	0.335175	0.605939	0.3351752	0.3940611	0.05888593	0.05951763
450	-942.651	-132.905	-809.747	0.718657	0.745483	0.317593	0.728271	0.1116774	0.8406821	0.7282705	0.3175933	0.7454831	0.7186567	0.05184131	0.0598361	0.1593179	69.38825	0.05581236	0.0391792	0.0354944	0.0353315	0.0355888	0.0400339	0.0408411	0.0664333	0.0772954	0.0772702	0.07726	0.0636118	0.062975	0.0607267	0.0542884	0.0542786	0.0543841	0.0621571	0.0628506	69.38825	1758.837	0.4642058	0	0.12256	1	0.3359433	0.14483	0.519227	0.335943	0.5192268	0.6640567	0.1448299	0.1225604
