Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1023.54	-167.945	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-975.148	-165.562	-809.586	0.176468	0.564104	0.305118	0.705014	0.09669884	0.824651	0.7050139	0.3051179	0.564104	0.176468	0.04070077	0.05599807	0.175349	69.38825	0.04492536	0.106343	0.0993549	0.0979016	0.0995648	0.107183	0.112981	0.034993	0.0517894	0.0516594	0.0517295	0.0318767	0.0303313	0.0231037	0.0181739	0.0181459	0.0181764	0.0233381	0.0233545	69.38825	1758.837	0.4209023	0	0.0514238	1	0.5823528	0.079977	0.33767	0.582353	0.3376702	0.4176472	0.07997699	0.05142377
100	-976.984	-167.211	-809.773	0.826855	0.431714	0.892098	0.251302	0.09806926	0.7309947	0.2513024	0.8920982	0.431714	0.8268552	0.02760244	0.07046682	0.2690053	69.38825	0.0257025	0.0576414	0.0558129	0.0558137	0.0561882	0.0608975	0.0617523	0.046865	0.0499239	0.0500028	0.0497706	0.041189	0.040628	0.0620623	0.0610431	0.0610595	0.061229	0.0638346	0.0642864	69.38825	1758.837	0.2814586	0	0.569072	1	0.3238289	0.208433	0.467738	0.323829	0.4677376	0.6761711	0.2084335	0.5690718
150	-974.452	-164.939	-809.513	0.755471	0.569027	0.731295	0.935156	0.1095522	0.7418418	0.9351559	0.7312954	0.569027	0.755471	0.04080439	0.06874784	0.2581582	69.38825	0.02117415	0.0722474	0.0708795	0.0709848	0.0720897	0.0807814	0.0836434	0.0684771	0.070783	0.0709434	0.070419	0.0534851	0.0526539	0.026061	0.0253359	0.0253645	0.0255933	0.0298884	0.0303693	69.38825	1758.837	0.3724651	0	0.807977	1	0.4276066	0.131014	0.441379	0.427607	0.441379	0.5723934	0.1310144	0.8079773
200	-973.906	-164.279	-809.627	0.387902	0.63743	0.515817	0.993278	0.1078774	0.7325313	0.9932781	0.5158166	0.6374301	0.3879019	0.04185685	0.06602055	0.2674687	69.38825	0.03397635	0.0965043	0.090827	0.0905034	0.0922507	0.102128	0.107892	0.0501805	0.0613003	0.0617299	0.0616048	0.0383929	0.0373471	0.0187642	0.0159239	0.015987	0.0160968	0.0211397	0.0214279	69.38825	1758.837	0.3880039	0	0.382018	1	0.6198261	0.136581	0.243593	0.619826	0.2435927	0.3801739	0.1365812	0.382018
250	-975.186	-163.847	-811.34	0.702771	0.92958	0.80291	0.290255	0.08354427	0.6619349	0.290255	0.8029102	0.9295804	0.7027708	0.009181883	0.07436239	0.3380651	69.38825	0.02715727	0.066865	0.0627613	0.0627542	0.0641706	0.0720707	0.0790658	0.0416417	0.0511146	0.0517119	0.0513567	0.0249807	0.0236565	0.0581018	0.0543559	0.0545305	0.0549331	0.0619846	0.0639444	69.38825	1758.837	0.1099044	0	0.4912	1	0.6934182	0.0574947	0.249087	0.693418	0.2490871	0.3065818	0.05749475	0.4911996
300	-974.726	-164.687	-810.039	0.304004	0.649035	0.348745	0.162541	0.08968547	0.7559948	0.1625407	0.3487448	0.6490354	0.3040036	0.03927536	0.05041011	0.2440052	69.38825	0.03096527	0.0634486	0.0618331	0.0620956	0.0636723	0.0710026	0.0753102	0.0443263	0.0479744	0.0484186	0.0484483	0.0266103	0.0263585	0.0590418	0.0571146	0.0572371	0.0574846	0.0646252	0.064998	69.38825	1758.837	0.4379233	0	0.749486	1	0.7372646	0.180625	0.0821101	0.737265	0.08211007	0.2627354	0.1806253	0.7494858
350	-974.77	-165.673	-809.097	0.545875	0.719487	0.835664	0.508917	0.1193444	0.7234082	0.5089172	0.835664	0.7194866	0.5458749	0.05805379	0.06129062	0.2765918	69.38825	0.01954958	0.0756965	0.07376	0.0737341	0.0740344	0.0779723	0.0786575	0.0424622	0.0459865	0.0460505	0.0459104	0.0383323	0.0379286	0.0483964	0.0470023	0.0470201	0.0471054	0.04987	0.0500806	69.38825	1758.837	0.4864391	0	0.468212	1	0.3094466	0.295688	0.394865	0.309447	0.3948653	0.6905534	0.2956881	0.4682125
400	-975.867	-166.196	-809.671	0.417758	0.384041	0.923776	0.591483	0.09626121	0.6402252	0.5914835	0.9237756	0.3840414	0.4177578	0.03152569	0.06473553	0.3597748	69.38825	0.0384604	0.126776	0.119142	0.117649	0.120008	0.127935	0.145902	0.0282425	0.0488204	0.0494822	0.049465	0.0145382	0.0132588	0.00695997	0.00563262	0.00567502	0.00570033	0.00730582	0.00750582	69.38825	1758.837	0.3275014	0	0.25472	1	0.832807	0.0310288	0.136164	0.832807	0.1361642	0.167193	0.03102883	0.2547198
450	-976.49	-165.531	-810.959	0.451627	0.677724	0.913967	0.250181	0.0795736	0.802193	0.2501805	0.9139672	0.6777244	0.4516275	0.01408619	0.06548742	0.197807	69.38825	0.02888267	0.0986006	0.0986992	0.0993133	0.102354	0.113721	0.125816	0.0470009	0.0472653	0.0474491	0.0479344	0.0135431	0.0138826	0.0226347	0.0226632	0.0227083	0.0229576	0.0264885	0.0269678	69.38825	1758.837	0.1770209	0	0.995275	1	0.8300093	0.10554	0.0644512	0.830009	0.06445118	0.1699907	0.1055395	0.9952753
