Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1015.62	-160.021	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.107542	0.0932041	0.0892999	0.0929161	0.10412	0.140339	0.0247665	0.0881106	0.0871514	0.0887959	0.0125268	0.014073	0.0108661	0.00771541	0.00764287	0.00776794	0.0109077	0.0122541	69.38825	1758.837	0.75	0	0.1	1	0.9142857	0.0285714	0.0571429	0.914286	0.05714286	0.08571429	0.02857143	0.1
50	-967.224	-156.972	-810.251	0.98855	0.58558	0.642102	0.924857	0.0954785	0.8704825	0.9248567	0.6421018	0.5855801	0.9885501	0.02625737	0.06922113	0.1295175	69.38825	0.04531521	0.0705239	0.0632258	0.0637037	0.065484	0.0836918	0.102712	0.0805468	0.0948666	0.0961547	0.0966143	0.0356707	0.0397951	0.0169758	0.0147207	0.0148893	0.015066	0.021208	0.0241505	69.38825	1758.837	0.2750082	0	0.630011	1	0.7584797	0.0414372	0.200083	0.75848	0.2000831	0.2415203	0.04143719	0.6300115
100	-968.448	-157.761	-810.687	0.880381	0.718162	0.587197	0.754652	0.09120726	0.8426403	0.7546524	0.5871972	0.718162	0.8803808	0.04372141	0.04748585	0.1573597	69.38825	0.05110207	0.067206	0.0611755	0.0615876	0.0641353	0.0836668	0.0934735	0.0745881	0.0863994	0.0875046	0.0889453	0.0395246	0.041284	0.0238874	0.0210619	0.0212542	0.0215898	0.0308068	0.0319092	69.38825	1758.837	0.4793632	0	0.644	1	0.7573781	0.17668	0.0659422	0.757378	0.06594218	0.2426219	0.1766797	0.6439996
150	-969.551	-159.476	-810.075	0.810727	0.342455	0.820225	0.637365	0.09675685	0.9133831	0.6373649	0.820225	0.3424547	0.8107273	0.03993407	0.05682277	0.08661687	69.38825	0.07419228	0.0829777	0.0818294	0.0825014	0.0856984	0.107024	0.125262	0.0768453	0.0797862	0.0804371	0.0822545	0.0250338	0.0278225	0.00917425	0.00901819	0.00908104	0.00930058	0.0123714	0.0135817	69.38825	1758.837	0.4127261	0	0.929952	1	0.7927535	0.100429	0.106818	0.792754	0.1068175	0.2072465	0.100429	0.9299516
200	-972.432	-162.415	-810.016	0.727602	0.856109	0.0819802	0.628762	0.1278266	0.7648156	0.6287616	0.08198018	0.8561087	0.7276023	0.07939984	0.0484268	0.2351844	69.38825	0.04657048	0.0137452	0.0124359	0.012429	0.0129311	0.0165714	0.0181965	0.0920828	0.099835	0.100455	0.100072	0.0716113	0.0699017	0.061922	0.0538807	0.0540468	0.0548264	0.076488	0.0785685	69.38825	1758.837	0.6211525	0	0.549373	1	0.6383306	0.133967	0.227702	0.638331	0.227702	0.3616694	0.1339674	0.5493733
250	-968.968	-157.255	-811.713	0.587605	0.271458	0.502309	0.266837	0.1326059	0.861004	0.2668368	0.5023088	0.2714576	0.5876051	0.07046299	0.06214293	0.138996	69.38825	0.09831939	0.0957938	0.0816657	0.0812012	0.0849449	0.10232	0.135292	0.0496315	0.0893402	0.0909775	0.0930163	0.0164055	0.0188905	0.0107249	0.00840848	0.00852126	0.00867082	0.0117109	0.0124837	69.38825	1758.837	0.5313714	0	0.334472	1	0.9123842	0.0678075	0.0198083	0.912384	0.01980825	0.08761579	0.06780754	0.3344718
300	-968.047	-157.842	-810.205	0.938932	0.979364	0.819037	0.276033	0.08593973	0.7439781	0.2760326	0.8190373	0.9793639	0.9389321	0.02750805	0.05843168	0.2560219	69.38825	0.03727349	0.0748225	0.0641014	0.062181	0.063383	0.0718839	0.0536268	0.0343321	0.0692872	0.069091	0.0691664	0.0209325	0.0130346	0.0634461	0.0542099	0.0541386	0.0541108	0.0630089	0.0452432	69.38825	1758.837	0.3200853	0	0.147935	1	0.7894031	0.00236689	0.20823	0.789403	0.20823	0.2105969	0.002366892	0.1479354
350	-967.672	-158.106	-809.565	0.971135	0.844841	0.599834	0.740638	0.1131611	0.7949191	0.740638	0.5998335	0.8448408	0.971135	0.04873102	0.06443007	0.2050809	69.38825	0.03152224	0.0769794	0.0627895	0.0612813	0.0637226	0.0790588	0.100984	0.0542436	0.0947833	0.0951162	0.0961621	0.0300236	0.0323821	0.0278882	0.0203885	0.0204422	0.0206834	0.0297707	0.0333002	69.38825	1758.837	0.4306341	0	0.228325	1	0.818875	0.0399685	0.141156	0.818875	0.1411564	0.181125	0.03996852	0.2283245
400	-966.696	-157.289	-809.407	0.984011	0.771924	0.415424	0.895488	0.1193863	0.8079078	0.8954883	0.4154238	0.7719242	0.9840115	0.06342493	0.05596133	0.1920922	69.38825	0.03594862	0.0535548	0.0453819	0.045196	0.0471583	0.0635506	0.0710367	0.0798596	0.098433	0.0993264	0.100381	0.0545617	0.0558949	0.0314787	0.0251192	0.0252728	0.0256009	0.0384582	0.0397351	69.38825	1758.837	0.5312582	0	0.429076	1	0.7245245	0.166155	0.109321	0.724524	0.1093206	0.2754755	0.1661549	0.4290762
450	-968.066	-157.958	-810.108	0.796513	0.517879	0.845511	0.960383	0.1028224	0.8349594	0.9603832	0.8455114	0.5178787	0.7965133	0.05305194	0.04977046	0.1650406	69.38825	0.07517646	0.106629	0.089264	0.085772	0.0894963	0.10659	0.123423	0.0344476	0.0794058	0.0779444	0.0797354	0.0271852	0.0287425	0.0134106	0.0100093	0.00986191	0.0100458	0.0135354	0.014501	69.38825	1758.837	0.515957	0	0.0789723	1	0.7725569	0.0705201	0.156923	0.772557	0.1569229	0.2274431	0.07052014	0.07897229
