Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-998.397	-142.797	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-951.426	-142.568	-808.858	0.543423	0.877174	0.845064	0.715884	0.09441744	0.6795359	0.7158835	0.8450636	0.8771735	0.5434226	0.03589828	0.05851916	0.3204641	69.38825	0.01960784	0.109875	0.102683	0.1029	0.106474	0.118847	0.135272	0.0423058	0.0589587	0.0603545	0.0610718	0.0173091	0.0178929	0.0111816	0.00925012	0.00938988	0.0094779	0.0132564	0.0135022	69.38825	1758.837	0.3802082	0	0.47512	1	0.8820249	0.100852	0.0171227	0.882025	0.01712265	0.1179751	0.1008525	0.4751201
100	-950.407	-141.347	-809.06	0.829158	0.746154	0.306747	0.873383	0.1089118	0.7386723	0.8733833	0.306747	0.7461539	0.8291579	0.04637541	0.06253636	0.2613277	69.38825	0.02536361	0.0482689	0.0457472	0.0463786	0.0497035	0.0648846	0.0968945	0.110081	0.116266	0.117695	0.118409	0.0395571	0.0422304	0.0138474	0.0124395	0.0125587	0.0128971	0.0246004	0.0275417	69.38825	1758.837	0.4258071	0	0.808858	1	0.880303	0.0411077	0.0785893	0.880303	0.07858929	0.119697	0.04110774	0.808858
150	-953.996	-144.941	-809.055	0.679122	0.91054	0.46321	0.930584	0.09309484	0.865103	0.930584	0.46321	0.9105401	0.6791225	0.03344987	0.05964497	0.134897	69.38825	0.02193033	0.0637764	0.0621086	0.0626339	0.0655905	0.0849948	0.0957391	0.0831829	0.086838	0.0875516	0.0891767	0.0372956	0.0390544	0.0203256	0.0195222	0.0196504	0.0200156	0.0306706	0.0318732	69.38825	1758.837	0.3593096	0	0.888999	1	0.7787495	0.170214	0.0510365	0.77875	0.05103654	0.2212505	0.1702139	0.8889986
200	-951.939	-142.591	-809.348	0.770305	0.831652	0.888683	0.739203	0.1095549	0.7862699	0.7392031	0.8886835	0.8316524	0.7703048	0.0629498	0.04660509	0.2137301	69.38825	0.03220736	0.0953225	0.0860473	0.0861668	0.0884242	0.102161	0.121219	0.0501593	0.0707959	0.0719713	0.0723572	0.0216028	0.0225662	0.0188822	0.0158602	0.0160535	0.0162135	0.0213153	0.0228817	69.38825	1758.837	0.574596	0	0.453044	1	0.8069624	0.0504508	0.142587	0.806962	0.1425868	0.1930376	0.05045083	0.4530437
250	-952.996	-144.375	-808.621	0.743374	0.896233	0.384542	0.646015	0.1119312	0.7344579	0.6460153	0.3845421	0.8962328	0.7433736	0.05615977	0.05577146	0.2655421	69.38825	0.02065628	0.0475823	0.0438307	0.0437486	0.0447195	0.0527507	0.0552604	0.0666957	0.076289	0.0767559	0.0768057	0.0530428	0.0526903	0.052133	0.0468008	0.0469204	0.0471759	0.0580823	0.0587159	69.38825	1758.837	0.5017346	0	0.474227	1	0.5998393	0.242157	0.158004	0.599839	0.1580041	0.4001607	0.2421566	0.4742272
300	-956.986	-148.342	-808.644	0.394763	0.39647	0.894033	0.83356	0.1161296	0.7182948	0.8335601	0.8940331	0.3964705	0.3947631	0.05712238	0.05900719	0.2817052	69.38825	0.01677135	0.109524	0.106529	0.106421	0.106889	0.111749	0.113397	0.0405978	0.0450162	0.0450627	0.0448571	0.0372219	0.0363739	0.0163077	0.0154338	0.0154402	0.0154689	0.0168144	0.0168961	69.38825	1758.837	0.4918849	0	0.314164	1	0.3007289	0.119923	0.579348	0.300729	0.5793484	0.6992711	0.1199227	0.3141638
350	-950.776	-141.228	-809.548	0.640862	0.488803	0.582509	0.288454	0.1190455	0.8350819	0.2884539	0.5825092	0.4888027	0.6408615	0.06742482	0.05162066	0.1649181	69.38825	0.04406922	0.0920165	0.0772231	0.0748268	0.0787799	0.0954611	0.113505	0.0360073	0.0782678	0.0779881	0.079876	0.0224065	0.0239656	0.0271557	0.0216659	0.0216196	0.021954	0.0280849	0.0291958	69.38825	1758.837	0.5663787	0	0.166723	1	0.8482759	0.0992094	0.0525147	0.848276	0.05251471	0.1517241	0.09920937	0.1667227
400	-950.03	-140.415	-809.615	0.701342	0.75264	0.413339	0.598544	0.09505758	0.75683	0.598544	0.4133387	0.7526404	0.7013418	0.02842485	0.06663273	0.24317	69.38825	0.03028933	0.0707054	0.0621925	0.0621438	0.0646669	0.0780076	0.108431	0.0751072	0.0970602	0.0990671	0.0993746	0.0275239	0.0288814	0.0211511	0.0164018	0.016648	0.0168882	0.0263952	0.0293545	69.38825	1758.837	0.2990277	0	0.482782	1	0.8720936	0.033659	0.0942474	0.872094	0.09424739	0.1279064	0.03365902	0.4827822
450	-957.403	-146.564	-810.838	0.777612	0.254993	0.416901	0.245651	0.10369	0.7443989	0.2456509	0.416901	0.2549928	0.777612	0.02928282	0.0744072	0.2556011	69.38825	0.04120072	0.0573444	0.0511351	0.0509892	0.0531314	0.0665961	0.0755233	0.0737068	0.0865188	0.087293	0.0874149	0.0519725	0.0515878	0.0345316	0.0313641	0.0314465	0.031802	0.0380868	0.0395556	69.38825	1758.837	0.2824073	0	0.46319	1	0.6918929	0.10098	0.207127	0.691893	0.2071268	0.3081071	0.1009803	0.4631905
500	-951.791	-141.848	-809.944	0.541792	0.659363	0.174567	0.382157	0.08945569	0.8154222	0.3821572	0.174567	0.6593629	0.5417922	0.03425362	0.05520208	0.1845778	69.38825	0.03770406	0.0576165	0.0466583	0.0457673	0.0487816	0.0625763	0.112635	0.0886843	0.126906	0.129822	0.131599	0.0255821	0.0298171	0.0162064	0.01012	0.0103077	0.0104369	0.0222695	0.0242142	69.38825	1758.837	0.3829115	0	0.369545	1	0.9572416	0.0379999	0.00475846	0.957242	0.004758457	0.04275838	0.03799992	0.3695454
