Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1026.97	-171.366	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-965.205	-154.925	-810.28	0.812231	0.619728	0.97375	0.552255	0.126652	0.7711145	0.5522554	0.9737505	0.6197278	0.8122313	0.06049878	0.06615327	0.2288855	69.38825	0.02331369	0.0857066	0.076885	0.0761181	0.0773092	0.0881448	0.0903912	0.0430062	0.0588506	0.0587667	0.0591296	0.0388926	0.0390441	0.0361847	0.032415	0.032397	0.032494	0.0370333	0.0372313	69.38825	1758.837	0.4776771	0	0.163942	1	0.5502456	0.352385	0.0973694	0.550246	0.09736944	0.4497544	0.352385	0.1639422
100	-965.308	-155.352	-809.957	0.474083	0.569344	0.869499	0.939143	0.08524238	0.7047777	0.9391428	0.8694993	0.5693437	0.474083	0.03000256	0.05523982	0.2952223	69.38825	0.02407586	0.106865	0.10314	0.103193	0.104527	0.114106	0.117039	0.0446844	0.0506137	0.0509497	0.0510142	0.0332972	0.0331937	0.0144576	0.0133366	0.0133779	0.0134306	0.0163401	0.016434	69.38825	1758.837	0.3519677	0	0.582809	1	0.598888	0.295516	0.105596	0.598888	0.1055959	0.401112	0.2955162	0.582809
150	-965.436	-156.334	-809.102	0.472985	0.254476	0.615881	0.293773	0.115606	0.7633301	0.2937733	0.6158812	0.2544761	0.472985	0.06052072	0.05508527	0.2366699	69.38825	0.03097545	0.0975265	0.0906777	0.0906565	0.0933699	0.107349	0.116418	0.0497513	0.0625575	0.0633553	0.0637506	0.0310326	0.0311031	0.0172661	0.0156409	0.0157149	0.0158246	0.0188602	0.0191453	69.38825	1758.837	0.5235085	0	0.480771	1	0.7410344	0.154044	0.104922	0.741034	0.1049216	0.2589656	0.1540441	0.4807711
200	-963.086	-153.595	-809.491	0.618341	0.0948876	0.887796	0.336096	0.0885615	0.8354823	0.336096	0.887796	0.09488764	0.6183414	0.0227214	0.0658401	0.1645177	69.38825	0.01950957	0.0892185	0.0886787	0.0886774	0.088684	0.0895852	0.0895973	0.0606814	0.0612948	0.0612954	0.0612937	0.0602663	0.0602605	0.0167626	0.0166957	0.0166957	0.0166962	0.0168078	0.0168089	69.38825	1758.837	0.2565607	0	0.394259	1	0.04396028	0.860906	0.0951335	0.0439603	0.09513351	0.9560397	0.8609062	0.3942587
250	-963.193	-154.225	-808.968	0.508835	0.221789	0.512454	0.505195	0.1075451	0.9053399	0.5051949	0.5124537	0.221789	0.5088347	0.05251096	0.05503412	0.09466011	69.38825	0.03064878	0.0723065	0.0707704	0.0707637	0.0708183	0.0736777	0.0737765	0.0669626	0.0691531	0.0691618	0.0691543	0.0650191	0.0649862	0.0273619	0.0267625	0.0267642	0.026774	0.0278832	0.0279039	69.38825	1758.837	0.4882693	0	0.446587	1	0.1322858	0.660561	0.207153	0.132286	0.2071533	0.8677142	0.6605609	0.4465873
300	-966.721	-155.688	-811.033	0.184551	0.0868174	0.676335	0.274712	0.1322361	0.8377077	0.2747118	0.6763355	0.08681738	0.1845507	0.09499606	0.03724008	0.1622923	69.38825	0.04531741	0.133586	0.131349	0.131824	0.133918	0.14355	0.148509	0.0296209	0.0330025	0.0333319	0.0335465	0.0146258	0.0147572	0.00297755	0.00285956	0.00287259	0.00288524	0.00338348	0.00340084	69.38825	1758.837	0.7183819	0	0.769434	1	0.7447827	0.225612	0.0296054	0.744783	0.02960541	0.2552173	0.2256119	0.7694341
350	-964.229	-155.13	-809.099	0.533046	0.208334	0.923086	0.259927	0.1211781	0.7135492	0.2599266	0.9230855	0.2083344	0.5330457	0.06980287	0.05137525	0.2864508	69.38825	0.02602413	0.0966879	0.0960284	0.0962463	0.0978646	0.108018	0.111338	0.0506827	0.0516984	0.051827	0.0517414	0.0345805	0.0343282	0.0193377	0.0192109	0.0192209	0.0193065	0.0208819	0.021	69.38825	1758.837	0.5760353	0	0.918731	1	0.5730563	0.255734	0.17121	0.573056	0.1712095	0.4269437	0.2557342	0.918731
400	-963.702	-153.923	-809.779	0.523467	0.148424	0.864569	0.501013	0.1144919	0.8643755	0.5010128	0.8645686	0.1484243	0.523467	0.04638742	0.06810448	0.1356245	69.38825	0.02426467	0.0949234	0.0945154	0.0945174	0.0945774	0.0965811	0.0966674	0.0562165	0.0567011	0.0567047	0.0566665	0.0542545	0.0542016	0.0155203	0.0154532	0.0154535	0.0154607	0.0157876	0.0157977	69.38825	1758.837	0.405159	0	0.787158	1	0.08859428	0.575071	0.336334	0.0885943	0.3363344	0.9114057	0.5750713	0.7871576
450	-962.932	-153.523	-809.41	0.929696	0.291982	0.871183	0.692163	0.1165855	0.8123694	0.6921632	0.8711832	0.2919818	0.9296963	0.05054605	0.06603942	0.1876306	69.38825	0.01939383	0.0763756	0.0734173	0.0734585	0.0740268	0.0843447	0.0853194	0.069992	0.0740861	0.0742377	0.0744711	0.0591743	0.0594315	0.0200347	0.0192599	0.0192771	0.01931	0.0218675	0.0219158	69.38825	1758.837	0.4335536	0	0.684269	1	0.420283	0.557589	0.0221275	0.420283	0.0221275	0.579717	0.5575895	0.6842689
500	-963.955	-154.727	-809.227	0.57997	0.225717	0.99075	0.48075	0.09976629	0.8389821	0.4807504	0.99075	0.2257168	0.5799698	0.04984484	0.04992144	0.1610179	69.38825	0.02792181	0.0913091	0.0908182	0.0908182	0.0908337	0.0921546	0.0921777	0.0520196	0.0526312	0.0526335	0.0526292	0.0509699	0.0509618	0.0233324	0.023219	0.0232194	0.0232211	0.0235243	0.0235271	69.38825	1758.837	0.4996161	0	0.622563	1	0.07035312	0.832038	0.0976092	0.0703531	0.0976092	0.9296469	0.8320377	0.6225626
