Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1031.01	-175.409	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-977.404	-167.265	-810.139	0.833093	0.504166	0.38622	0.864521	0.1320665	0.6404528	0.8645211	0.3862204	0.5041656	0.833093	0.08520262	0.04686387	0.3595472	69.38825	0.04039916	0.0422171	0.0406412	0.0405924	0.0407119	0.0427376	0.043275	0.0807207	0.0842725	0.0842719	0.0841768	0.0795138	0.0787152	0.0436568	0.0418399	0.0418399	0.0419015	0.0442392	0.0446764	69.38825	1758.837	0.6451494	0	0.108492	1	0.1798419	0.156609	0.663549	0.179842	0.6635488	0.8201581	0.1566093	0.108492
100	-975.546	-165.71	-809.836	0.538881	0.400489	0.951609	0.444672	0.1026565	0.8916581	0.4446721	0.951609	0.4004889	0.5388809	0.04012095	0.06253556	0.1083419	69.38825	0.05825734	0.0982801	0.0911521	0.0908093	0.0915318	0.100871	0.102878	0.0387129	0.0502052	0.0501753	0.0503041	0.0341337	0.0340899	0.0286026	0.026372	0.0263631	0.0264483	0.0293719	0.0296988	69.38825	1758.837	0.3908271	0	0.230893	1	0.4316991	0.184189	0.384112	0.431699	0.3841121	0.5683009	0.1841887	0.230893
150	-975.813	-164.243	-811.57	0.580439	0.827504	0.987404	0.993249	0.1474586	0.6850346	0.993249	0.9874044	0.8275043	0.5804392	0.09185395	0.05560465	0.3149654	69.38825	0.04058547	0.08591	0.0848385	0.0848403	0.0851223	0.088111	0.0888664	0.0470007	0.0488188	0.0488491	0.0485952	0.0433217	0.0427464	0.0337412	0.0330606	0.0330684	0.0331426	0.0349129	0.0350539	69.38825	1758.837	0.6229135	0	0.585134	1	0.1999251	0.131651	0.668424	0.199925	0.6684243	0.8000749	0.1316506	0.5851343
200	-976.447	-166.07	-810.377	0.4318	0.304245	0.485668	0.932851	0.09795431	0.7336715	0.9328508	0.4856679	0.3042452	0.4318003	0.03364643	0.06430788	0.2663285	69.38825	0.08402399	0.0876513	0.0832461	0.0830222	0.0839635	0.0913337	0.0956941	0.0626202	0.0698336	0.0699467	0.0694742	0.0557483	0.0537251	0.01605	0.0144416	0.0144529	0.0145149	0.0170341	0.0172475	69.38825	1758.837	0.343491	0	0.309336	1	0.3877326	0.0443654	0.567902	0.387733	0.567902	0.6122674	0.04436542	0.3093362
250	-979.672	-169.442	-810.23	0.722558	0.667767	0.470493	0.387116	0.1112256	0.5776097	0.3871156	0.4704929	0.6677669	0.7225578	0.0722603	0.03896533	0.4223903	69.38825	0.03216818	0.0414002	0.0400759	0.0400414	0.0403555	0.0431354	0.0439751	0.0538661	0.0570377	0.0571252	0.0568483	0.0496228	0.0486246	0.0713486	0.0696023	0.0696169	0.069832	0.073425	0.074067	69.38825	1758.837	0.6496731	0	0.441191	1	0.349958	0.204452	0.44559	0.349958	0.4455901	0.650042	0.204452	0.4411914
300	-975.107	-165.046	-810.061	0.677729	0.43085	0.701492	0.976924	0.1139635	0.5838691	0.9769243	0.7014918	0.4308501	0.677729	0.07266756	0.04129597	0.4161309	69.38825	0.03945927	0.0835113	0.0794708	0.0792698	0.0804768	0.0881204	0.0927225	0.0633057	0.0703088	0.0705202	0.0700267	0.0547017	0.0524679	0.0193787	0.0177003	0.0177188	0.0178663	0.020957	0.0214763	69.38825	1758.837	0.6376388	0	0.374766	1	0.4671391	0.0882972	0.444564	0.467139	0.4445637	0.5328609	0.08829722	0.3747661
350	-976.134	-165.716	-810.419	0.876042	0.379676	0.544504	0.847553	0.09419779	0.7141539	0.8475534	0.5445037	0.3796757	0.8760416	0.02472293	0.06947486	0.2858461	69.38825	0.04993417	0.0567959	0.0545472	0.054531	0.0550976	0.060768	0.0624455	0.0809849	0.0848254	0.0849259	0.0844731	0.0738159	0.0726645	0.0288306	0.0275138	0.0275268	0.0277213	0.030976	0.0315567	69.38825	1758.837	0.2624577	0	0.526535	1	0.2983981	0.0971142	0.604488	0.298398	0.6044878	0.7016019	0.09711416	0.5265348
400	-980.361	-170.239	-810.122	0.532397	0.905204	0.63208	0.772136	0.0938961	0.713112	0.7721357	0.6320795	0.9052036	0.5323973	0.02621979	0.06767631	0.286888	69.38825	0.04391084	0.0699053	0.0684127	0.0684205	0.0688242	0.073094	0.0739668	0.0515564	0.0546336	0.0547329	0.0545113	0.0449635	0.0444574	0.0451597	0.0436479	0.0436765	0.0438148	0.0479799	0.0482425	69.38825	1758.837	0.2792426	0	0.611582	1	0.3483636	0.286313	0.365323	0.348364	0.3653232	0.6516364	0.2863132	0.6115818
450	-977.064	-167.408	-809.656	0.892168	0.28229	0.893839	0.527184	0.1030272	0.8698064	0.5271845	0.8938395	0.2822904	0.8921683	0.0351629	0.06786425	0.1301936	69.38825	0.03121137	0.0734538	0.069702	0.0696476	0.0698538	0.0756059	0.0761177	0.062885	0.0683599	0.0683668	0.0683509	0.0596536	0.0594928	0.0301122	0.0288026	0.028804	0.0288537	0.0308812	0.0310562	69.38825	1758.837	0.3412974	0	0.317359	1	0.2305812	0.277098	0.492321	0.230581	0.4923206	0.7694188	0.2770982	0.3173594
500	-974.808	-163.658	-811.151	0.786779	0.640943	0.648184	0.845121	0.07943757	0.6474228	0.8451207	0.6481836	0.6409431	0.7867789	0.02075513	0.05868245	0.3525772	69.38825	0.03835283	0.0699562	0.0657303	0.0656228	0.066971	0.0759471	0.0809286	0.0655715	0.0738772	0.07424	0.0737559	0.0523735	0.050621	0.0307873	0.0279889	0.0280444	0.0283223	0.0341451	0.0351171	69.38825	1758.837	0.2612759	0	0.458795	1	0.5314605	0.0905262	0.378013	0.531461	0.3780132	0.4685395	0.09052623	0.4587947
550	-973.452	-163.412	-810.039	0.680126	0.256609	0.865145	0.271846	0.09098105	0.6747	0.2718457	0.865145	0.2566087	0.6801261	0.03284161	0.05813944	0.3253	69.38825	0.0508412	0.0660903	0.066032	0.0660319	0.0660341	0.0661107	0.0661235	0.0517905	0.0518699	0.0518699	0.051866	0.051759	0.0517326	0.0487858	0.0487649	0.0487649	0.0487666	0.0487967	0.0488105	69.38825	1758.837	0.3609719	0	0.120924	1	0.0050536	0.0725001	0.922446	0.0050536	0.9224463	0.9949464	0.07250013	0.1209242
600	-973.733	-163.6	-810.133	0.411435	0.30461	0.720588	0.603014	0.1198439	0.7275188	0.6030137	0.7205881	0.3046103	0.411435	0.06148494	0.05835894	0.2724812	69.38825	0.06555417	0.0925963	0.0914582	0.0914407	0.0915251	0.0931127	0.0935366	0.0498217	0.0514318	0.0514329	0.0513616	0.0490908	0.0486766	0.0242243	0.0238142	0.0238144	0.0238282	0.0243805	0.0244534	69.38825	1758.837	0.513042	0	0.169987	1	0.09513802	0.0894262	0.815436	0.095138	0.8154358	0.904862	0.08942621	0.169987
650	-973.593	-164.295	-809.298	0.536191	0.779643	0.76418	0.529789	0.1070612	0.6759328	0.5297892	0.7641795	0.7796432	0.536191	0.04796288	0.05909836	0.3240672	69.38825	0.03976246	0.0674339	0.0669838	0.0670007	0.067343	0.0700116	0.0708223	0.0453215	0.0462015	0.0462287	0.0457843	0.0400914	0.0392209	0.0539492	0.0535216	0.0535294	0.0537574	0.0561753	0.0566235	69.38825	1758.837	0.4479948	0	0.78906	1	0.2256166	0.0768516	0.697532	0.225617	0.6975319	0.7743834	0.07685157	0.7890596
700	-974.701	-163.82	-810.88	0.900244	0.297816	0.905825	0.35313	0.08612018	0.7213786	0.3531302	0.9058252	0.2978163	0.9002438	0.01517507	0.07094511	0.2786214	69.38825	0.03917632	0.0667553	0.0643715	0.0643455	0.0647284	0.0697509	0.0708209	0.0587542	0.062353	0.0624102	0.0620955	0.0537393	0.0528675	0.041055	0.0401499	0.0401579	0.040317	0.0423496	0.0429782	69.38825	1758.837	0.1762081	0	0.46932	1	0.2634645	0.0997041	0.636831	0.263464	0.6368315	0.7365355	0.09970408	0.4693198
750	-977.022	-164.504	-812.518	0.655192	0.686627	0.920739	0.265971	0.1594888	0.6160443	0.265971	0.9207392	0.6866267	0.6551917	0.1090796	0.05040915	0.3839557	69.38825	0.04297563	0.0676338	0.0645664	0.0644324	0.0652091	0.0707014	0.0731813	0.0365208	0.0425382	0.0427189	0.0424389	0.0299461	0.0287357	0.0621359	0.0600834	0.0601209	0.0603253	0.0639617	0.0647496	69.38825	1758.837	0.683933	0	0.388411	1	0.4992553	0.117749	0.382995	0.499255	0.3829952	0.5007447	0.1177494	0.388411
800	-979.879	-167.882	-811.997	0.485628	0.593202	0.791399	0.557372	0.1218394	0.7849636	0.5573716	0.7913991	0.5932022	0.4856285	0.05065153	0.07118784	0.2150364	69.38825	0.08813324	0.0832917	0.0809546	0.0809318	0.0813246	0.0860505	0.0876437	0.0446254	0.0486643	0.0487315	0.0483897	0.0391956	0.0383971	0.0387543	0.0373528	0.0373737	0.03747	0.0402244	0.0406242	69.38825	1758.837	0.4157238	0	0.466418	1	0.2908617	0.0291293	0.680009	0.290862	0.680009	0.7091383	0.02912927	0.4664176
850	-973.457	-163.792	-809.665	0.480482	0.476427	0.680999	0.803233	0.104063	0.8154874	0.8032332	0.6809991	0.476427	0.480482	0.03996073	0.06410228	0.1845126	69.38825	0.04420017	0.0787467	0.0786685	0.0786685	0.0786795	0.0788807	0.0789064	0.0553294	0.0554517	0.0554518	0.0554378	0.0551286	0.0550983	0.0325905	0.0325467	0.0325467	0.03255	0.0326563	0.032662	69.38825	1758.837	0.3840052	0	0.563349	1	0.011154	0.157697	0.831149	0.011154	0.8311488	0.988846	0.1576972	0.5633494
900	-976.975	-166.981	-809.994	0.624813	0.31812	0.724918	0.287616	0.1029196	0.8000215	0.2876158	0.7249182	0.3181201	0.6248127	0.04940694	0.05351262	0.1999785	69.38825	0.07959856	0.0608562	0.0606373	0.0606385	0.0607102	0.0618042	0.0619115	0.0517297	0.0520667	0.0520694	0.0519431	0.0501388	0.0499173	0.054082	0.0539676	0.0539682	0.0540353	0.0546862	0.0548379	69.38825	1758.837	0.4800539	0	0.777114	1	0.06823722	0.116079	0.815684	0.0682372	0.8156839	0.9317628	0.1160789	0.7771137
950	-973.762	-163.532	-810.23	0.677318	0.884997	0.58588	0.284764	0.1290568	0.6522782	0.2847636	0.5858797	0.8849968	0.6773184	0.08187855	0.04717821	0.3477218	69.38825	0.0523885	0.0501837	0.0459194	0.0453708	0.0461906	0.0513847	0.0541998	0.0366802	0.0484684	0.0485255	0.0483973	0.031643	0.0297886	0.0789128	0.0735224	0.0735396	0.0737884	0.0808067	0.0826782	69.38825	1758.837	0.6344383	0	0.151725	1	0.5576569	0.071271	0.371072	0.557657	0.3710721	0.4423431	0.07127101	0.1517249
1000	-978.563	-167.886	-810.677	0.263297	0.735102	0.299768	0.157494	0.09621015	0.8982825	0.1574936	0.2997683	0.7351021	0.263297	0.04995348	0.04625667	0.1017175	69.38825	0.06809496	0.0412403	0.0406775	0.0407285	0.0410581	0.0443672	0.0451142	0.0332948	0.0349525	0.0350372	0.0347615	0.0229881	0.022543	0.0922802	0.0910304	0.0911077	0.091469	0.0983403	0.0990095	69.38825	1758.837	0.5192122	0	0.823053	1	0.4565052	0.152311	0.391184	0.456505	0.3911838	0.5434948	0.152311	0.8230526
1050	-976.47	-166.649	-809.821	0.329838	0.700683	0.159976	0.423955	0.1114887	0.775227	0.423955	0.1599761	0.7006825	0.329838	0.05013811	0.06135059	0.224773	69.38825	0.05523588	0.0340894	0.0324993	0.0324083	0.0326286	0.0348515	0.0355868	0.0556718	0.0625863	0.0626536	0.062464	0.0523365	0.0511338	0.0768547	0.071672	0.0716963	0.0718781	0.0790429	0.0799461	69.38825	1758.837	0.4497147	0	0.199736	1	0.3462862	0.15262	0.501094	0.346286	0.5010942	0.6537138	0.1526196	0.1997364
1100	-977.883	-168	-809.882	0.382199	0.637463	0.1291	0.720183	0.1108685	0.8316105	0.7201827	0.1291	0.6374625	0.3821995	0.06348293	0.04738558	0.1683895	69.38825	0.0588551	0.0334881	0.0315325	0.0314981	0.0320483	0.0364328	0.0384406	0.0815288	0.0885126	0.0887687	0.0882451	0.0704481	0.0688801	0.0519247	0.0467115	0.046789	0.0471615	0.0582435	0.0593459	69.38825	1758.837	0.5725966	0	0.46552	1	0.4219906	0.0726774	0.505332	0.421991	0.505332	0.5780094	0.07267741	0.4655203
1150	-978.634	-167.749	-810.885	0.415947	0.230898	0.467003	0.719599	0.09854539	0.8698267	0.7195985	0.467003	0.2308978	0.4159467	0.05420921	0.04433618	0.1301733	69.38825	0.07782062	0.101112	0.0889418	0.0878215	0.0902481	0.106336	0.116076	0.050894	0.0738554	0.0739385	0.0745231	0.0385436	0.0388601	0.0105133	0.00838542	0.00839228	0.00847174	0.0113571	0.0117305	69.38825	1758.837	0.5500939	0	0.24327	1	0.6586355	0.105113	0.236252	0.658635	0.236252	0.3413645	0.1051125	0.2432702
1200	-975.166	-164.291	-810.875	0.569193	0.336762	0.820134	0.697762	0.08664689	0.6675802	0.6977617	0.8201344	0.3367616	0.5691933	0.03321212	0.05343477	0.3324198	69.38825	0.06444837	0.101164	0.0962264	0.0963076	0.0985097	0.109864	0.120255	0.0530675	0.0618004	0.0624124	0.0619237	0.0339334	0.0323936	0.0119356	0.0107945	0.0108433	0.0109624	0.0135892	0.0140184	69.38825	1758.837	0.3833042	0	0.541205	1	0.6584951	0.0646138	0.276891	0.658495	0.276891	0.3415049	0.06461384	0.5412046
