Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-992.258	-136.659	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-948.898	-137.991	-810.906	0.291274	0.291439	0.534498	0.848075	0.08535022	0.6006465	0.8480747	0.5344984	0.2914386	0.2912744	0.01938555	0.06596468	0.3993535	69.38825	0.05887813	0.128919	0.121432	0.116778	0.122501	0.130249	0.148929	0.0229085	0.0549946	0.0553171	0.0559288	0.0149027	0.0151201	0.00240471	0.00146294	0.00146875	0.00148058	0.00258539	0.00261776	69.38825	1758.837	0.2271294	0	0.111453	1	0.93115	0.061421	0.00742896	0.93115	0.00742896	0.06884995	0.06142099	0.1114533
100	-946.798	-137.123	-809.675	0.418161	0.398378	0.682133	0.991802	0.1170535	0.7954143	0.9918021	0.6821332	0.3983776	0.4181612	0.05646745	0.06058604	0.2045857	69.38825	0.04106031	0.120337	0.109185	0.107337	0.109564	0.120046	0.142383	0.0333817	0.0625761	0.0629878	0.0631719	0.0176131	0.0174616	0.0062836	0.00476239	0.00478786	0.00480749	0.00651934	0.00679369	69.38825	1758.837	0.4824072	0	0.22906	1	0.8144778	0.023107	0.162415	0.814478	0.1624152	0.1855222	0.023107	0.2290604
150	-945.357	-134.933	-810.424	0.418105	0.218596	0.88547	0.720445	0.08711874	0.7112468	0.720445	0.8854696	0.2185964	0.4181047	0.03533137	0.05178737	0.2887532	69.38825	0.03842844	0.133326	0.123336	0.11934	0.124571	0.134758	0.152432	0.0183976	0.0525217	0.0524246	0.0533852	0.0114275	0.011765	0.00231387	0.00169855	0.00169631	0.00171951	0.00241743	0.0024692	69.38825	1758.837	0.4055542	0	0.11677	1	0.8997842	0.0782762	0.0219396	0.899784	0.02193963	0.1002158	0.07827621	0.1167702
200	-945.259	-134.515	-810.744	0.147014	0.237676	0.210409	0.90082	0.09540941	0.8922775	0.9008202	0.2104085	0.2376764	0.1470144	0.04290724	0.05250216	0.1077225	69.38825	0.117721	0.119502	0.109185	0.107832	0.111665	0.122135	0.152638	0.0345628	0.0688886	0.0704491	0.0713795	0.0107375	0.0115947	0.00155366	0.00103379	0.00105574	0.00106926	0.00228929	0.00242691	69.38825	1758.837	0.4497171	0	0.28699	1	0.9443585	0.0511398	0.00450167	0.944359	0.00450167	0.05564146	0.05113979	0.28699
250	-947.396	-137.619	-809.777	0.395341	0.118749	0.932253	0.688236	0.09438847	0.7511077	0.6882357	0.9322531	0.118749	0.3953408	0.04418022	0.05020824	0.2488923	69.38825	0.03571567	0.130751	0.122338	0.121755	0.124876	0.136305	0.149272	0.0292827	0.0474135	0.0481131	0.0485242	0.0152585	0.0152625	0.00188871	0.00156479	0.00157995	0.0015945	0.00208875	0.00213256	69.38825	1758.837	0.468068	0	0.339346	1	0.818875	0.0968176	0.0843074	0.818875	0.08430738	0.181125	0.0968176	0.3393462
300	-944.481	-134.056	-810.425	0.4379	0.262053	0.495354	0.802268	0.09246785	0.7797073	0.8022682	0.4953543	0.2620535	0.4379005	0.02528011	0.06718774	0.2202927	69.38825	0.05807823	0.115113	0.102835	0.0985189	0.102701	0.11255	0.150837	0.0269323	0.0833804	0.0833588	0.084576	0.0118656	0.01253	0.00288246	0.00184227	0.00184185	0.00186744	0.00306895	0.00329855	69.38825	1758.837	0.2733935	0	0.124831	1	0.9342926	0.0296979	0.0360095	0.934293	0.03600949	0.06570735	0.02969787	0.1248309
350	-949.533	-137.588	-811.945	0.511683	0.291874	0.890991	0.800576	0.1047937	0.8544651	0.8005763	0.8909914	0.2918736	0.5116832	0.07164994	0.03314378	0.1455349	69.38825	0.04183021	0.113628	0.105912	0.106326	0.1089	0.124361	0.13595	0.0444397	0.0580992	0.0588486	0.0593686	0.0223918	0.0230134	0.00641751	0.00567798	0.00573418	0.00579833	0.00743063	0.00770354	69.38825	1758.837	0.6837236	0	0.531316	1	0.738637	0.113097	0.148266	0.738637	0.1482657	0.261363	0.1130974	0.5313156
400	-947.086	-137.727	-809.358	0.677271	0.0649398	0.832008	0.166874	0.1064098	0.7998768	0.1668743	0.8320082	0.06493981	0.6772709	0.04433167	0.06207811	0.2001232	69.38825	0.03668399	0.111084	0.0983777	0.0976306	0.100075	0.113207	0.142974	0.0431406	0.0756827	0.0767617	0.0773481	0.0168172	0.0181831	0.00498066	0.00434962	0.00437984	0.00440553	0.00509391	0.00550855	69.38825	1758.837	0.4166128	0	0.324556	1	0.8606599	0.033617	0.105723	0.86066	0.1057231	0.1393401	0.033617	0.3245564
450	-946.048	-136.554	-809.493	0.909466	0.0843012	0.925409	0.972536	0.1021447	0.7430742	0.9725357	0.9254093	0.08430115	0.9094661	0.05271046	0.04943422	0.2569258	69.38825	0.03883848	0.113619	0.0963112	0.0920953	0.0980297	0.116533	0.143349	0.032233	0.0861916	0.0853487	0.0879278	0.0199608	0.0219455	0.00122077	0.000851087	0.000844618	0.000864824	0.00130154	0.00137225	69.38825	1758.837	0.5160372	0	0.125822	1	0.8921969	0.0903698	0.0174334	0.892197	0.01743335	0.1078031	0.09036978	0.1258224
500	-947.807	-137.789	-810.018	0.273427	0.157929	0.73951	0.712692	0.1081688	0.8861322	0.7126919	0.7395098	0.1579293	0.2734272	0.04159999	0.06656881	0.1138678	69.38825	0.04714123	0.137204	0.126614	0.124948	0.128475	0.140504	0.151872	0.0200823	0.0441875	0.0442411	0.0450043	0.011959	0.0123301	0.00223456	0.00181647	0.00181831	0.00184589	0.00239797	0.00246444	69.38825	1758.837	0.384584	0	0.204649	1	0.8187489	0.121892	0.0593594	0.818749	0.05935937	0.1812511	0.1218918	0.2046491
550	-951.738	-140.981	-810.757	0.213548	0.114651	0.256349	0.402319	0.1134456	0.9433075	0.4023192	0.2563491	0.1146506	0.2135481	0.04577326	0.06767233	0.05669246	69.38825	0.07173368	0.0901064	0.0878318	0.0881435	0.0900436	0.105149	0.112325	0.0678127	0.0713721	0.0717172	0.0715734	0.0422057	0.0425901	0.00923578	0.00886343	0.00889632	0.00896661	0.0114216	0.011746	69.38825	1758.837	0.403482	0	0.828567	1	0.5697912	0.0992289	0.33098	0.569791	0.33098	0.4302088	0.09922888	0.8285668
600	-946.892	-137.031	-809.861	0.913725	0.670025	0.538797	0.714913	0.1222203	0.769602	0.7149125	0.5387974	0.6700252	0.9137252	0.07685216	0.04536812	0.230398	69.38825	0.04339501	0.0874348	0.0695882	0.065128	0.0703044	0.0883432	0.11767	0.038839	0.10591	0.104248	0.107266	0.0265203	0.0293404	0.0175562	0.0113083	0.0111741	0.0114269	0.0182863	0.0196567	69.38825	1758.837	0.6288004	0	0.0859669	1	0.8934001	0.0699638	0.0366361	0.8934	0.03663606	0.1065999	0.06996379	0.08596688
650	-950.652	-140.891	-809.761	0.762808	0.270905	0.908118	0.288238	0.08857737	0.4864108	0.2882382	0.9081178	0.2709047	0.7628083	0.03588548	0.05269188	0.5135892	69.38825	0.02501521	0.10356	0.0966794	0.0963858	0.100244	0.111221	0.134976	0.0512372	0.0692817	0.0709159	0.0713398	0.0227735	0.0226658	0.00841026	0.00741523	0.00746736	0.00750405	0.00889744	0.00902447	69.38825	1758.837	0.4051315	0	0.423697	1	0.9027761	0.0600356	0.0371883	0.902776	0.03718827	0.09722385	0.06003558	0.4236971
700	-950.393	-140.83	-809.563	0.57356	0.30255	0.44817	0.270065	0.09425113	0.9127643	0.270065	0.4481705	0.3025497	0.5735603	0.03321159	0.06103954	0.0872357	69.38825	0.03783019	0.0732085	0.0655239	0.0658987	0.0683807	0.0889393	0.0978223	0.0650306	0.0794708	0.0804584	0.0820777	0.035064	0.0368697	0.026583	0.023619	0.0238018	0.0241382	0.0311388	0.0319747	69.38825	1758.837	0.3523734	0	0.577744	1	0.7518194	0.213876	0.0343043	0.751819	0.03430429	0.2481806	0.2138763	0.5777435
750	-949.545	-138.687	-810.858	0.239636	0.47375	0.308833	0.179322	0.1191879	0.9084113	0.1793223	0.3088328	0.4737496	0.2396359	0.080555	0.03863294	0.09158866	69.38825	0.06137237	0.108907	0.0971299	0.0952374	0.0985415	0.1088	0.137885	0.0263134	0.0708692	0.0714882	0.0726809	0.0089898	0.00991577	0.0170647	0.0130749	0.0131667	0.0133511	0.0177972	0.0187865	69.38825	1758.837	0.6758654	0	0.201744	1	0.932476	0.0454996	0.0220244	0.932476	0.02202439	0.06752397	0.04549959	0.2017436
800	-949.001	-138.603	-810.398	0.892812	0.107708	0.767948	0.0212607	0.1289223	0.7221719	0.02126072	0.7679481	0.1077076	0.8928116	0.068124	0.06079835	0.2778281	69.38825	0.04063519	0.0599298	0.0510892	0.0497495	0.0514651	0.0607779	0.0750332	0.0329021	0.0547117	0.0547962	0.0550887	0.0202375	0.020504	0.0692072	0.0679386	0.0679439	0.0680147	0.0694813	0.0711294	69.38825	1758.837	0.5284111	0	0.208988	1	0.7809104	0.0274944	0.191595	0.78091	0.1915952	0.2190896	0.02749438	0.2089877
850	-946.817	-136.411	-810.407	0.671982	0.476222	0.766122	0.0342274	0.1044819	0.7687296	0.03422745	0.7661217	0.4762218	0.6719822	0.06444771	0.04003415	0.2312704	69.38825	0.03594609	0.0635382	0.0586763	0.0592951	0.0616476	0.0710537	0.0890666	0.0363631	0.0481271	0.0494195	0.0502391	0.00944935	0.0103574	0.0661085	0.0639187	0.0642133	0.0644205	0.0668632	0.0672426	69.38825	1758.837	0.6168316	0	0.578891	1	0.913661	0.0701898	0.0161491	0.913661	0.01614914	0.08633899	0.07018985	0.5788905
900	-950.624	-140.946	-809.678	0.936433	0.739746	0.705976	0.440744	0.1219327	0.6268579	0.4407443	0.7059764	0.7397456	0.9364335	0.07486803	0.04706464	0.3731421	69.38825	0.04012892	0.0730718	0.0640151	0.0626891	0.0648985	0.0756378	0.0914805	0.0518576	0.0766243	0.0771928	0.0771403	0.0324775	0.0308442	0.0387339	0.032531	0.0326257	0.0328781	0.0409599	0.044342	69.38825	1758.837	0.6140112	0	0.24786	1	0.7692807	0.0288467	0.201873	0.769281	0.2018726	0.2307193	0.02884672	0.2478602
950	-947.346	-136.647	-810.698	0.600525	0.712706	0.996067	0.631441	0.0964727	0.8139219	0.6314409	0.9960665	0.7127056	0.6005245	0.02284607	0.07362662	0.1860781	69.38825	0.04100776	0.112836	0.104446	0.105335	0.108723	0.122574	0.142708	0.0411836	0.0596607	0.0610696	0.062143	0.011943	0.0128836	0.009036	0.0077844	0.00792917	0.00804986	0.0106197	0.0110747	69.38825	1758.837	0.2368139	0	0.519659	1	0.8883429	0.0894385	0.0222185	0.888343	0.02221855	0.1116571	0.0894385	0.5196585
1000	-944.572	-135.393	-809.179	0.878408	0.3147	0.838548	0.9533	0.110865	0.7511656	0.9532998	0.838548	0.3146998	0.8784081	0.05404241	0.05682255	0.2488344	69.38825	0.03605774	0.102424	0.0893973	0.0890944	0.0934685	0.111218	0.142821	0.0513842	0.0860859	0.0879786	0.0899561	0.0173711	0.0195415	0.00330571	0.00248696	0.00253143	0.00257898	0.00405172	0.00430364	69.38825	1758.837	0.4874616	0	0.369331	1	0.9167031	0.0784255	0.00487146	0.916703	0.004871458	0.08329692	0.07842546	0.3693307
1050	-944.92	-135.495	-809.425	0.312369	0.40071	0.505479	0.42879	0.1058818	0.738884	0.4287902	0.5054791	0.4007098	0.3123688	0.0508217	0.05506007	0.261116	69.38825	0.04816265	0.120773	0.111212	0.106721	0.110887	0.119263	0.143101	0.0234707	0.0618442	0.0617019	0.062328	0.0142529	0.013341	0.0097568	0.00707335	0.00706263	0.0071154	0.00987164	0.0102241	69.38825	1758.837	0.4799854	0	0.0974494	1	0.8846763	0.0306526	0.0846711	0.884676	0.08467105	0.1153237	0.03065264	0.09744944
1100	-946.115	-136.517	-809.597	0.764761	0.170394	0.927434	0.713374	0.09541543	0.8256896	0.7133743	0.9274336	0.1703939	0.7647608	0.03340654	0.06200889	0.1743104	69.38825	0.04000019	0.107821	0.0965888	0.0971556	0.100615	0.117923	0.1441	0.0506731	0.075735	0.0773184	0.0787074	0.0170389	0.0188649	0.0029189	0.00242861	0.0024697	0.00251274	0.00342785	0.00370171	69.38825	1758.837	0.3501168	0	0.464341	1	0.8698262	0.0744704	0.0557034	0.869826	0.05570339	0.1301738	0.07447045	0.464341
1150	-947.204	-136.745	-810.459	0.420641	0.159792	0.891196	0.907717	0.09310444	0.8059833	0.9077168	0.8911956	0.1597918	0.4206413	0.04576869	0.04733575	0.1940167	69.38825	0.04799841	0.132087	0.120348	0.118249	0.122645	0.136435	0.149909	0.0238896	0.0520576	0.0522323	0.0532939	0.0140487	0.0147083	0.00181791	0.00140047	0.00140413	0.0014268	0.00199781	0.00204932	69.38825	1758.837	0.4915844	0	0.204355	1	0.8539447	0.135188	0.0108674	0.853945	0.01086737	0.1460553	0.1351879	0.2043546
1200	-948.094	-138.878	-809.216	0.683709	0.402516	0.967759	0.958121	0.1011585	0.6568317	0.9581213	0.9677591	0.4025159	0.683709	0.03723141	0.06392713	0.3431683	69.38825	0.02843213	0.104397	0.0995616	0.100182	0.103466	0.117064	0.133867	0.0556135	0.0648813	0.0659612	0.0661172	0.0247719	0.0245948	0.00631566	0.00562563	0.00568424	0.0057608	0.00793157	0.00820537	69.38825	1758.837	0.3680501	0	0.652153	1	0.8047308	0.0784555	0.116814	0.804731	0.1168137	0.1952692	0.07845547	0.6521528
1250	-948.884	-135.887	-812.997	0.521515	0.291915	0.897856	0.68693	0.09145603	0.8518323	0.6869296	0.8978557	0.2919153	0.5215152	0.05700343	0.03445259	0.1481677	69.38825	0.04403245	0.120475	0.109603	0.109932	0.113793	0.129345	0.148479	0.0357755	0.0601865	0.0613262	0.0626585	0.012542	0.013612	0.00376364	0.00313358	0.00318247	0.00324085	0.00437655	0.00457526	69.38825	1758.837	0.6232879	0	0.405875	1	0.8813153	0.109436	0.00924909	0.881315	0.009249091	0.1186847	0.1094356	0.4058749
1300	-948.417	-135.283	-813.134	0.223462	0.369657	0.464467	0.117196	0.1600102	0.8675168	0.1171956	0.4644674	0.369657	0.2234624	0.1170596	0.04295061	0.1324832	69.38825	0.08410458	0.127603	0.119737	0.116443	0.120236	0.126491	0.152247	0.0117144	0.0547054	0.0546221	0.0555114	0.00456139	0.00493695	0.00932965	0.007692	0.0076834	0.00777462	0.00925653	0.00945591	69.38825	1758.837	0.7315759	0	0.104632	1	0.9568786	0.0358703	0.00725114	0.956879	0.007251144	0.04312142	0.03587028	0.1046317
1350	-950.795	-139.503	-811.291	0.717825	0.457781	0.628945	0.476021	0.09672502	0.6979827	0.4760212	0.6289448	0.4577814	0.7178246	0.05834109	0.03838392	0.3020173	69.38825	0.03718957	0.0828318	0.0803397	0.0815227	0.0862118	0.102446	0.131809	0.0790432	0.084983	0.0863708	0.0880088	0.0222815	0.0241921	0.00751914	0.00705473	0.00712892	0.00721828	0.0103725	0.0106658	69.38825	1758.837	0.6031645	0	0.838168	1	0.920362	0.0786483	0.000989781	0.920362	0.0009897808	0.07963804	0.07864825	0.8381681
1400	-947.573	-137.996	-809.577	0.819774	0.260257	0.924127	0.901876	0.1244712	0.8685019	0.9018759	0.9241273	0.2602572	0.8197737	0.0687362	0.05573501	0.1314981	69.38825	0.03350158	0.0990227	0.0896886	0.0903841	0.0936271	0.114948	0.131198	0.0592559	0.0764351	0.0776187	0.0791566	0.0262015	0.0282367	0.00553871	0.00481681	0.00487809	0.00497293	0.00678808	0.00723239	69.38825	1758.837	0.5522257	0	0.563954	1	0.7873666	0.126551	0.0860819	0.787367	0.08608192	0.2126334	0.1265515	0.563954
1450	-946.891	-137.249	-809.642	0.503972	0.600589	0.684009	0.931961	0.09248168	0.8056503	0.931961	0.6840092	0.6005895	0.5039724	0.0371877	0.05529398	0.1943497	69.38825	0.0361028	0.109412	0.0973719	0.0958357	0.0991786	0.114087	0.127401	0.0382384	0.0658367	0.0661318	0.0670005	0.0246356	0.0250511	0.0125724	0.00969438	0.00972687	0.00984974	0.0137612	0.0142143	69.38825	1758.837	0.4021089	0	0.236285	1	0.7811272	0.105483	0.11339	0.781127	0.1133896	0.2188728	0.1054832	0.2362849
