Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1021.04	-165.443	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-973.12	-164.024	-809.096	0.913083	0.172776	0.89972	0.508308	0.1143857	0.8810257	0.5083075	0.8997196	0.1727764	0.9130832	0.06167296	0.05271272	0.1189743	69.38825	0.03202574	0.0739644	0.0737235	0.0737445	0.07416	0.0815467	0.0822362	0.0736584	0.0740105	0.0740305	0.073916	0.0636649	0.0635847	0.0190686	0.0190166	0.0190192	0.0191049	0.0207046	0.0208457	69.38825	1758.837	0.5391668	0	0.960149	1	0.2560974	0.293631	0.450271	0.256097	0.4502712	0.7439026	0.2936314	0.9601488
100	-974.896	-165.525	-809.37	0.325976	0.47477	0.914185	0.331792	0.1019592	0.8381594	0.3317923	0.9141846	0.4747705	0.3259762	0.04596141	0.05599777	0.1618406	69.38825	0.04338707	0.117252	0.111113	0.110853	0.112271	0.121107	0.12669	0.0262414	0.0377236	0.0379772	0.0380132	0.017441	0.0171785	0.0215067	0.0197237	0.0197896	0.0198701	0.0224519	0.0227985	69.38825	1758.837	0.4507825	0	0.355527	1	0.6484936	0.10109	0.250416	0.648494	0.2504163	0.3515064	0.1010901	0.355527
150	-970.122	-160.062	-810.06	0.994436	0.67634	0.884316	0.563324	0.1314489	0.8921167	0.5633239	0.8843165	0.6763396	0.9944358	0.0737301	0.05771877	0.1078833	69.38825	0.03088687	0.0608725	0.0605277	0.0606099	0.0614918	0.0735263	0.075158	0.0657474	0.0664325	0.0665133	0.0669721	0.043599	0.0440328	0.0400752	0.0398535	0.0398831	0.0401299	0.047099	0.0474758	69.38825	1758.837	0.5609033	0	0.963806	1	0.5170181	0.399791	0.0831913	0.517018	0.08319125	0.4829819	0.3997907	0.9638056
200	-969.986	-159.957	-810.029	0.610183	0.699107	0.983821	0.613841	0.0980921	0.9027026	0.6138408	0.9838209	0.6991073	0.6101835	0.05091367	0.04717844	0.09729735	69.38825	0.04486116	0.0953296	0.0931894	0.0937467	0.096265	0.113194	0.119943	0.0525752	0.0561699	0.0565773	0.0575864	0.0225201	0.0233467	0.0186264	0.0180815	0.0181813	0.0184472	0.022843	0.0233771	69.38825	1758.837	0.5190394	0	0.865025	1	0.7248295	0.243144	0.0320262	0.72483	0.03202619	0.2751705	0.2431443	0.8650249
250	-972.823	-163.351	-809.471	0.676844	0.610141	0.896298	0.565614	0.09523619	0.8715697	0.5656142	0.8962984	0.6101412	0.676844	0.04044304	0.05479315	0.1284303	69.38825	0.03599576	0.0946599	0.0873743	0.0878434	0.0895266	0.103576	0.116642	0.0503041	0.0642171	0.0650277	0.0652824	0.023523	0.0247091	0.0210751	0.0189115	0.0190906	0.0192562	0.0236661	0.0253149	69.38825	1758.837	0.4246604	0	0.562373	1	0.732058	0.0560495	0.211892	0.732058	0.2118924	0.267942	0.05604954	0.5623733
300	-972.268	-162.386	-809.882	0.654932	0.196059	0.475116	0.26599	0.1108443	0.9678552	0.2659901	0.4751164	0.1960594	0.6549317	0.04887551	0.06196876	0.03214483	69.38825	0.05731439	0.0544742	0.0527179	0.0527325	0.0528217	0.0580382	0.0581839	0.0691115	0.072056	0.0720899	0.0721445	0.0631258	0.0631907	0.0430303	0.0419009	0.0419134	0.0419573	0.0452192	0.0452921	69.38825	1758.837	0.4409385	0	0.644627	1	0.2234074	0.642597	0.133995	0.223407	0.1339951	0.7765926	0.6425975	0.644627
350	-969.352	-159.571	-809.782	0.757372	0.520673	0.983228	0.584495	0.1248129	0.8673079	0.5844954	0.9832284	0.5206733	0.7573721	0.07576848	0.04904444	0.1326921	69.38825	0.04292791	0.0882814	0.0883643	0.0888944	0.0921523	0.110422	0.123091	0.0660436	0.0666775	0.0669851	0.0682134	0.0233547	0.0247064	0.0138775	0.0138915	0.0139392	0.0142079	0.0180287	0.0188689	69.38825	1758.837	0.6070564	0	0.988916	1	0.7718653	0.134146	0.0939886	0.771865	0.09398862	0.2281347	0.1341461	0.9889161
400	-968.915	-158.638	-810.277	0.89754	0.358056	0.551849	0.410203	0.09146065	0.9466172	0.4102032	0.551849	0.3580558	0.8975398	0.02612001	0.06534063	0.05338284	69.38825	0.05430878	0.0560162	0.0532564	0.0534959	0.0547759	0.0732822	0.0769508	0.080024	0.0850076	0.0854515	0.0867041	0.0486032	0.0501302	0.0304841	0.029014	0.0291283	0.0295371	0.0385531	0.0395856	69.38825	1758.837	0.2855874	0	0.813711	1	0.6208638	0.279169	0.0999669	0.620864	0.09996688	0.3791362	0.2791694	0.8137105
450	-976.968	-166.377	-810.59	0.234252	0.423466	0.557125	0.658977	0.08860399	0.775242	0.6589774	0.5571246	0.4234659	0.2342524	0.01695533	0.07164865	0.224758	69.38825	0.03353982	0.112297	0.111627	0.11189	0.11358	0.12187	0.125983	0.0427107	0.0438274	0.0439664	0.0436609	0.0267879	0.0261437	0.011818	0.0115808	0.0115999	0.011694	0.0144232	0.0145404	69.38825	1758.837	0.1913608	0	0.90131	1	0.6068701	0.174282	0.218848	0.60687	0.218848	0.3931299	0.1742819	0.9013103
500	-969.511	-159.567	-809.944	0.768746	0.493252	0.982774	0.617991	0.1144158	0.8921165	0.6179908	0.9827737	0.493252	0.7687464	0.05157658	0.06283927	0.1078835	69.38825	0.05050467	0.104794	0.0903917	0.0896642	0.0927311	0.113102	0.122452	0.0399126	0.0673833	0.0675034	0.0691097	0.0248736	0.0262391	0.0160717	0.013359	0.0133769	0.0136195	0.0174409	0.0179757	69.38825	1758.837	0.4507818	0	0.29017	1	0.7613602	0.226009	0.0126311	0.76136	0.01263112	0.2386398	0.2260087	0.2901702
550	-973.829	-162.692	-811.137	0.904052	0.596988	0.427358	0.778635	0.1434577	0.877786	0.7786353	0.4273584	0.5969878	0.9040519	0.08980724	0.05365047	0.122214	69.38825	0.0436149	0.0633267	0.0496486	0.0487628	0.050708	0.0695012	0.0759474	0.0670287	0.0974784	0.0973391	0.0989763	0.0525998	0.0544231	0.0317615	0.02359	0.0235653	0.0238978	0.0351492	0.0362962	69.38825	1758.837	0.6260189	0	0.222877	1	0.7024376	0.207666	0.0898962	0.702438	0.08989618	0.2975624	0.2076662	0.2228769
600	-972.991	-163.54	-809.451	0.771442	0.458433	0.739174	0.448683	0.1033559	0.9497126	0.4486829	0.7391743	0.458433	0.7714418	0.04993326	0.05342265	0.0502874	69.38825	0.04656242	0.0590102	0.0565394	0.0565115	0.0565523	0.0593938	0.0594676	0.0540414	0.0586296	0.0586144	0.0586332	0.0532973	0.053274	0.0535355	0.0515707	0.051562	0.051582	0.0538599	0.0539251	69.38825	1758.837	0.4831195	0	0.122823	1	0.1468698	0.487381	0.365749	0.14687	0.3657491	0.8531302	0.4873811	0.1228231
650	-971.677	-161.187	-810.491	0.615999	0.930576	0.790773	0.641671	0.1052633	0.8909665	0.6416712	0.790773	0.9305755	0.6159994	0.06753325	0.03773008	0.1090335	69.38825	0.02707565	0.0806946	0.0807448	0.0810678	0.083488	0.0997209	0.105792	0.0607458	0.0610536	0.0612254	0.0622696	0.0262636	0.0270942	0.0256085	0.0256274	0.0256809	0.0260426	0.0330997	0.0337802	69.38825	1758.837	0.6415648	0	0.994383	1	0.7191542	0.247194	0.0336513	0.719154	0.03365132	0.2808458	0.2471944	0.9943831
700	-970.609	-159.515	-811.094	0.877625	0.133448	0.574676	0.224206	0.1105156	0.9725605	0.2242057	0.574676	0.1334482	0.8776249	0.06900661	0.04150902	0.02743954	69.38825	0.1089992	0.0753127	0.0612539	0.0612725	0.0630274	0.0874052	0.0957091	0.0663167	0.092299	0.0926045	0.0947399	0.0424742	0.0458002	0.0208704	0.01726	0.0173064	0.0176664	0.0235458	0.0251358	69.38825	1758.837	0.6244059	0	0.378934	1	0.6944264	0.177589	0.127985	0.694426	0.1279849	0.3055736	0.1775887	0.3789344
750	-970.686	-160.309	-810.377	0.803529	0.271157	0.534524	0.258142	0.1016072	0.9725605	0.2581418	0.5345237	0.2711573	0.8035293	0.03599688	0.06561029	0.02743954	69.38825	0.07997609	0.051548	0.0492139	0.0493089	0.0496872	0.0603068	0.0611752	0.069067	0.0734259	0.073595	0.0739246	0.0520746	0.0525322	0.0459726	0.0441405	0.0442162	0.0444814	0.0523709	0.0529592	69.38825	1758.837	0.354275	0	0.753663	1	0.437705	0.340039	0.222256	0.437705	0.222256	0.562295	0.340039	0.7536631
800	-970.654	-161.518	-809.136	0.813899	0.349014	0.882993	0.891469	0.1028813	0.8498711	0.8914695	0.8829928	0.3490137	0.8138994	0.03880327	0.06407804	0.1501289	69.38825	0.0261479	0.0833762	0.081506	0.0816753	0.0829548	0.0978376	0.100237	0.0689882	0.0716434	0.0718498	0.0723714	0.0488774	0.0493925	0.0141016	0.0137047	0.0137293	0.0138087	0.016909	0.0170369	69.38825	1758.837	0.3771654	0	0.854432	1	0.5325121	0.419697	0.0477914	0.532512	0.0477914	0.4674879	0.4196965	0.8544317
850	-970.281	-160.43	-809.851	0.897142	0.235156	0.935316	0.587204	0.1153383	0.911856	0.5872043	0.935316	0.235156	0.8971416	0.05281782	0.06252044	0.08814401	69.38825	0.04549745	0.0797609	0.0785146	0.0786739	0.0799464	0.0965054	0.0991264	0.0718085	0.0736625	0.073827	0.0744654	0.048668	0.0493785	0.015031	0.0147913	0.0148136	0.0149427	0.0179221	0.0181618	69.38825	1758.837	0.4579384	0	0.908544	1	0.5127273	0.358681	0.128592	0.512727	0.1285919	0.4872727	0.3586809	0.9085443
900	-969.388	-159.468	-809.92	0.831525	0.225151	0.791772	0.309703	0.1108424	0.9372296	0.3097028	0.791772	0.2251506	0.831525	0.06116667	0.04967571	0.06277045	69.38825	0.06976387	0.0827687	0.071518	0.0712456	0.0725116	0.0897607	0.0933337	0.0545118	0.0732386	0.0732388	0.0740994	0.0429329	0.0439547	0.0270346	0.0238342	0.0238342	0.0240567	0.0287475	0.0293783	69.38825	1758.837	0.5518347	0	0.317379	1	0.5695767	0.264537	0.165886	0.569577	0.1658862	0.4304233	0.2645371	0.3173792
950	-969.488	-159.357	-810.131	0.966726	0.287779	0.503584	0.251907	0.1168311	0.9698092	0.2519067	0.503584	0.2877788	0.966726	0.06552803	0.05130311	0.03019083	69.38825	0.08377982	0.0435728	0.0395955	0.0396322	0.0398536	0.04866	0.0490974	0.06677	0.0750929	0.07522	0.0755209	0.056298	0.0566546	0.056116	0.0520233	0.0520829	0.0522288	0.0606663	0.0609147	69.38825	1758.837	0.5608781	0	0.504437	1	0.4118152	0.576127	0.0120576	0.411815	0.0120576	0.5881848	0.5761272	0.5044372
