Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1001.77	-146.168	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-941.205	-131.726	-809.479	0.876643	0.700824	0.535632	0.809921	0.08644479	0.5673759	0.8099213	0.5356318	0.7008239	0.8766426	0.03455035	0.05189444	0.4326241	69.38825	0.01387038	0.0482087	0.0467687	0.0467311	0.046934	0.0495292	0.0500424	0.0685099	0.0716821	0.0717322	0.0715819	0.0656242	0.0650668	0.0498847	0.0482615	0.0482688	0.0483701	0.0512463	0.0515575	69.38825	1758.837	0.3996811	0	0.375445	1	0.2709594	0.312535	0.416506	0.270959	0.4165056	0.7290406	0.3125351	0.3754453
100	-943.418	-134.463	-808.955	0.846973	0.882595	0.772103	0.830487	0.09382226	0.5496317	0.8304869	0.7721029	0.8825946	0.846973	0.0336669	0.06015536	0.4503683	69.38825	0.02054688	0.0647626	0.0643352	0.0644175	0.0652176	0.0710244	0.072446	0.0636109	0.0644228	0.0645045	0.0643111	0.051887	0.0514928	0.0383113	0.0379437	0.0379557	0.0381299	0.0424992	0.0427279	69.38825	1758.837	0.3588371	0	0.907858	1	0.4939691	0.327261	0.17877	0.493969	0.1787701	0.5060309	0.3272608	0.9078577
150	-943.846	-135.023	-808.824	0.522771	0.452437	0.939579	0.906491	0.09113525	0.8644153	0.9064908	0.9395785	0.4524375	0.5227706	0.02732644	0.06380881	0.1355847	69.38825	0.01356517	0.0919862	0.0917589	0.0917592	0.091765	0.0926582	0.0926656	0.0504236	0.0507353	0.0507362	0.0507363	0.0495015	0.0495014	0.0242554	0.0241725	0.0241728	0.0241733	0.024499	0.0244997	69.38825	1758.837	0.2998449	0	0.743741	1	0.05009288	0.926631	0.0232766	0.0500929	0.02327655	0.9499071	0.9266306	0.7437406
200	-943.892	-134.304	-809.587	0.672485	0.263658	0.533819	0.665573	0.1096015	0.5307434	0.6655725	0.5338195	0.2636584	0.6724849	0.03746226	0.07213927	0.4692566	69.38825	0.01411311	0.0685175	0.0666479	0.0665919	0.0671004	0.0710434	0.0726416	0.0745247	0.0774772	0.0775487	0.0772227	0.0705362	0.0692248	0.023484	0.0226958	0.0226996	0.0228094	0.0244339	0.0248003	69.38825	1758.837	0.3418042	0	0.413112	1	0.3158458	0.171416	0.512738	0.315846	0.5127378	0.6841542	0.1714164	0.4131116
250	-941.564	-132.506	-809.058	0.352331	0.728654	0.326426	0.688541	0.09980906	0.7399436	0.6885411	0.3264259	0.7286541	0.3523307	0.04076033	0.05904873	0.2600564	69.38825	0.02947706	0.0574412	0.0563902	0.0563693	0.0565142	0.0583369	0.0588129	0.055931	0.0587604	0.0587866	0.0586268	0.053662	0.0530623	0.0532745	0.0515428	0.0515507	0.0516398	0.0545071	0.0547915	69.38825	1758.837	0.4083831	0	0.336486	1	0.1928844	0.18822	0.618896	0.192884	0.6188956	0.8071156	0.18822	0.3364863
300	-940.011	-131.063	-808.948	0.915374	0.95155	0.625391	0.968186	0.09110386	0.5828093	0.9681855	0.6253907	0.9515505	0.9153737	0.02747457	0.06362929	0.4171907	69.38825	0.01545599	0.0466432	0.0460115	0.0460082	0.0461344	0.0477197	0.0480192	0.0639287	0.0654346	0.065456	0.0652704	0.0613674	0.0608972	0.0560905	0.0552221	0.0552267	0.0553425	0.0574775	0.0577503	69.38825	1758.837	0.3015741	0	0.539909	1	0.1647497	0.252653	0.582597	0.16475	0.5825973	0.8352503	0.2526531	0.5399089
350	-944.1	-135.083	-809.017	0.168376	0.719261	0.362777	0.99319	0.08816001	0.7156067	0.9931896	0.3627766	0.719261	0.168376	0.01830087	0.06985914	0.2843933	69.38825	0.008295928	0.0942597	0.0942334	0.0942335	0.0942439	0.0945979	0.0946101	0.0429953	0.0430579	0.0430584	0.0430465	0.0421928	0.0421787	0.0294118	0.029375	0.0293751	0.029381	0.0298712	0.0298778	69.38825	1758.837	0.207587	0	0.923018	1	0.06855902	0.786866	0.144575	0.068559	0.1445751	0.931441	0.7868659	0.9230179
400	-940.009	-131.408	-808.601	0.991786	0.298846	0.874387	0.702376	0.1128519	0.6430668	0.7023765	0.8743869	0.2988458	0.991786	0.05561605	0.05723581	0.3569332	69.38825	0.01920278	0.0759093	0.0707344	0.0704435	0.0710262	0.0779795	0.0796069	0.066668	0.0745388	0.0745407	0.0745081	0.0634506	0.0627312	0.023489	0.0219746	0.0219748	0.0220267	0.0240691	0.0243286	69.38825	1758.837	0.4928235	0	0.18833	1	0.35838	0.236528	0.405092	0.35838	0.4050917	0.64162	0.2365283	0.1883301
450	-941.693	-133.034	-808.659	0.582863	0.923417	0.45876	0.897586	0.09825658	0.5229918	0.8975862	0.4587597	0.9234169	0.5828632	0.04480333	0.05345325	0.4770082	69.38825	0.01784371	0.050074	0.0499002	0.0499037	0.0500459	0.0511057	0.0514152	0.0611891	0.061665	0.0616757	0.0614123	0.0584598	0.0579048	0.0554083	0.055095	0.0550969	0.0552661	0.0570355	0.0573466	69.38825	1758.837	0.455983	0	0.780747	1	0.1522514	0.210159	0.63759	0.152251	0.6375897	0.8477486	0.2101589	0.7807474
500	-943.515	-132.718	-810.797	0.887993	0.921108	0.241291	0.646993	0.09036629	0.7260896	0.6469929	0.2412908	0.9211081	0.8879929	0.04980003	0.04056625	0.2739104	69.38825	0.01743172	0.0182751	0.0181197	0.0181197	0.0181298	0.0186426	0.0186572	0.0643992	0.0651367	0.0651449	0.06513	0.0626543	0.0626302	0.0839984	0.083402	0.0834045	0.0834196	0.0853567	0.0853793	69.38825	1758.837	0.5510908	0	0.686637	1	0.1232664	0.778175	0.0985585	0.123266	0.09855854	0.8767336	0.778175	0.6866366
550	-942.615	-134.353	-808.262	0.925294	0.812376	0.263024	0.732015	0.09892754	0.5659434	0.7320148	0.2630244	0.812376	0.9252943	0.0448941	0.05403345	0.4340566	69.38825	0.01260647	0.0234957	0.0229659	0.0229564	0.0230006	0.0240056	0.0240856	0.0734248	0.0753855	0.0754184	0.0753851	0.0715649	0.071468	0.0697521	0.0683001	0.0683051	0.0683382	0.0710349	0.071113	69.38825	1758.837	0.4538079	0	0.441644	1	0.2398787	0.60495	0.155172	0.239879	0.1551717	0.7601213	0.6049496	0.4416435
600	-943.615	-133.233	-810.382	0.477508	0.521869	0.69082	0.918696	0.09065695	0.5862607	0.9186956	0.6908203	0.5218687	0.4775077	0.04954022	0.04111673	0.4137393	69.38825	0.01328256	0.0922238	0.0902359	0.0901798	0.0904968	0.0945215	0.0950793	0.0523093	0.0555401	0.0556375	0.0556181	0.0486757	0.0485804	0.0219632	0.0209756	0.0209847	0.0210038	0.0229674	0.0230069	69.38825	1758.837	0.546458	0	0.475254	1	0.399381	0.502569	0.0980498	0.399381	0.09804985	0.600619	0.5025692	0.4752537
650	-942.612	-133.065	-809.547	0.974963	0.858686	0.668086	0.618027	0.09078411	0.7124795	0.6180271	0.6680858	0.8586856	0.9749635	0.03414391	0.0566402	0.2875205	69.38825	0.02986366	0.0466395	0.0443949	0.0443486	0.0445988	0.048596	0.0491516	0.0564702	0.0615548	0.0616331	0.0615372	0.0520107	0.051627	0.0634432	0.060795	0.0608179	0.0609351	0.0655583	0.065888	69.38825	1758.837	0.3761001	0	0.393916	1	0.3288129	0.335672	0.335515	0.328813	0.3355154	0.6711871	0.3356717	0.3939156
700	-946.763	-132.403	-814.36	0.597211	0.924882	0.81886	0.371089	0.06585223	0.7253409	0.3710885	0.8188599	0.9248823	0.5972115	0.008702349	0.05714988	0.2746591	69.38825	0.02418476	0.0668659	0.0632637	0.0630838	0.0636872	0.0692072	0.0708496	0.0354672	0.0432972	0.0434247	0.043323	0.0301035	0.0294636	0.0638861	0.0605638	0.0606113	0.0607634	0.0657853	0.0663535	69.38825	1758.837	0.1321497	0	0.314785	1	0.4752814	0.180613	0.344105	0.475281	0.3441053	0.5247186	0.1806133	0.3147853
750	-943.889	-134.251	-809.638	0.825957	0.841906	0.228565	0.68432	0.08497381	0.708167	0.6843195	0.2285653	0.8419059	0.8259572	0.01901289	0.06596092	0.291833	69.38825	0.01589458	0.0264905	0.0250054	0.0250022	0.0254888	0.0296251	0.0309026	0.0785944	0.0838887	0.0841737	0.0837569	0.0665649	0.0652594	0.0617992	0.0576717	0.0577456	0.0582628	0.0692634	0.0705047	69.38825	1758.837	0.22375	0	0.568676	1	0.4808727	0.1765	0.342627	0.480873	0.3426269	0.5191273	0.1765004	0.5686762
800	-942.635	-133.432	-809.202	0.301731	0.933836	0.350987	0.55466	0.09576635	0.7388562	0.5546601	0.350987	0.9338364	0.3017313	0.03391441	0.06185195	0.2611438	69.38825	0.0275137	0.0605945	0.0600978	0.0601091	0.0602936	0.0625759	0.062876	0.0471634	0.0485354	0.048587	0.0484751	0.0416153	0.0414208	0.0589276	0.0579966	0.0580143	0.0581055	0.0622421	0.0623698	69.38825	1758.837	0.354137	0	0.765089	1	0.3273609	0.469508	0.203131	0.327361	0.203131	0.6726391	0.4695081	0.7650895
850	-944.91	-134.009	-810.901	0.425304	0.788136	0.271845	0.467585	0.09701208	0.7921392	0.4675849	0.2718447	0.7881363	0.4253041	0.01740955	0.07960252	0.2078608	69.38825	0.01721662	0.0411926	0.0407858	0.0408146	0.0411582	0.0445482	0.0451436	0.0593044	0.0605076	0.0605773	0.0603341	0.0490845	0.0486641	0.0662197	0.0653296	0.0653556	0.0656105	0.0725107	0.0728589	69.38825	1758.837	0.1794576	0	0.861349	1	0.3909653	0.339896	0.269138	0.390965	0.2691384	0.6090347	0.3398962	0.8613486
900	-941.974	-131.589	-810.385	0.997606	0.76101	0.0824621	0.328008	0.08197514	0.86907	0.3280082	0.08246212	0.7610097	0.9976061	0.02554497	0.05643017	0.13093	69.38825	0.02487935	0.00408353	0.00408107	0.00408107	0.00408115	0.00409685	0.00409694	0.0492816	0.0493195	0.0493196	0.049317	0.0490725	0.0490693	0.113302	0.113266	0.113266	0.113269	0.113497	0.1135	69.38825	1758.837	0.3116185	0	0.842092	1	0.01182627	0.822358	0.165816	0.0118263	0.1658158	0.9881737	0.8223579	0.8420918
950	-941.083	-132.23	-808.854	0.445105	0.731927	0.901603	0.346132	0.1084415	0.7318303	0.3461315	0.9016028	0.7319269	0.4451051	0.05653417	0.05190729	0.2681697	69.38825	0.02608288	0.0803374	0.0774448	0.0772818	0.0775578	0.0811872	0.081795	0.0306109	0.0359804	0.0359943	0.0359759	0.0290346	0.0287418	0.0554422	0.0534903	0.0534946	0.0535297	0.0559715	0.0561298	69.38825	1758.837	0.5213335	0	0.168398	1	0.339017	0.332716	0.328267	0.339017	0.3282667	0.660983	0.3327164	0.1683976
1000	-939.728	-131.218	-808.51	0.526143	0.525395	0.412778	0.787428	0.1045035	0.7041884	0.7874281	0.4127776	0.5253955	0.5261425	0.04480127	0.05970219	0.2958116	69.38825	0.01780186	0.0598014	0.057943	0.057879	0.0579706	0.0601125	0.0603567	0.0659584	0.0698297	0.0698275	0.0698173	0.0653296	0.0651025	0.0408169	0.0389791	0.0389788	0.0389926	0.041097	0.0412075	69.38825	1758.837	0.4287061	0	0.0837305	1	0.2033951	0.464407	0.332198	0.203395	0.332198	0.7966049	0.4644069	0.08373047
1050	-939.627	-130.7	-808.927	0.849804	0.56586	0.848106	0.569281	0.1175137	0.7047637	0.5692811	0.848106	0.5658596	0.8498036	0.05755083	0.05996285	0.2952363	69.38825	0.01985453	0.0588909	0.0577301	0.0577121	0.0577431	0.0590602	0.0592059	0.0548444	0.0568841	0.0568806	0.0568645	0.0545175	0.054304	0.052903	0.0520828	0.052082	0.0520943	0.0530437	0.0531567	69.38825	1758.837	0.4897373	0	0.0549608	1	0.0961073	0.281815	0.622078	0.0961073	0.6220782	0.9038927	0.2818145	0.05496079
1100	-940.995	-131.797	-809.199	0.474437	0.5895	0.317919	0.549537	0.1224442	0.7985466	0.5495368	0.3179186	0.5894997	0.4744368	0.07494999	0.04749425	0.2014534	69.38825	0.02493437	0.0426892	0.0426673	0.0426695	0.0427785	0.0438935	0.0440595	0.0630622	0.0631249	0.0631264	0.0629143	0.0599104	0.0596101	0.0609179	0.0608758	0.0608764	0.061012	0.0628149	0.0629971	69.38825	1758.837	0.6121153	0	0.968323	1	0.1080579	0.216968	0.674974	0.108058	0.6749739	0.8919421	0.2169681	0.9683234
1150	-941.317	-132.081	-809.236	0.204777	0.719393	0.254688	0.47103	0.0888081	0.8304591	0.4710297	0.2546884	0.7193934	0.2047774	0.02824927	0.06055884	0.1695409	69.38825	0.01893962	0.0571142	0.0570683	0.0570686	0.0570808	0.0575364	0.0575512	0.0451102	0.0452563	0.0452575	0.0452402	0.0437668	0.043746	0.0644429	0.0643408	0.0643413	0.0643529	0.0653561	0.0653695	69.38825	1758.837	0.3180933	0	0.896247	1	0.07957822	0.763483	0.156939	0.0795782	0.1569387	0.9204218	0.7634831	0.896247
1200	-940.966	-131.948	-809.018	0.876458	0.92466	0.0593636	0.529322	0.1131261	0.6753028	0.5293225	0.05936358	0.9246604	0.8764576	0.05226859	0.06085751	0.3246972	69.38825	0.02431609	0.00555229	0.00534162	0.00534118	0.00540271	0.00602758	0.00616251	0.0710595	0.0739146	0.074039	0.0736677	0.0642289	0.0632128	0.0902477	0.0872214	0.0872581	0.0877216	0.0963095	0.0972913	69.38825	1758.837	0.4620383	0	0.598908	1	0.3726463	0.240609	0.386744	0.372646	0.3867444	0.6273537	0.2406093	0.5989083
1250	-942.485	-133.429	-809.056	0.957692	0.660236	0.185243	0.334473	0.1076415	0.7251628	0.3344732	0.1852433	0.6602359	0.957692	0.06232243	0.04531902	0.2748372	69.38825	0.02078349	0.0133073	0.013295	0.0133031	0.0134499	0.0151293	0.0153494	0.0654193	0.065468	0.0654747	0.0652335	0.0572435	0.0568626	0.0879437	0.0878923	0.0878941	0.0882048	0.0940748	0.0944547	69.38825	1758.837	0.5789817	0	0.98813	1	0.3643801	0.379952	0.255668	0.36438	0.2556679	0.6356199	0.379952	0.9881296
1300	-940.996	-132.529	-808.467	0.968231	0.692364	0.637664	0.799206	0.1127854	0.5935448	0.799206	0.6376639	0.6923636	0.9682314	0.05953809	0.0532473	0.4064552	69.38825	0.01763444	0.056276	0.0539288	0.0539401	0.0549194	0.061823	0.0646008	0.0711607	0.0758646	0.0761249	0.0756336	0.05952	0.0580393	0.0391466	0.0371435	0.0371823	0.0375319	0.0431378	0.0440266	69.38825	1758.837	0.5278883	0	0.585935	1	0.4761383	0.147109	0.376753	0.476138	0.3767529	0.5238617	0.1471089	0.5859346
1350	-939.939	-130.999	-808.939	0.483992	0.917504	0.144476	0.790652	0.1008271	0.7734467	0.790652	0.1444762	0.9175035	0.4839916	0.03697971	0.06384736	0.2265533	69.38825	0.02160185	0.0214594	0.021222	0.0212202	0.0212351	0.0216109	0.0216579	0.0685928	0.0700295	0.0700345	0.0699877	0.0677309	0.0675614	0.0766176	0.0754118	0.0754138	0.0754523	0.0773147	0.0774473	69.38825	1758.837	0.3667637	0	0.307004	1	0.0832722	0.335839	0.580889	0.0832722	0.580889	0.9167278	0.3358388	0.3070037
1400	-942.926	-132.42	-810.506	0.778718	0.719709	0.492646	0.674412	0.09711184	0.5898886	0.6744122	0.4926459	0.7197092	0.7787176	0.02120358	0.07590827	0.4101114	69.38825	0.02360542	0.055692	0.0529527	0.0528857	0.0537587	0.060123	0.0622337	0.0675625	0.0735378	0.0738507	0.0737032	0.0579957	0.0572942	0.0431574	0.0403824	0.040427	0.0406217	0.0466829	0.0471388	69.38825	1758.837	0.2183418	0	0.50146	1	0.546862	0.252042	0.201096	0.546862	0.2010962	0.453138	0.2520419	0.5014596
1450	-948.197	-138.752	-809.445	0.586577	0.791301	0.839803	0.925833	0.09669367	0.6165541	0.9258328	0.8398034	0.7913008	0.5865769	0.05638092	0.04031275	0.3834459	69.38825	0.008495783	0.0729623	0.0728819	0.0728818	0.0728904	0.0730327	0.0730669	0.0506606	0.0508088	0.0508089	0.0507957	0.0505382	0.0504887	0.0430436	0.0429762	0.0429762	0.0429811	0.0430949	0.043111	69.38825	1758.837	0.583088	0	0.325885	1	0.01195221	0.125383	0.862665	0.0119522	0.862665	0.9880478	0.1253828	0.3258849
1500	-945.562	-135.187	-810.375	0.317006	0.606346	0.881439	0.627021	0.1358158	0.7469859	0.627021	0.8814387	0.6063462	0.3170065	0.09242335	0.04339245	0.2530141	69.38825	0.03546224	0.107433	0.104515	0.104341	0.10459	0.107972	0.108873	0.0311729	0.0360207	0.0360111	0.0359748	0.030228	0.0297011	0.0278138	0.0264174	0.0264149	0.0264266	0.0280005	0.028093	69.38825	1758.837	0.6805052	0	0.0709502	1	0.2655946	0.158556	0.57585	0.265595	0.5758498	0.7344054	0.1585556	0.07095019
