Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1040.61	-185.011	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-988.073	-177.823	-810.249	0.396016	0.41528	0.298873	0.066691	0.09907834	0.9209914	0.06669104	0.2988726	0.41528	0.3960164	0.04215761	0.05692073	0.07900861	69.38825	0.09687876	0.0224133	0.021131	0.0211061	0.0211606	0.0229281	0.0229509	0.0233541	0.0275103	0.0275398	0.0274471	0.0208826	0.0204589	0.12087	0.118099	0.118125	0.118284	0.122482	0.123257	69.38825	1758.837	0.4254977	0	0.293409	1	0.3338519	0.116355	0.549793	0.333852	0.5497928	0.6661481	0.1163553	0.2934092
100	-988.496	-178.616	-809.88	0.645685	0.746574	0.499553	0.812545	0.09360092	0.8053754	0.8125454	0.4995525	0.746574	0.6456851	0.03884047	0.05476046	0.1946246	69.38825	0.0487243	0.0707155	0.0666878	0.0670934	0.0696136	0.0852493	0.0946214	0.0726378	0.0805532	0.0814358	0.0819804	0.0401372	0.0407233	0.0231984	0.0210144	0.0211702	0.0214632	0.030383	0.0313219	69.38825	1758.837	0.4149582	0	0.707025	1	0.7301955	0.140409	0.129396	0.730195	0.1293959	0.2698045	0.1404087	0.7070252
150	-988.796	-179.675	-809.122	0.785878	0.651098	0.502319	0.381773	0.1020231	0.7839672	0.3817735	0.5023186	0.651098	0.785878	0.04777968	0.05424344	0.2160328	69.38825	0.03312777	0.0408455	0.0393624	0.039367	0.0396257	0.0437252	0.0442261	0.0553373	0.0587545	0.0588563	0.05875	0.0486775	0.0484116	0.0704555	0.0685413	0.0685741	0.0687244	0.0737364	0.074029	69.38825	1758.837	0.4683221	0	0.602124	1	0.3550515	0.37916	0.265789	0.355052	0.2657889	0.6449485	0.3791595	0.6021239
200	-986.515	-176.815	-809.7	0.844213	0.882811	0.866167	0.436057	0.09290684	0.878073	0.4360574	0.8661666	0.8828115	0.8442131	0.03876491	0.05414193	0.121927	69.38825	0.03779601	0.0532599	0.0522919	0.0523436	0.0526748	0.0584328	0.0590915	0.0481975	0.0502197	0.0502967	0.0502086	0.0368363	0.0367197	0.0652406	0.0642001	0.0642494	0.0644907	0.0703906	0.0708554	69.38825	1758.837	0.417245	0	0.820135	1	0.3818148	0.263175	0.355011	0.381815	0.3550107	0.6181852	0.2631746	0.8201351
250	-985.494	-175.659	-809.835	0.823825	0.995386	0.427969	0.192539	0.09864585	0.8415027	0.1925392	0.4279688	0.9953855	0.8238253	0.03243594	0.06620991	0.1584973	69.38825	0.04292597	0.0246511	0.0228554	0.0228827	0.0232145	0.0275099	0.028317	0.0358837	0.0419358	0.0421874	0.0422027	0.0262294	0.0260909	0.106298	0.101735	0.10191	0.102191	0.111646	0.112259	69.38825	1758.837	0.328812	0	0.540415	1	0.5656161	0.267825	0.166559	0.565616	0.1665589	0.4343839	0.267825	0.5404148
300	-985.804	-175.523	-810.281	0.282642	0.308762	0.169096	0.157984	0.1143568	0.9029702	0.1579836	0.1690963	0.3087616	0.2826415	0.05855898	0.05579782	0.0970298	69.38825	0.1028418	0.0515136	0.046107	0.0459599	0.0473073	0.0573045	0.0622858	0.0574334	0.0713005	0.0719181	0.0720047	0.040132	0.0396657	0.0571689	0.0504464	0.0506405	0.0510728	0.0630236	0.0647152	69.38825	1758.837	0.5120725	0	0.419476	1	0.6663412	0.122648	0.211011	0.666341	0.2110109	0.3336588	0.1226479	0.4194763
350	-989.087	-177.3	-811.787	0.199188	0.283574	0.291223	0.269612	0.08313381	0.9279494	0.2696119	0.2912226	0.2835745	0.1991883	0.01910323	0.06403058	0.07205063	69.38825	0.1208006	0.106858	0.0936223	0.0908022	0.0938674	0.107573	0.114189	0.0291566	0.0590549	0.0582339	0.0592164	0.0268641	0.0271602	0.0246133	0.0195767	0.0193986	0.0196179	0.0248778	0.0253171	69.38825	1758.837	0.2297889	0	0.0414932	1	0.7009522	0.182386	0.116661	0.700952	0.1166614	0.2990478	0.1823864	0.04149317
400	-986.801	-176.176	-810.625	0.648151	0.608349	0.420882	0.506616	0.0893085	0.7914159	0.5066164	0.4208819	0.6083485	0.6481512	0.02247396	0.06683454	0.2085841	69.38825	0.05985813	0.0772072	0.0628072	0.059527	0.0630651	0.0780589	0.0871844	0.0442643	0.0844518	0.0831577	0.0847282	0.040747	0.0413688	0.036614	0.0272156	0.0269901	0.0272806	0.0372184	0.0381135	69.38825	1758.837	0.2516441	0	0.0369801	1	0.7593077	0.151766	0.0889261	0.759308	0.08892606	0.2406923	0.1517663	0.03698011
450	-985.207	-175.889	-809.318	0.958958	0.979225	0.67771	0.155252	0.09978019	0.8237663	0.1552522	0.67771	0.9792247	0.9589585	0.04535194	0.05442825	0.1762337	69.38825	0.03782624	0.0339393	0.029184	0.0288126	0.0294442	0.0353122	0.0367958	0.0251291	0.038758	0.0387308	0.039021	0.0213026	0.0213677	0.106491	0.0997095	0.0996924	0.0999387	0.107868	0.108503	69.38825	1758.837	0.4545185	0	0.167655	1	0.6300892	0.24472	0.12519	0.630089	0.1251904	0.3699108	0.2447204	0.1676555
500	-987.134	-176.527	-810.607	0.864241	0.962975	0.702184	0.850517	0.1335335	0.7314252	0.8505165	0.7021837	0.9629753	0.8642407	0.07323603	0.06029749	0.2685748	69.38825	0.0364921	0.0794286	0.0680281	0.06635	0.0687793	0.0822971	0.0888459	0.0475018	0.0748045	0.0745822	0.0754134	0.040052	0.0402221	0.0352857	0.0279334	0.027888	0.0281105	0.0368789	0.0375986	69.38825	1758.837	0.5484468	0	0.138603	1	0.6982136	0.174044	0.127743	0.698214	0.1277428	0.3017864	0.1740436	0.1386032
550	-985.726	-175.492	-810.234	0.590442	0.896909	0.648477	0.427428	0.09051888	0.8664176	0.427428	0.648477	0.896909	0.5904415	0.02714743	0.06337145	0.1335824	69.38825	0.05438808	0.0793185	0.0696899	0.068936	0.0706853	0.0828848	0.089081	0.037097	0.0601519	0.0602613	0.0608759	0.0265363	0.0268968	0.0470498	0.0400149	0.0400603	0.0404083	0.0493631	0.0506889	69.38825	1758.837	0.299909	0	0.236766	1	0.6970136	0.132173	0.170813	0.697014	0.1708133	0.3029864	0.1321731	0.2367658
600	-985.556	-175.744	-809.812	0.513198	0.82618	0.781636	0.350148	0.1082113	0.8895995	0.3501478	0.7816359	0.8261798	0.5131983	0.04764937	0.06056194	0.1104005	69.38825	0.06153435	0.0838808	0.0747122	0.0736382	0.0748819	0.0846494	0.0867125	0.0270511	0.0464523	0.0461295	0.0465639	0.0254765	0.0257046	0.0535102	0.0475203	0.0473492	0.0475846	0.0539333	0.0542496	69.38825	1758.837	0.4403363	0	0.0597521	1	0.5890321	0.34763	0.0633383	0.589032	0.06333833	0.4109679	0.3476296	0.05975214
650	-986.149	-176.583	-809.566	0.999028	0.743815	0.803526	0.311867	0.1219683	0.8301518	0.3118675	0.8035257	0.7438149	0.9990278	0.06473335	0.05723499	0.1698482	69.38825	0.03544714	0.0576498	0.0497527	0.0492453	0.0502571	0.0606018	0.0629719	0.0406263	0.0581403	0.0581072	0.0585977	0.0343322	0.0346326	0.0666583	0.0602261	0.060213	0.060464	0.0684615	0.0690622	69.38825	1758.837	0.530739	0	0.2079	1	0.6009536	0.281158	0.117889	0.600954	0.1178885	0.3990464	0.2811579	0.2078999
700	-988.567	-177.023	-811.544	0.53217	0.955899	0.536142	0.389595	0.1439937	0.9141189	0.3895945	0.5361423	0.9558992	0.5321696	0.09751659	0.0464771	0.08588108	69.38825	0.07303639	0.0565472	0.0521605	0.0520844	0.0525086	0.0593781	0.0602352	0.0392914	0.0498635	0.0499761	0.0501358	0.03245	0.0325594	0.0704349	0.0648655	0.0649486	0.0651078	0.0735809	0.073872	69.38825	1758.837	0.6772282	0	0.347568	1	0.4903286	0.417883	0.0917888	0.490329	0.0917888	0.5096714	0.4178826	0.3475677
750	-986.977	-177.289	-809.688	0.496862	0.920144	0.512992	0.795187	0.1099563	0.8595787	0.7951872	0.5129923	0.9201444	0.4968623	0.06054911	0.04940719	0.1404213	69.38825	0.05458107	0.0793072	0.0715911	0.0711806	0.0723989	0.083682	0.0865292	0.0483339	0.0643267	0.0645259	0.0648931	0.0390569	0.0392401	0.0375448	0.0318889	0.0319534	0.0321203	0.0405297	0.0408974	69.38825	1758.837	0.5506652	0	0.296818	1	0.5925858	0.293666	0.113748	0.592586	0.1137479	0.4074142	0.2936663	0.2968176
800	-988.011	-177.525	-810.486	0.279325	0.572368	0.366172	0.257716	0.1082073	0.8624318	0.2577156	0.3661719	0.5723678	0.2793247	0.06599847	0.04220879	0.1375682	69.38825	0.06166008	0.0842339	0.0781625	0.078077	0.079999	0.0907613	0.0972652	0.0411191	0.0546919	0.0553559	0.0556267	0.0250445	0.0249832	0.0399074	0.0353087	0.0355232	0.0357626	0.0437597	0.0444183	69.38825	1758.837	0.6099265	0	0.438309	1	0.7301231	0.151607	0.11827	0.730123	0.1182696	0.2698769	0.1516073	0.4383086
850	-989.911	-180.144	-809.767	0.700756	0.525725	0.795886	0.146013	0.106468	0.8252886	0.1460129	0.7958856	0.5257253	0.7007565	0.03963791	0.06683005	0.1747114	69.38825	0.03710857	0.0378022	0.0370725	0.0370726	0.0371248	0.038741	0.0387965	0.0308475	0.0323175	0.0323324	0.0321997	0.0285639	0.0282421	0.0980101	0.097298	0.0973052	0.0974366	0.0992094	0.0996281	69.38825	1758.837	0.3722989	0	0.537326	1	0.1795251	0.131176	0.689299	0.179525	0.689299	0.8204749	0.131176	0.5373265
900	-987.575	-177.229	-810.346	0.966486	0.861714	0.57273	0.335438	0.1009101	0.8115008	0.3354377	0.57273	0.8617138	0.9664861	0.05676398	0.04414608	0.1884992	69.38825	0.0511865	0.0418225	0.039787	0.0399496	0.0409887	0.0507848	0.0535734	0.0589612	0.0637209	0.0641433	0.0644447	0.0373329	0.0375758	0.0660157	0.0633147	0.0634823	0.0639195	0.0746656	0.0755175	69.38825	1758.837	0.5625205	0	0.75316	1	0.6419138	0.235236	0.122851	0.641914	0.1228507	0.3580862	0.2352356	0.75316
