Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1029.76	-174.161	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-972.216	-162.986	-809.23	0.558261	0.449983	0.851166	0.66519	0.1094189	0.7740667	0.6651899	0.8511661	0.4499827	0.5582609	0.04518849	0.06423038	0.2259333	69.38825	0.02598327	0.104772	0.0945337	0.0930985	0.094616	0.105216	0.107476	0.0381097	0.0557071	0.0553719	0.0557527	0.0373454	0.0374446	0.0215349	0.0185551	0.0185069	0.0185636	0.0216497	0.0217465	69.38825	1758.837	0.4129863	0	0.024829	1	0.5501218	0.370316	0.0795624	0.550122	0.07956241	0.4498782	0.3703158	0.024829
100	-975.286	-164.855	-810.432	0.700818	0.617037	0.482898	0.21189	0.1325955	0.8425486	0.2118897	0.4828977	0.6170371	0.7008177	0.07258123	0.06001426	0.1574514	69.38825	0.03395274	0.0386274	0.0344944	0.0342231	0.0345152	0.038829	0.0392362	0.0364484	0.0466576	0.0465572	0.0466816	0.0359711	0.0360283	0.0910903	0.0859865	0.085944	0.0859989	0.0913087	0.0914022	69.38825	1758.837	0.5473884	0	0.0346515	1	0.4230791	0.529938	0.0469826	0.423079	0.04698255	0.5769209	0.5299384	0.03465145
150	-973.572	-162.793	-810.779	0.876913	0.971193	0.974093	0.716044	0.1392645	0.6995695	0.7160444	0.9740929	0.9711925	0.8769134	0.1041754	0.03508906	0.3004305	69.38825	0.01932308	0.0766038	0.0694894	0.0687572	0.0695547	0.0770523	0.078086	0.0420675	0.0560214	0.0558649	0.0560823	0.0412704	0.0414414	0.0468513	0.0422175	0.0421796	0.0422323	0.0470886	0.0471393	69.38825	1758.837	0.7480401	0	0.0461338	1	0.5010912	0.498715	0.00019353	0.501091	0.0001935299	0.4989088	0.4987153	0.04613381
200	-973.393	-164.657	-808.736	0.665219	0.413602	0.790303	0.41607	0.1123725	0.8748178	0.4160699	0.7903034	0.4136016	0.6652189	0.06257737	0.04979513	0.1251822	69.38825	0.02133854	0.0729545	0.0683777	0.0682149	0.0683791	0.0729783	0.0731628	0.0480899	0.0554794	0.0554174	0.0554806	0.0480529	0.048108	0.0453664	0.0430609	0.0430428	0.0430613	0.0453775	0.0453959	69.38825	1758.837	0.5568744	0	0.00452932	1	0.2515494	0.746843	0.00160804	0.251549	0.001608043	0.7484506	0.7468426	0.004529325
250	-972.902	-163.892	-809.01	0.782045	0.703882	0.589665	0.460892	0.09741032	0.7335107	0.4608918	0.5896654	0.7038821	0.7820446	0.03609419	0.06131613	0.2664893	69.38825	0.02458462	0.0472167	0.0445734	0.0444554	0.0446169	0.047652	0.0480557	0.0501667	0.0562185	0.0562024	0.0561976	0.0490827	0.0486862	0.0690854	0.0660696	0.0660649	0.0661085	0.0696225	0.0699247	69.38825	1758.837	0.3705377	0	0.0853708	1	0.2727756	0.322477	0.404747	0.272776	0.4047471	0.7272244	0.3224773	0.08537079
300	-978.616	-168.124	-810.492	0.668483	0.944804	0.860489	0.579739	0.08951917	0.771942	0.5797394	0.8604887	0.9448041	0.6684834	0.01873675	0.07078242	0.228058	69.38825	0.03619719	0.0968075	0.0858211	0.0843712	0.0872673	0.100789	0.11041	0.0347363	0.0611496	0.0613072	0.0621453	0.0238571	0.0242346	0.0297662	0.0245624	0.0245992	0.0248416	0.0313125	0.0320219	69.38825	1758.837	0.2093044	0	0.213187	1	0.7698246	0.134875	0.0953009	0.769825	0.09530091	0.2301754	0.1348745	0.2131867
350	-972.847	-163.452	-809.395	0.597412	0.418739	0.446398	0.53796	0.1109006	0.848899	0.5379599	0.4463978	0.4187388	0.5974116	0.04595417	0.06494639	0.151101	69.38825	0.02746185	0.0517302	0.0509248	0.0509202	0.0509485	0.0522093	0.0522808	0.0657585	0.0673239	0.0673273	0.0672999	0.0648242	0.064729	0.0491667	0.0484258	0.0484268	0.048444	0.049603	0.0496569	69.38825	1758.837	0.4143727	0	0.331586	1	0.08751894	0.475409	0.437072	0.0875189	0.4370717	0.9124811	0.4754094	0.3315864
400	-978.707	-168.663	-810.044	0.107814	0.737753	0.840533	0.63619	0.08076623	0.6248716	0.63619	0.8405326	0.7377527	0.1078138	0.01955626	0.06120996	0.3751284	69.38825	0.01612782	0.13199	0.131936	0.131936	0.131947	0.132195	0.132211	0.0165385	0.0166309	0.0166316	0.0166199	0.0161882	0.0161709	0.018138	0.0180994	0.0180996	0.0181038	0.0182793	0.0182852	69.38825	1758.837	0.2421342	0	0.771829	1	0.07507578	0.648614	0.27631	0.0750758	0.2763102	0.9249242	0.648614	0.7718295
450	-972.803	-162.59	-810.214	0.715265	0.893137	0.919828	0.837911	0.08910581	0.7107356	0.837911	0.9198279	0.8931374	0.7152655	0.01544739	0.07365842	0.2892644	69.38825	0.01805297	0.0827322	0.0767001	0.0761474	0.076732	0.0829884	0.0838706	0.0429694	0.0544437	0.0543278	0.0544572	0.0424744	0.0423889	0.0401513	0.0363095	0.0362816	0.0363164	0.040302	0.0404072	69.38825	1758.837	0.1733601	0	0.0208101	1	0.4230739	0.447512	0.129415	0.423074	0.1294145	0.5769261	0.4475115	0.02081009
500	-974.231	-164.471	-809.76	0.97196	0.743616	0.784874	0.459502	0.140576	0.6716073	0.4595024	0.7848742	0.7436163	0.9719604	0.09181686	0.04875912	0.3283927	69.38825	0.01613081	0.0399124	0.039737	0.0397364	0.0397376	0.0399257	0.0399369	0.0486108	0.0489834	0.0489833	0.0489817	0.0485781	0.0485508	0.0781426	0.0779471	0.0779471	0.0779483	0.0781618	0.078179	69.38825	1758.837	0.6531476	0	0.0201982	1	0.02215357	0.480339	0.497507	0.0221536	0.4975071	0.9778464	0.4803393	0.02019815
550	-972.813	-162.579	-810.234	0.538852	0.577665	0.757237	0.821218	0.1171162	0.741447	0.821218	0.7572371	0.5776646	0.5388525	0.08091884	0.03619735	0.258553	69.38825	0.02217047	0.0950079	0.0879692	0.0872482	0.0880895	0.0957848	0.0972267	0.0442082	0.0565632	0.0564541	0.0566133	0.0428723	0.0427069	0.0263177	0.0231957	0.0231772	0.0232134	0.0266185	0.0267331	69.38825	1758.837	0.6909278	0	0.0622419	1	0.4628084	0.375568	0.161624	0.462808	0.161624	0.5371916	0.3755676	0.06224195
600	-974.764	-165.129	-809.635	0.837817	0.8001	0.405243	0.866627	0.1154741	0.8236445	0.8666268	0.4052427	0.8000996	0.8378165	0.07088314	0.04459096	0.1763555	69.38825	0.03671334	0.0602057	0.0481847	0.0467433	0.048321	0.061007	0.064031	0.0589432	0.0888547	0.0880821	0.0890414	0.0569181	0.0575401	0.0439698	0.0328485	0.0326762	0.0328964	0.0446412	0.0450956	69.38825	1758.837	0.6138445	0	0.0390297	1	0.6340817	0.309237	0.0566817	0.634082	0.05668173	0.3659183	0.3092366	0.03902974
650	-973.945	-164.833	-809.112	0.707125	0.554207	0.90636	0.333607	0.1125498	0.7086847	0.3336067	0.9063596	0.5542069	0.707125	0.04588103	0.06666872	0.2913153	69.38825	0.01622902	0.0783788	0.0716598	0.0709272	0.0718391	0.0794217	0.0810289	0.0380353	0.0503117	0.0502114	0.0504029	0.0361953	0.036071	0.0489815	0.0458522	0.045833	0.0458867	0.0493967	0.0495668	69.38825	1758.837	0.4076511	0	0.0907109	1	0.5110763	0.345798	0.143126	0.511076	0.1431259	0.4889237	0.3457978	0.09071086
700	-972.864	-164.109	-808.755	0.506334	0.782576	0.935573	0.423855	0.1003283	0.7274744	0.4238554	0.9355727	0.7825761	0.5063343	0.0387154	0.06161286	0.2725256	69.38825	0.02023488	0.0912047	0.087695	0.0877365	0.0888623	0.0970477	0.0997544	0.0373601	0.0436967	0.0440004	0.044003	0.0268774	0.0266563	0.0375739	0.0356594	0.0357386	0.0358563	0.0400214	0.0402559	69.38825	1758.837	0.3858873	0	0.548315	1	0.5924661	0.251472	0.156062	0.592466	0.156062	0.4075339	0.2514719	0.5483151
750	-973.513	-163.589	-809.924	0.91899	0.821574	0.927307	0.923912	0.08503013	0.6886067	0.9239124	0.9273073	0.8215739	0.9189896	0.01568412	0.06934601	0.3113933	69.38825	0.01605213	0.0621212	0.0610654	0.0610548	0.0611051	0.0628113	0.0629221	0.0570874	0.0590314	0.0590401	0.0590094	0.0558261	0.0557205	0.0474349	0.0465843	0.0465864	0.0466051	0.0479704	0.048024	69.38825	1758.837	0.1844537	0	0.352697	1	0.1339967	0.546139	0.319865	0.133997	0.3198647	0.8660033	0.5461386	0.352697
800	-974.591	-164.861	-809.73	0.393539	0.181167	0.470378	0.558886	0.1026693	0.9225734	0.5588863	0.4703782	0.1811667	0.3935385	0.04048521	0.06218409	0.07742663	69.38825	0.0535014	0.0954651	0.0869343	0.0866815	0.08767	0.101444	0.10341	0.0565282	0.0687528	0.0688414	0.0692385	0.0483069	0.0486862	0.0134172	0.0118363	0.0118465	0.0119	0.0144709	0.0145707	69.38825	1758.837	0.3943264	0	0.350219	1	0.4904366	0.438097	0.0714669	0.490437	0.07146688	0.5095634	0.4380965	0.3502195
850	-974.744	-164.524	-810.22	0.397188	0.403594	0.402404	0.453083	0.09459577	0.8920468	0.4530829	0.4024043	0.4035944	0.3971882	0.04688057	0.0477152	0.1079532	69.38825	0.04477374	0.070414	0.0654177	0.0651695	0.0654739	0.0709816	0.0716981	0.0524713	0.0620202	0.0619476	0.0620199	0.0513272	0.0510629	0.0433147	0.0396946	0.039671	0.0397152	0.0436948	0.0439057	69.38825	1758.837	0.4955884	0	0.0616529	1	0.3057661	0.305574	0.38866	0.305766	0.3886597	0.6942339	0.3055742	0.06165288
900	-974.511	-164.008	-810.503	0.905255	0.924396	0.758293	0.990084	0.1185542	0.7499731	0.9900835	0.7582933	0.9243957	0.9052549	0.04596644	0.07258774	0.2500269	69.38825	0.01981573	0.0554874	0.0540346	0.0540184	0.0541167	0.0565601	0.0567969	0.0599872	0.0630133	0.0630317	0.062962	0.0577587	0.0575255	0.0511525	0.0496485	0.0496545	0.0497022	0.0522055	0.0523442	69.38825	1758.837	0.3877252	0	0.366854	1	0.1742482	0.357651	0.468101	0.174248	0.4681009	0.8257518	0.3576509	0.3668538
950	-976.125	-166.486	-809.639	0.161474	0.58798	0.36954	0.615914	0.1241477	0.8221793	0.6159139	0.3695399	0.5879804	0.161474	0.07381648	0.05033123	0.1778207	69.38825	0.03918201	0.101793	0.100217	0.100229	0.10077	0.10505	0.106456	0.0383565	0.0413714	0.0414761	0.0412119	0.0321836	0.0315394	0.0264493	0.0251713	0.025202	0.0252797	0.0285717	0.0286717	69.38825	1758.837	0.5945859	0	0.587996	1	0.382675	0.199203	0.418122	0.382675	0.4181221	0.617325	0.199203	0.5879961
1000	-973.431	-162.794	-810.637	0.098148	0.193827	0.187694	0.622584	0.1162011	0.9442061	0.6225837	0.1876936	0.1938267	0.09814802	0.07382721	0.04237388	0.05579387	69.38825	0.08004431	0.107004	0.106867	0.107012	0.108316	0.11871	0.120822	0.052098	0.0523429	0.0523912	0.0525727	0.0355063	0.0356345	0.00759831	0.00756929	0.00757474	0.00760549	0.0101648	0.0102101	69.38825	1758.837	0.6353401	0	0.983017	1	0.5478756	0.399548	0.0525767	0.547876	0.05257674	0.4521244	0.3995477	0.9830166
1050	-972.317	-162.411	-809.906	0.235321	0.286035	0.267372	0.62516	0.09666384	0.9002328	0.6251601	0.2673722	0.2860351	0.2353207	0.03350245	0.0631614	0.09976724	69.38825	0.05412666	0.0903559	0.0861807	0.0863532	0.0880158	0.101777	0.10534	0.0622027	0.0688005	0.0692717	0.0697579	0.043761	0.0442356	0.0133813	0.0121105	0.0121672	0.0122332	0.0169649	0.0170915	69.38825	1758.837	0.3465872	0	0.666485	1	0.6374154	0.346156	0.0164285	0.637415	0.0164285	0.3625846	0.3461561	0.6664846
1100	-973.245	-162.837	-810.408	0.158966	0.157475	0.204121	0.63693	0.1225297	0.931819	0.6369305	0.2041206	0.1574752	0.158966	0.07683828	0.04569141	0.06818104	69.38825	0.07583307	0.0991734	0.0922372	0.0919237	0.0929986	0.104053	0.106589	0.0560347	0.066507	0.0666459	0.0667709	0.0487938	0.0486406	0.0103488	0.00880382	0.00881746	0.00884986	0.0113748	0.0114372	69.38825	1758.837	0.6270993	0	0.332614	1	0.4811635	0.295751	0.223086	0.481163	0.2230859	0.5188365	0.2957507	0.3326141
1150	-975.645	-165.368	-810.277	0.217939	0.202931	0.343335	0.312443	0.1123409	0.8519395	0.312443	0.343335	0.2029315	0.217939	0.04620255	0.06613835	0.1480605	69.38825	0.05569068	0.098832	0.0934333	0.0930277	0.093652	0.100433	0.101428	0.0443648	0.0530317	0.0530622	0.0531528	0.0419472	0.0419337	0.0227531	0.0207851	0.020789	0.0208081	0.0232614	0.0233047	69.38825	1758.837	0.411271	0	0.183194	1	0.4525981	0.476043	0.0713586	0.452598	0.07135863	0.5474019	0.4760432	0.1831945
1200	-972.037	-162.626	-809.411	0.60438	0.467624	0.562148	0.928948	0.12105	0.8036548	0.9289478	0.5621477	0.4676243	0.6043797	0.06580724	0.05524271	0.1963452	69.38825	0.03429573	0.0825033	0.0759219	0.0757269	0.0769587	0.0893623	0.0920462	0.0631126	0.0740755	0.0743956	0.0747307	0.0519073	0.0521578	0.0199216	0.0174167	0.0174593	0.0175343	0.0223066	0.0224626	69.38825	1758.837	0.5436371	0	0.426903	1	0.5659091	0.35422	0.0798704	0.565909	0.07987043	0.4340909	0.3542205	0.426903
1250	-972.154	-163.673	-808.482	0.783557	0.77183	0.556449	0.869222	0.101539	0.7765882	0.8692217	0.5564492	0.7718299	0.7835566	0.04761933	0.05391968	0.2234118	69.38825	0.01711777	0.0486055	0.0478041	0.0477987	0.0478319	0.0491888	0.0492601	0.0642492	0.0660485	0.0660562	0.0660288	0.0629464	0.0628624	0.0538011	0.0528191	0.0528214	0.0528409	0.0544926	0.0545442	69.38825	1758.837	0.4689757	0	0.384916	1	0.1154052	0.573101	0.311494	0.115405	0.3114941	0.8845948	0.5731007	0.3849156
1300	-979.923	-168.894	-811.028	0.246929	0.420451	0.217514	0.337399	0.1043612	0.9520427	0.3373993	0.2175144	0.4204511	0.2469285	0.03379681	0.0705644	0.04795733	69.38825	0.08745269	0.0670549	0.0625367	0.0626279	0.0635177	0.075131	0.0770331	0.05845	0.0672213	0.0675787	0.068026	0.0418856	0.0423334	0.0407137	0.0370497	0.0371868	0.0373636	0.0469896	0.0473002	69.38825	1758.837	0.3238446	0	0.587063	1	0.5758117	0.41656	0.0076287	0.575812	0.007628701	0.4241883	0.4165596	0.5870626
1350	-972.421	-163.107	-809.314	0.713446	0.436987	0.500788	0.963286	0.1222759	0.8034949	0.9632865	0.500788	0.4369874	0.7134462	0.07433996	0.04793592	0.1965051	69.38825	0.02865143	0.0746914	0.066049	0.0655883	0.0670677	0.0810039	0.0845873	0.0696886	0.0850229	0.0852788	0.0857878	0.0587076	0.0590512	0.0204766	0.0170156	0.017046	0.0171494	0.0227598	0.0230282	69.38825	1758.837	0.6079691	0	0.326218	1	0.5912302	0.292544	0.116226	0.59123	0.1162255	0.4087698	0.2925443	0.3262175
1400	-972.583	-163.589	-808.993	0.715108	0.549733	0.821212	0.374489	0.1010121	0.7387855	0.3744889	0.8212116	0.5497327	0.7151078	0.04878344	0.0522287	0.2612145	69.38825	0.0264888	0.072254	0.0695197	0.0695989	0.0705516	0.0794829	0.0814832	0.0513178	0.0559785	0.0562403	0.0563148	0.0392654	0.0392275	0.0427981	0.0413449	0.0413974	0.0415168	0.0457523	0.045956	69.38825	1758.837	0.4829463	0	0.659034	1	0.5402919	0.333628	0.12608	0.540292	0.1260797	0.4597081	0.3336284	0.6590337
1450	-972.318	-163.719	-808.6	0.386675	0.743197	0.907716	0.746455	0.1153217	0.7429789	0.746455	0.9077165	0.7431972	0.3866755	0.05901812	0.0563036	0.2570211	69.38825	0.01839992	0.116548	0.108803	0.10746	0.108851	0.116761	0.118461	0.0265752	0.0408501	0.0406678	0.0408793	0.0262243	0.0263475	0.0217491	0.0187244	0.0186893	0.0187301	0.0218199	0.0218583	69.38825	1758.837	0.5117694	0	0.0195263	1	0.5830185	0.410896	0.00608592	0.583018	0.006085917	0.4169815	0.4108956	0.01952633
