Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1022.28	-166.678	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-973.191	-163.146	-810.045	0.977884	0.918502	0.961998	0.951841	0.1079396	0.8261756	0.9518414	0.9619983	0.9185024	0.9778837	0.06569536	0.04224422	0.1738244	69.38825	0.03955782	0.0833437	0.0741666	0.0740798	0.0760188	0.0925167	0.098982	0.054005	0.0714378	0.0719669	0.0727717	0.0355547	0.0364031	0.0270085	0.0231612	0.0232812	0.0235356	0.0304855	0.0312816	69.38825	1758.837	0.6086309	0	0.421845	1	0.6780857	0.193593	0.128321	0.678086	0.1283209	0.3219143	0.1935934	0.4218454
100	-972.277	-162.081	-810.196	0.952883	0.53337	0.915398	0.359437	0.1356542	0.8059771	0.3594368	0.9153982	0.5333702	0.9528827	0.08053313	0.05512105	0.1940229	69.38825	0.03019947	0.0708023	0.0652621	0.0654077	0.0668851	0.0800083	0.0854928	0.0546065	0.0650497	0.065585	0.065808	0.0352956	0.0355827	0.0405386	0.0377079	0.0378428	0.0381742	0.0443595	0.0455912	69.38825	1758.837	0.5936649	0	0.552007	1	0.6317553	0.135152	0.233092	0.631755	0.2330922	0.3682447	0.1351525	0.5520074
150	-974.19	-164.31	-809.88	0.732392	0.286237	0.288475	0.18542	0.09264749	0.8582128	0.1854199	0.2884746	0.2862369	0.7323919	0.02440279	0.0682447	0.1417872	69.38825	0.0309097	0.027188	0.0256545	0.0256345	0.0257398	0.028332	0.0285386	0.059921	0.0638053	0.063844	0.0636304	0.0563141	0.0555164	0.0795245	0.0772698	0.0772813	0.0775215	0.0816726	0.0826117	69.38825	1758.837	0.2633939	0	0.368323	1	0.2443998	0.132428	0.623172	0.2444	0.6231722	0.7556002	0.1324281	0.3683229
200	-972.948	-163.667	-809.282	0.911054	0.444795	0.870446	0.790168	0.1011783	0.8737555	0.790168	0.8704457	0.4447948	0.9110537	0.03888308	0.06229519	0.1262445	69.38825	0.03353731	0.0662757	0.0650037	0.0649992	0.0650343	0.0672443	0.067313	0.0654102	0.0673639	0.0673684	0.0673575	0.0639241	0.0638853	0.034958	0.0343126	0.0343138	0.0343245	0.0354429	0.0354683	69.38825	1758.837	0.3843027	0	0.408966	1	0.1046508	0.605575	0.289774	0.104651	0.289774	0.8953492	0.6055752	0.408966
250	-972.144	-162.485	-809.659	0.877953	0.444626	0.611024	0.621258	0.1034248	0.8746152	0.6212583	0.611024	0.4446258	0.8779532	0.038127	0.06529778	0.1253848	69.38825	0.04002017	0.0590169	0.0537578	0.0535962	0.0538526	0.0602519	0.0607848	0.0652027	0.0747563	0.0747001	0.0748055	0.0629206	0.0628485	0.0420247	0.0385304	0.0385151	0.0385739	0.0428291	0.0430334	69.38825	1758.837	0.3686447	0	0.151819	1	0.3055189	0.39867	0.295811	0.305519	0.2958108	0.6944811	0.3986703	0.1518187
300	-973.301	-163.204	-810.097	0.782269	0.482898	0.870672	0.223142	0.09446069	0.8471871	0.2231417	0.8706721	0.4828976	0.7822694	0.02569938	0.06876131	0.1528129	69.38825	0.03939648	0.0500301	0.0488288	0.0488337	0.0489487	0.0519339	0.0521492	0.0410683	0.0432804	0.0433092	0.0431869	0.0372996	0.0370456	0.0755381	0.0745907	0.0746031	0.0747296	0.0771525	0.0774719	69.38825	1758.837	0.2720643	0	0.578921	1	0.2223425	0.241525	0.536133	0.222342	0.5361326	0.7776575	0.2415249	0.5789208
350	-975.409	-165.53	-809.879	0.907639	0.280867	0.707476	0.117606	0.09515358	0.9324083	0.1176061	0.7074757	0.2808671	0.9076392	0.03494676	0.06020681	0.06759166	69.38825	0.05533988	0.0525748	0.0461778	0.0461549	0.0467748	0.0573786	0.0594936	0.0448985	0.0581776	0.0583569	0.0586996	0.0334569	0.0339145	0.0682371	0.063465	0.0635473	0.0639535	0.07148	0.0732586	69.38825	1758.837	0.367267	0	0.382915	1	0.5656115	0.153098	0.281291	0.565611	0.2812905	0.4343885	0.153098	0.3829153
400	-972.92	-161.892	-811.028	0.827301	0.279615	0.812588	0.243712	0.1399996	0.8826417	0.2437121	0.8125884	0.2796149	0.8273006	0.1011881	0.03881156	0.1173583	69.38825	0.03738412	0.0551909	0.0542499	0.0542477	0.0542807	0.0560173	0.0560821	0.0534031	0.0549124	0.0549167	0.0548672	0.0519708	0.0518415	0.0580567	0.0575191	0.0575205	0.0575636	0.0586168	0.0587431	69.38825	1758.837	0.7227738	0	0.440871	1	0.09710079	0.274273	0.628626	0.0971008	0.6286258	0.9028992	0.2742734	0.4408705
450	-973.284	-164.042	-809.242	0.883864	0.901447	0.831541	0.51151	0.09183923	0.8442272	0.5115099	0.8315411	0.9014472	0.8838643	0.0261438	0.06569543	0.1557728	69.38825	0.01926903	0.0522035	0.050633	0.050652	0.050843	0.0555342	0.0558583	0.0489351	0.0521862	0.0522567	0.052283	0.0420583	0.0420663	0.0654869	0.0638297	0.0638648	0.0639317	0.0686354	0.068742	69.38825	1758.837	0.2846692	0	0.646395	1	0.3318639	0.556085	0.112051	0.331864	0.1120513	0.6681361	0.5560848	0.6463945
