Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-969.393	-113.794	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-904.878	-94.4199	-810.458	0.628199	0.756182	0.505247	0.122484	0.1181946	0.7846177	0.1224837	0.5052467	0.7561823	0.6281993	0.04254135	0.07565327	0.2153823	69.38825	0.01100322	0.0170644	0.0170323	0.0170323	0.0170332	0.0170924	0.0170943	0.0210289	0.0211262	0.0211262	0.021122	0.0209381	0.0209274	0.128573	0.128508	0.128508	0.128512	0.128636	0.128645	69.38825	1758.837	0.3599263	0	0.439769	1	0.0181401	0.498584	0.483276	0.0181401	0.4832759	0.9818599	0.498584	0.439769
100	-904.806	-95.573	-809.233	0.895545	0.982815	0.817842	0.154975	0.08634399	0.545646	0.1549753	0.8178415	0.9828151	0.8955446	0.01478085	0.07156313	0.454354	69.38825	0.007139103	0.0276101	0.0268944	0.0268892	0.0270625	0.0289203	0.0292615	0.0253745	0.0269533	0.0270138	0.0269449	0.0225769	0.0223917	0.113654	0.112821	0.112834	0.112901	0.114884	0.115013	69.38825	1758.837	0.1711857	0	0.571429	1	0.4071534	0.373453	0.219394	0.407153	0.2193939	0.5928466	0.3734527	0.5714291
150	-903.674	-95.3056	-808.369	0.225552	0.85508	0.750285	0.134749	0.1089052	0.7784126	0.1347491	0.750285	0.85508	0.2255522	0.04126493	0.06764025	0.2215874	69.38825	0.007880659	0.0567508	0.0562931	0.0562839	0.0562952	0.0567976	0.0568175	0.0154873	0.0164709	0.0164711	0.0164705	0.0153872	0.0153716	0.0944175	0.0939129	0.093913	0.0939142	0.0944681	0.0944775	69.38825	1758.837	0.378907	0	0.0763045	1	0.1266958	0.719442	0.153862	0.126696	0.1538622	0.8733042	0.719442	0.07630453
200	-905.319	-94.222	-811.097	0.217187	0.187538	0.31293	0.0353171	0.1420001	0.9201054	0.03531713	0.3129302	0.1875376	0.2171872	0.1038984	0.03810163	0.07989463	69.38825	0.03318637	0.0341901	0.0340229	0.0340242	0.0340475	0.0348979	0.0349296	0.0229341	0.0232322	0.0232355	0.0232176	0.021674	0.021649	0.109541	0.10941	0.109412	0.109426	0.110069	0.110088	69.38825	1758.837	0.7316788	0	0.795904	1	0.1333518	0.664645	0.202003	0.133352	0.2020033	0.8666482	0.6646449	0.795904
250	-902.155	-93.5	-808.655	0.205224	0.326083	0.735453	0.0527068	0.09452438	0.8805026	0.05270681	0.7354532	0.3260834	0.2052243	0.03643632	0.05808806	0.1194974	69.38825	0.01610889	0.0571487	0.0569878	0.0569875	0.056994	0.0572946	0.0573083	0.0155747	0.0158241	0.0158245	0.0158153	0.0153411	0.0153182	0.093942	0.0938556	0.0938558	0.0938608	0.0940269	0.0940403	69.38825	1758.837	0.3854701	0	0.44524	1	0.04743264	0.408583	0.543985	0.0474326	0.5439845	0.9525674	0.4085828	0.44524
300	-901.649	-93.256	-808.393	0.328089	0.566095	0.722765	0.172151	0.1154745	0.8500339	0.1721514	0.7227646	0.5660954	0.3280885	0.06139694	0.05407758	0.1499661	69.38825	0.01547154	0.0690832	0.0674044	0.0673825	0.0675509	0.0705894	0.0709134	0.0263827	0.0294601	0.0294956	0.0294636	0.0236643	0.0235504	0.0711042	0.0698568	0.0698739	0.0699147	0.0721071	0.0722028	69.38825	1758.837	0.5316925	0	0.429613	1	0.3095965	0.43271	0.257694	0.309596	0.2576936	0.6904035	0.4327099	0.4296129
350	-902.711	-95.0686	-807.642	0.837168	0.672791	0.690027	0.48829	0.09947233	0.6143159	0.4882903	0.6900267	0.6727907	0.837168	0.04351615	0.05595618	0.3856841	69.38825	0.007196737	0.0525501	0.0522925	0.0523137	0.0526057	0.056281	0.0566972	0.0585194	0.0589997	0.0590301	0.0589875	0.0516636	0.0515873	0.0555951	0.055371	0.0553757	0.0554339	0.0583144	0.0583821	69.38825	1758.837	0.4374699	0	0.920242	1	0.3712421	0.525283	0.103474	0.371242	0.1034745	0.6287579	0.5252835	0.9202419
400	-904.462	-95.8262	-808.636	0.579132	0.789343	0.34976	0.347293	0.121983	0.7365102	0.3472928	0.3497596	0.7893426	0.5791319	0.06910871	0.0528743	0.2634898	69.38825	0.01584377	0.0495072	0.045151	0.0449013	0.0460046	0.053692	0.0563634	0.0533242	0.0648689	0.0653412	0.0655508	0.0426382	0.0426102	0.0632231	0.0571331	0.0572562	0.0574155	0.0673261	0.067693	69.38825	1758.837	0.5665437	0	0.379642	1	0.6656573	0.262028	0.0723147	0.665657	0.07231469	0.3343427	0.262028	0.3796418
450	-904.798	-93.9271	-810.871	0.400082	0.508019	0.937074	0.959137	0.124697	0.7892748	0.9591369	0.9370736	0.508019	0.4000824	0.05041234	0.07428467	0.2107252	69.38825	0.01285363	0.103727	0.103224	0.103226	0.103284	0.105092	0.105179	0.0424908	0.0431926	0.0431995	0.0431716	0.0405933	0.0405495	0.0204389	0.0202517	0.020253	0.0202598	0.0209281	0.0209378	69.38825	1758.837	0.4042787	0	0.712286	1	0.1278309	0.661412	0.210757	0.127831	0.2107568	0.8721691	0.6614124	0.7122865
