Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-998.627	-143.027	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-932.591	-123.718	-808.872	0.499418	0.773191	0.514613	0.0837738	0.1052495	0.4500824	0.08377382	0.514613	0.7731909	0.4994181	0.04318119	0.06206827	0.5499176	69.38825	0.02280486	0.0348567	0.0328934	0.0323553	0.0329509	0.0350638	0.0362588	0.0198534	0.025267	0.0252318	0.0252605	0.0191975	0.0186766	0.111241	0.109222	0.109217	0.109244	0.111479	0.111731	69.38825	1758.837	0.4102747	0	0.0192179	1	0.6334114	0.184697	0.181892	0.633411	0.1818919	0.3665886	0.1846967	0.01921789
100	-933.659	-124.727	-808.932	0.118778	0.945127	0.43861	0.203668	0.1013302	0.8853402	0.2036678	0.4386102	0.9451269	0.1187776	0.03983859	0.06149158	0.1146598	69.38825	0.0246573	0.0768078	0.0760295	0.0760162	0.0760645	0.0772897	0.0773639	0.0177851	0.0198342	0.0198486	0.0198466	0.0165283	0.0165167	0.0720547	0.0708072	0.0708204	0.0708265	0.0727741	0.0727861	69.38825	1758.837	0.3931563	0	0.364522	1	0.2558077	0.679603	0.0645896	0.255808	0.06458965	0.7441923	0.6796027	0.3645224
150	-935.706	-123.586	-812.121	0.129992	0.342828	0.961425	0.191357	0.1106441	0.9021103	0.1913573	0.9614251	0.3428282	0.1299919	0.03417715	0.07646697	0.09788974	69.38825	0.07972104	0.137614	0.133441	0.132856	0.133455	0.137685	0.13847	0.0107008	0.0171968	0.0171497	0.0171991	0.0105608	0.0105326	0.0176284	0.0167405	0.0167237	0.0167417	0.0176419	0.017664	69.38825	1758.837	0.3088926	0	0.0105919	1	0.4781241	0.390195	0.13168	0.478124	0.1316804	0.5218759	0.3901955	0.01059189
200	-934.621	-125.168	-809.453	0.166608	0.153654	0.228695	0.95341	0.1222951	0.8547926	0.9534101	0.2286951	0.1536541	0.1666077	0.0774894	0.04480575	0.1452074	69.38825	0.02771616	0.0937392	0.0922969	0.0922663	0.0923053	0.093849	0.0940061	0.0629673	0.0649715	0.0649673	0.0649658	0.0628336	0.0627119	0.009921	0.0094379	0.00943757	0.00943804	0.00993674	0.00994863	69.38825	1758.837	0.6336261	0	0.00820011	1	0.1145293	0.500128	0.385343	0.114529	0.3853432	0.8854707	0.5001275	0.008200109
250	-938.24	-128.798	-809.442	0.0619014	0.132763	0.0198334	0.415486	0.09783752	0.8582567	0.4154862	0.01983343	0.1327628	0.06190141	0.04305118	0.05478634	0.1417433	69.38825	0.03996884	0.0365132	0.0358825	0.0358505	0.0359193	0.0367099	0.0370909	0.100331	0.103437	0.103439	0.103384	0.0996828	0.0989883	0.0297868	0.0273875	0.0273877	0.0274226	0.0302001	0.0305874	69.38825	1758.837	0.4400273	0	0.0323041	1	0.2085194	0.193125	0.598355	0.208519	0.5983554	0.7914806	0.1931252	0.0323041
300	-936.563	-126.63	-809.933	0.306291	0.18154	0.0119315	0.48556	0.1049857	0.7063112	0.4855599	0.0119315	0.1815403	0.3062912	0.03607046	0.06891526	0.2936888	69.38825	0.0356534	0.00822187	0.0073024	0.00710079	0.00737764	0.00851163	0.00917403	0.129228	0.137455	0.137559	0.137542	0.126678	0.125794	0.0291382	0.0220643	0.0220695	0.0221603	0.0309237	0.0316984	69.38825	1758.837	0.3435749	0	0.0993347	1	0.6675059	0.185258	0.147236	0.667506	0.1472365	0.3324941	0.1852577	0.09933473
350	-938.069	-127.996	-810.074	0.10021	0.641959	0.00470812	0.58305	0.09168024	0.8123784	0.5830499	0.004708122	0.6419592	0.1002096	0.02843094	0.0632493	0.1876216	69.38825	0.05031958	0.00911123	0.00839292	0.00815019	0.00848891	0.00936686	0.0101071	0.103779	0.126118	0.126827	0.126821	0.0922735	0.0917452	0.0557837	0.0312262	0.0313275	0.0314006	0.064267	0.0648143	69.38825	1758.837	0.3101098	0	0.147815	1	0.8169748	0.151967	0.0310581	0.816975	0.03105809	0.1830252	0.1519671	0.1478152
400	-938.724	-128.929	-809.795	0.414963	0.459555	0.00416908	0.294239	0.1318512	0.6360799	0.2942395	0.004169076	0.4595547	0.4149633	0.08920446	0.04264671	0.3639201	69.38825	0.02326559	0.000936872	0.000900616	0.000898791	0.000908241	0.000976576	0.00100583	0.0765	0.0796379	0.0797339	0.0794438	0.0729867	0.0715488	0.0893906	0.0859694	0.0859836	0.0863659	0.0927004	0.094112	69.38825	1758.837	0.6765542	0	0.347957	1	0.3882601	0.184024	0.427716	0.38826	0.4277155	0.6117399	0.1840244	0.3479571
450	-936.995	-128.476	-808.52	0.620886	0.857962	0.0067169	0.632602	0.1031961	0.6179244	0.6326017	0.006716903	0.8579621	0.6208862	0.05427207	0.04892402	0.3820756	69.38825	0.01466509	0.000883615	0.000878763	0.000878844	0.000881612	0.000913187	0.000917705	0.0772089	0.0777257	0.0777411	0.0775671	0.0740258	0.073725	0.0885952	0.0880343	0.0880377	0.088234	0.0917276	0.0920239	69.38825	1758.837	0.5259121	0	0.819749	1	0.2005036	0.420578	0.378918	0.200504	0.3789183	0.7994964	0.4205781	0.8197487
