Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1026.01	-170.411	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-959.623	-149.338	-810.285	0.150567	0.46922	0.249544	0.8406	0.1261531	0.9158894	0.8406002	0.2495444	0.4692199	0.1505667	0.07211288	0.05404019	0.08411062	69.38825	0.06560165	0.0968067	0.0942676	0.0943162	0.0951536	0.102541	0.104811	0.0502496	0.0544937	0.0546518	0.0543994	0.0405076	0.0399833	0.0194629	0.0181663	0.0182064	0.018226	0.0218846	0.0218724	69.38825	1758.837	0.57163	0	0.621705	1	0.4105236	0.17942	0.410056	0.410524	0.410056	0.5894764	0.1794205	0.6217047
100	-960.45	-149.449	-811.001	0.288748	0.417414	0.803597	0.641419	0.08277654	0.9388125	0.6414188	0.8035972	0.4174137	0.2887483	0.01370603	0.06907051	0.06118748	69.38825	0.03669792	0.110338	0.109862	0.109888	0.110139	0.115833	0.11616	0.038117	0.0387351	0.0387498	0.0388022	0.0308957	0.0309444	0.0181889	0.0180721	0.0180769	0.0180958	0.0195393	0.0195619	69.38825	1758.837	0.1655787	0	0.91491	1	0.2916747	0.687614	0.0207113	0.291675	0.02071126	0.7083253	0.687614	0.9149104
150	-958.964	-149.35	-809.614	0.524232	0.795484	0.361184	0.680949	0.09224288	0.8675634	0.6809493	0.3611839	0.795484	0.5242321	0.02496591	0.06727697	0.1324366	69.38825	0.02531544	0.0448464	0.0443443	0.0443485	0.0443998	0.0465789	0.0466498	0.0613378	0.0626513	0.0626736	0.0626831	0.0567165	0.0567253	0.0604877	0.0596525	0.0596625	0.0596745	0.063276	0.0632916	69.38825	1758.837	0.2706541	0	0.762291	1	0.2042104	0.77056	0.0252301	0.20421	0.02523009	0.7957896	0.7705595	0.7622909
200	-959.965	-149.983	-809.982	0.603058	0.757464	0.482487	0.275545	0.08770054	0.7647186	0.2755446	0.4824869	0.7574644	0.6030579	0.01954489	0.06815565	0.2352814	69.38825	0.02478291	0.037691	0.0357245	0.0356274	0.0357434	0.0378944	0.0381397	0.0370169	0.0423027	0.042288	0.0422943	0.0364015	0.036144	0.091808	0.088787	0.0887813	0.0888096	0.0921634	0.0923829	69.38825	1758.837	0.2228594	0	0.0537395	1	0.2833192	0.387141	0.32954	0.283319	0.3295396	0.7166808	0.3871412	0.05373954
250	-958.798	-149.43	-809.367	0.222495	0.28987	0.719945	0.745163	0.1167201	0.805903	0.7451635	0.719945	0.2898703	0.222495	0.05211895	0.06460113	0.194097	69.38825	0.02162699	0.11691	0.116843	0.116843	0.116856	0.117084	0.117109	0.0359388	0.0360256	0.0360257	0.0360118	0.0357226	0.0356969	0.0138172	0.0137982	0.0137982	0.0137996	0.013859	0.0138606	69.38825	1758.837	0.4465294	0	0.669505	1	0.0168223	0.336974	0.646204	0.0168223	0.6462039	0.9831777	0.3369738	0.6695049
300	-957.213	-148.176	-809.036	0.247256	0.211709	0.954468	0.958372	0.1176833	0.8024123	0.9583715	0.9544676	0.2117095	0.2472557	0.06593556	0.05174776	0.1975877	69.38825	0.02756459	0.128747	0.128556	0.128568	0.128786	0.131745	0.132053	0.0321732	0.0324043	0.0324107	0.0323144	0.0286551	0.0285297	0.0057407	0.00571617	0.00571672	0.0057222	0.00607839	0.00608353	69.38825	1758.837	0.5602796	0	0.927927	1	0.2144747	0.463506	0.322019	0.214475	0.3220189	0.7855253	0.4635063	0.9279269
350	-958.858	-148.752	-810.106	0.184286	0.616798	0.383463	0.627116	0.1066092	0.9511271	0.6271158	0.3834627	0.6167983	0.1842859	0.04205475	0.06455447	0.04887289	69.38825	0.06445148	0.0987252	0.0943237	0.0941866	0.0944684	0.100266	0.100696	0.0362681	0.0437311	0.0437393	0.0438037	0.0336417	0.0336892	0.0313436	0.0288528	0.0288568	0.0288912	0.0322356	0.0322812	69.38825	1758.837	0.3944757	0	0.239504	1	0.3403141	0.612288	0.0473981	0.340314	0.04739806	0.6596859	0.6122878	0.2395042
400	-959.041	-149.834	-809.206	0.540803	0.346313	0.68147	0.076813	0.1001011	0.8643349	0.07681303	0.6814699	0.3463128	0.5408032	0.03653906	0.063562	0.1356651	69.38825	0.02848402	0.0329	0.0327187	0.0327189	0.0327247	0.0332831	0.0332912	0.0253842	0.0256978	0.0256992	0.0256975	0.0247261	0.0247231	0.108381	0.10825	0.10825	0.108253	0.108649	0.108652	69.38825	1758.837	0.3650217	0	0.670001	1	0.07995729	0.85604	0.0640024	0.0799573	0.06400245	0.9200427	0.8560403	0.6700007
450	-959.721	-150.979	-808.743	0.304463	0.450846	0.481281	0.528778	0.1115776	0.7617827	0.5287782	0.481281	0.4508459	0.3044625	0.05619675	0.05538087	0.2382173	69.38825	0.02359911	0.0947545	0.0926301	0.0927334	0.09383	0.101666	0.103942	0.0492461	0.0528337	0.0530891	0.0530326	0.0375069	0.0372545	0.022432	0.0213602	0.0213999	0.0214869	0.0253315	0.0254706	69.38825	1758.837	0.5036561	0	0.699039	1	0.564914	0.301775	0.133311	0.564914	0.1333109	0.435086	0.3017751	0.6990389
