Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-978.328	-122.729	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-911.495	-102.903	-808.592	0.288271	0.360262	0.183107	0.806114	0.09899262	0.8569636	0.8061136	0.1831072	0.3602625	0.2882715	0.04601008	0.05298254	0.1430364	69.38825	0.01692472	0.0555108	0.0540215	0.0539913	0.0540545	0.0560065	0.0561574	0.0782811	0.0815782	0.081587	0.0815722	0.0772222	0.077104	0.0328294	0.0311034	0.0311051	0.0311174	0.0333527	0.0334053	69.38825	1758.837	0.4647829	0	0.202104	1	0.1696155	0.561925	0.268459	0.169616	0.2684591	0.8303845	0.5619253	0.2021043
100	-914.252	-105.361	-808.891	0.161118	0.546413	0.206195	0.625675	0.1339314	0.825326	0.6256749	0.2061953	0.5464135	0.1611182	0.09240242	0.04152897	0.174674	69.38825	0.007808229	0.0680867	0.0680338	0.0680338	0.0680357	0.068132	0.0681367	0.0528124	0.052966	0.0529661	0.0529624	0.0526856	0.0526764	0.0457675	0.0456669	0.0456669	0.0456688	0.0458488	0.0458536	69.38825	1758.837	0.6899236	0	0.425584	1	0.01528955	0.671438	0.313272	0.0152895	0.3132723	0.9847105	0.6714382	0.4255836
150	-913.625	-105.596	-808.029	0.689226	0.31578	0.84391	0.776273	0.1207445	0.8041039	0.7762727	0.8439102	0.3157805	0.6892264	0.06679337	0.05395116	0.1958961	69.38825	0.00898454	0.0816031	0.0797017	0.0796756	0.0797292	0.0821228	0.0822614	0.0611563	0.0637699	0.0637679	0.0637606	0.0604491	0.0603586	0.0238571	0.0232382	0.0232379	0.023244	0.0240199	0.0240467	69.38825	1758.837	0.5531792	0	0.17693	1	0.1211825	0.538194	0.340623	0.121183	0.3406234	0.8788175	0.5381941	0.1769304
200	-915.978	-107.438	-808.54	0.855847	0.683861	0.527066	0.68032	0.1016469	0.5771975	0.6803196	0.5270661	0.6838607	0.8558469	0.05780578	0.0438411	0.4228025	69.38825	0.008420115	0.0562823	0.0530943	0.052956	0.0537178	0.0600532	0.061703	0.0678642	0.0745297	0.0748081	0.0748074	0.0602823	0.0599854	0.0421306	0.0392996	0.0393343	0.0394344	0.0447392	0.0449783	69.38825	1758.837	0.5686921	0	0.435979	1	0.5466375	0.323273	0.130089	0.546638	0.1300891	0.4533625	0.3232734	0.4359789
250	-914.311	-106.172	-808.14	0.549373	0.453022	0.0675895	0.762146	0.09555979	0.9313112	0.7621457	0.06758947	0.4530216	0.5493725	0.03990615	0.05565364	0.06868878	69.38825	0.009906669	0.0121081	0.0120528	0.0120527	0.0120533	0.0121611	0.0121621	0.0973523	0.0977044	0.0977048	0.0977029	0.0970153	0.0970112	0.0572067	0.0569091	0.0569092	0.0569109	0.0574898	0.0574933	69.38825	1758.837	0.4176039	0	0.480975	1	0.02221525	0.843781	0.134004	0.0222153	0.1340037	0.9777847	0.8437811	0.4809754
300	-912.148	-103.14	-809.008	0.729938	0.464522	0.149295	0.679759	0.1103481	0.9114087	0.6797591	0.1492951	0.4645223	0.7299376	0.04365882	0.06668926	0.08859129	69.38825	0.01586153	0.0185202	0.0184718	0.018472	0.0184794	0.0189062	0.0189153	0.0896995	0.089896	0.0898972	0.0898751	0.0881167	0.0880896	0.0584479	0.0582975	0.058298	0.0583171	0.0596385	0.0596617	69.38825	1758.837	0.3956464	0	0.882469	1	0.05558617	0.666139	0.278275	0.0555862	0.2782746	0.9444138	0.6661392	0.8824687
350	-912.042	-102.768	-809.274	0.745709	0.292598	0.199234	0.986332	0.09782141	0.8570756	0.9863323	0.1992341	0.2925976	0.7457087	0.05462726	0.04319415	0.1429244	69.38825	0.01259907	0.0311072	0.0307419	0.030747	0.0308624	0.0342435	0.0344021	0.109971	0.110701	0.110729	0.110751	0.103562	0.103579	0.025586	0.0252156	0.0252191	0.0252457	0.0286511	0.028686	69.38825	1758.837	0.5584387	0	0.879123	1	0.2572971	0.663483	0.0792203	0.257297	0.07922033	0.7427029	0.6634825	0.8791227
400	-913.201	-104.203	-808.999	0.35097	0.739872	0.658568	0.9658	0.09653918	0.8515822	0.9657999	0.6585684	0.7398723	0.3509703	0.05205299	0.04448619	0.1484178	69.38825	0.01041549	0.0960424	0.0924223	0.0922665	0.0924361	0.096234	0.0964595	0.0407245	0.04694	0.0469156	0.046947	0.040407	0.0403998	0.0296844	0.0275097	0.0275019	0.0275128	0.0297891	0.0298073	69.38825	1758.837	0.5391903	0	0.0398225	1	0.2583675	0.666698	0.0749345	0.258368	0.07493453	0.7416325	0.6666979	0.03982246
450	-911.306	-102.509	-808.797	0.927305	0.468115	0.235985	0.694124	0.09127652	0.8954566	0.6941242	0.2359854	0.4681146	0.9273051	0.03997557	0.05130095	0.1045434	69.38825	0.01126553	0.0227666	0.0225348	0.0225348	0.0225385	0.0230986	0.0231045	0.0872203	0.0879638	0.0879666	0.0879624	0.0861514	0.0861431	0.0566805	0.056166	0.0561669	0.056172	0.0574102	0.0574191	69.38825	1758.837	0.4379611	0	0.578195	1	0.06053485	0.83845	0.101016	0.0605349	0.1010156	0.9394651	0.8384496	0.5781953
