Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1021.86	-166.26	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-953.552	-144.222	-809.33	0.538645	0.217968	0.52854	0.752095	0.1078468	0.8225938	0.7520951	0.5285402	0.2179678	0.5386448	0.06725568	0.04059109	0.1774062	69.38825	0.01531437	0.0737722	0.0737697	0.0737715	0.0738667	0.0761503	0.0762625	0.0738719	0.0738772	0.0738779	0.0738224	0.0706617	0.0705984	0.019023	0.0190216	0.0190216	0.0190378	0.0197879	0.0198057	69.38825	1758.837	0.6236226	0	0.997636	1	0.1250154	0.636896	0.238089	0.125015	0.238089	0.8749846	0.6368957	0.9976357
100	-952.406	-143.275	-809.132	0.593599	0.417232	0.630038	0.801216	0.1228462	0.7643629	0.801216	0.6300375	0.4172323	0.5935991	0.06501947	0.05782678	0.2356371	69.38825	0.02123371	0.072536	0.0719413	0.0719451	0.0720631	0.0747388	0.074916	0.0648535	0.065779	0.0657961	0.065734	0.0614336	0.0613368	0.0292635	0.0289472	0.0289499	0.0289771	0.0303749	0.0304139	69.38825	1758.837	0.5292752	0	0.76279	1	0.1772622	0.587672	0.235066	0.177262	0.2350656	0.8227378	0.5876721	0.7627902
150	-955.748	-145.202	-810.546	0.522136	0.604265	0.249117	0.298201	0.090456	0.7805356	0.2982012	0.2491167	0.6042655	0.5221363	0.01615931	0.0742967	0.2194644	69.38825	0.0250308	0.0254519	0.0250243	0.0250205	0.025046	0.0258267	0.025878	0.0494204	0.0509161	0.0509281	0.0508882	0.0481042	0.0479939	0.0917953	0.0907209	0.0907248	0.0907603	0.0927057	0.0927948	69.38825	1758.837	0.1786427	0	0.423961	1	0.149908	0.553156	0.296936	0.149908	0.2969364	0.850092	0.5531557	0.4239612
200	-954.495	-145.05	-809.445	0.320425	0.727451	0.319943	0.580997	0.08892708	0.7728308	0.580997	0.3199428	0.7274514	0.3204252	0.02413308	0.06479399	0.2271692	69.38825	0.02044769	0.0685002	0.065511	0.0653689	0.0658591	0.0707798	0.0717794	0.0515512	0.058855	0.0590309	0.0590033	0.0460146	0.045742	0.0463615	0.0424592	0.0425068	0.0425835	0.0489483	0.0491452	69.38825	1758.837	0.2713806	0	0.357547	1	0.4721277	0.370833	0.15704	0.472128	0.1570397	0.5278723	0.3708326	0.3575471
250	-955.367	-145.247	-810.12	0.156173	0.535873	0.579308	0.572362	0.1005289	0.826155	0.5723615	0.5793082	0.5358729	0.1561735	0.02862744	0.07190147	0.173845	69.38825	0.03053289	0.113862	0.113201	0.113196	0.113247	0.114621	0.114713	0.0285291	0.0296156	0.0296247	0.0296015	0.0272976	0.0272451	0.0242595	0.0238569	0.0238596	0.0238667	0.0246953	0.0247089	69.38825	1758.837	0.2847682	0	0.502802	1	0.1578799	0.608992	0.233129	0.15788	0.2331285	0.8421201	0.6089916	0.5028023
300	-955.007	-144.663	-810.345	0.784322	0.456379	0.959171	0.472923	0.1395395	0.5929414	0.4729227	0.9591709	0.4563794	0.7843216	0.1053944	0.03414505	0.4070586	69.38825	0.01074959	0.067364	0.0670961	0.0670967	0.067135	0.0683586	0.0684118	0.0529019	0.0533016	0.0533072	0.0532853	0.0514248	0.0513928	0.0463964	0.0462686	0.0462691	0.0462783	0.0468496	0.0468621	69.38825	1758.837	0.7553019	0	0.771497	1	0.1280785	0.729986	0.141935	0.128078	0.1419352	0.8719215	0.7299863	0.7714972
350	-955.83	-146.679	-809.151	0.52634	0.570935	0.363874	0.395628	0.1039173	0.7920829	0.3956281	0.363874	0.5709352	0.5263401	0.0429391	0.06097819	0.2079171	69.38825	0.03202814	0.0454185	0.0445816	0.0446144	0.0450691	0.0493393	0.0502998	0.0602473	0.062221	0.0623175	0.0618843	0.0505414	0.049707	0.0610546	0.0598797	0.05991	0.060277	0.0659777	0.0666598	69.38825	1758.837	0.4132046	0	0.768868	1	0.3585353	0.187195	0.45427	0.358535	0.45427	0.6414647	0.1871947	0.7688683
400	-955.566	-145.316	-810.249	0.234343	0.55215	0.580752	0.982261	0.08052575	0.7063066	0.9822606	0.5807516	0.5521502	0.2343427	0.0167276	0.06379815	0.2936934	69.38825	0.01801459	0.109564	0.107813	0.107744	0.107907	0.110308	0.11075	0.0378931	0.0408555	0.040873	0.0408219	0.0366972	0.0363993	0.019102	0.018092	0.0180948	0.0181096	0.0194562	0.0195172	69.38825	1758.837	0.2077299	0	0.209902	1	0.2448602	0.355787	0.399353	0.24486	0.3993532	0.7551398	0.3557867	0.209902
450	-954.75	-146.666	-808.085	0.904433	0.562903	0.484172	0.175488	0.1058949	0.6064242	0.1754877	0.4841716	0.5629028	0.9044327	0.04578664	0.06010825	0.3935758	69.38825	0.01143355	0.0189022	0.0189001	0.0189001	0.0189014	0.0189263	0.018928	0.0352568	0.0352618	0.0352618	0.0352581	0.0351968	0.0351917	0.112508	0.112505	0.112505	0.112507	0.112544	0.112547	69.38825	1758.837	0.4323782	0	0.90716	1	0.006932917	0.538708	0.454359	0.00693292	0.4543587	0.9930671	0.5387084	0.90716
