Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1025.35	-169.747	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-951.072	-142.109	-808.963	0.452067	0.945833	0.349062	0.870279	0.099566	0.7836569	0.8702789	0.3490616	0.9458326	0.4520673	0.03102251	0.06854348	0.2163431	69.38825	0.01449407	0.0487408	0.0480622	0.0480552	0.0480809	0.0491534	0.049203	0.0584549	0.0604925	0.0605028	0.060488	0.057226	0.0571752	0.0594651	0.0581124	0.0581162	0.0581285	0.0602545	0.0602884	69.38825	1758.837	0.3115774	0	0.349907	1	0.1360624	0.684255	0.179682	0.136062	0.1796821	0.8639376	0.6842555	0.3499066
100	-950.18	-141.103	-809.077	0.0732403	0.802665	0.402541	0.669314	0.08764747	0.6996632	0.6693137	0.402541	0.8026647	0.0732403	0.02711872	0.06052875	0.3003368	69.38825	0.01452514	0.125258	0.124807	0.124795	0.124825	0.125515	0.125566	0.0201098	0.0211822	0.0211934	0.0211863	0.0195047	0.0194798	0.0212855	0.0206839	0.0206866	0.0206907	0.0216089	0.0216208	69.38825	1758.837	0.3094068	0	0.331762	1	0.2288858	0.664531	0.106583	0.228886	0.1065835	0.7711142	0.6645307	0.3317619
150	-948.98	-140.455	-808.525	0.988464	0.421629	0.733607	0.749663	0.1163846	0.782006	0.7496629	0.7336069	0.421629	0.9884636	0.06680276	0.04958188	0.217994	69.38825	0.01623397	0.0558396	0.0556701	0.0556714	0.0557064	0.0575645	0.0576065	0.0734846	0.0737541	0.0737579	0.0737526	0.0707385	0.0707315	0.0373408	0.0372414	0.037242	0.03725	0.0383195	0.0383287	69.38825	1758.837	0.5739826	0	0.905147	1	0.1187891	0.809849	0.0713617	0.118789	0.07136174	0.8812109	0.8098492	0.9051467
200	-949.748	-140.844	-808.904	0.777691	0.205439	0.886046	0.861285	0.09882028	0.5972235	0.861285	0.8860459	0.2054391	0.7776913	0.02863063	0.07018965	0.4027765	69.38825	0.01124836	0.0814221	0.0811229	0.0811224	0.0811388	0.0820212	0.0820461	0.0694706	0.0698395	0.0698419	0.0698332	0.0687351	0.0687203	0.0157702	0.0157053	0.0157054	0.0157072	0.0158974	0.0159002	69.38825	1758.837	0.2897242	0	0.651682	1	0.07489004	0.811059	0.114051	0.07489	0.1140505	0.92511	0.8110595	0.6516821
250	-951.72	-142.565	-809.155	0.582378	0.432459	0.570409	0.851911	0.1155092	0.6604895	0.8519106	0.5704085	0.4324593	0.5823779	0.0737357	0.04177355	0.3395105	69.38825	0.01698922	0.070356	0.0701971	0.0702049	0.0703846	0.0729999	0.0732423	0.0682152	0.068474	0.0684839	0.0683842	0.0639408	0.063804	0.028093	0.0279955	0.0279965	0.0280407	0.0295669	0.0296204	69.38825	1758.837	0.6383532	0	0.931189	1	0.2272297	0.553233	0.219537	0.22723	0.219537	0.7727703	0.5532333	0.9311893
300	-949.831	-141.234	-808.596	0.688086	0.81201	0.978843	0.796776	0.1239867	0.5801267	0.7967764	0.978843	0.8120105	0.6880859	0.06848809	0.05549865	0.4198733	69.38825	0.01302153	0.0693865	0.0693569	0.0693569	0.0693591	0.0695	0.0695029	0.0484995	0.0485528	0.0485529	0.0485497	0.0482952	0.0482909	0.0487806	0.0487569	0.0487569	0.0487583	0.048871	0.0488729	69.38825	1758.837	0.5523824	0	0.785666	1	0.01862487	0.836669	0.144706	0.0186249	0.1447063	0.9813751	0.8366688	0.785666
350	-949.363	-140.756	-808.607	0.714812	0.685757	0.306327	0.98311	0.1244805	0.6157078	0.9831101	0.3063265	0.6857572	0.7148122	0.06437987	0.06010061	0.3842922	69.38825	0.009781697	0.0357623	0.03534	0.0353349	0.0353439	0.035884	0.0359012	0.078559	0.0798143	0.0798173	0.0798143	0.078201	0.078181	0.0523402	0.0515159	0.0515163	0.0515193	0.0525706	0.0525845	69.38825	1758.837	0.5171885	0	0.203575	1	0.1024456	0.796614	0.10094	0.102446	0.1009402	0.8975544	0.7966142	0.2035753
400	-950.495	-139.946	-810.548	0.710701	0.45874	0.549737	0.138712	0.1381925	0.8283105	0.1387124	0.549737	0.4587398	0.7107011	0.08156932	0.05662315	0.1716895	69.38825	0.03172507	0.0321838	0.0304352	0.0303857	0.0304559	0.0325438	0.0326482	0.0339414	0.0376177	0.0376144	0.0376346	0.0332134	0.0332038	0.100452	0.0986884	0.0986873	0.0986994	0.10078	0.100815	69.38825	1758.837	0.5902588	0	0.147805	1	0.2561022	0.661761	0.0821368	0.256102	0.08213682	0.7438978	0.661761	0.1478055
450	-948.708	-140.325	-808.383	0.250449	0.92533	0.712957	0.312348	0.1029416	0.7180056	0.3123485	0.7129569	0.9253297	0.2504487	0.04570762	0.05723401	0.2819944	69.38825	0.01638923	0.0769118	0.0765335	0.0765325	0.076561	0.0775394	0.0775807	0.0249914	0.0257933	0.0258038	0.0258006	0.0236715	0.0236647	0.0647585	0.0643365	0.0643401	0.0643435	0.0654159	0.0654212	69.38825	1758.837	0.4440149	0	0.607738	1	0.1912301	0.770417	0.0383527	0.19123	0.03835273	0.8087699	0.7704172	0.6077376
500	-951.947	-143.045	-808.902	0.656531	0.820293	0.981478	0.492887	0.122307	0.4578674	0.4928868	0.9814779	0.8202929	0.6565314	0.06193384	0.06037315	0.5421326	69.38825	0.0146717	0.0767694	0.075323	0.0752902	0.0756126	0.0789181	0.0795105	0.0418119	0.0443711	0.0444736	0.0444286	0.0381641	0.0380161	0.0479585	0.0470272	0.0470384	0.0470722	0.0490743	0.0491401	69.38825	1758.837	0.5063802	0	0.525522	1	0.4403095	0.437177	0.122514	0.440309	0.1225137	0.5596905	0.4371768	0.525522
550	-949.281	-139.831	-809.45	0.257397	0.782939	0.707775	0.341049	0.1018826	0.8017622	0.3410487	0.7077748	0.7829388	0.257397	0.03248215	0.06940045	0.1982378	69.38825	0.02149225	0.079677	0.0795913	0.0795922	0.0796098	0.0804175	0.0804384	0.0282589	0.0284273	0.028429	0.0284234	0.0268003	0.0267936	0.0587305	0.0586468	0.0586475	0.0586514	0.0594303	0.0594347	69.38825	1758.837	0.3188194	0	0.892453	1	0.1166012	0.824361	0.0590379	0.116601	0.05903791	0.8833988	0.8243609	0.8924531
600	-949.406	-141.135	-808.271	0.86675	0.581637	0.724913	0.990246	0.1009225	0.5708764	0.9902464	0.7249132	0.5816366	0.8667496	0.03989755	0.06102497	0.4291236	69.38825	0.01291549	0.0614066	0.0608865	0.0608841	0.0609192	0.0623423	0.0623939	0.0689275	0.0698225	0.0698349	0.0698286	0.0673264	0.0673132	0.0363233	0.0359575	0.0359588	0.0359639	0.0369513	0.0369595	69.38825	1758.837	0.3953285	0	0.623052	1	0.1580451	0.784916	0.0570392	0.158045	0.05703922	0.8419549	0.7849157	0.6230516
650	-949.538	-140.311	-809.227	0.247649	0.240023	0.863446	0.327841	0.113588	0.8065625	0.327841	0.8634462	0.2400228	0.2476489	0.07119932	0.04238871	0.1934375	69.38825	0.01950945	0.116581	0.11534	0.115325	0.115384	0.117524	0.117613	0.0301896	0.0317853	0.0317967	0.0317976	0.0289986	0.028993	0.0198518	0.019566	0.0195675	0.0195691	0.0200573	0.0200604	69.38825	1758.837	0.6268206	0	0.412607	1	0.1902703	0.763595	0.0461347	0.19027	0.04613474	0.8097297	0.763595	0.4126075
700	-950.789	-140.478	-810.311	0.183683	0.871905	0.360569	0.222541	0.1399189	0.7833936	0.2225414	0.3605694	0.8719049	0.1836829	0.0866045	0.05331441	0.2166064	69.38825	0.02633727	0.0658593	0.0645271	0.064481	0.0646629	0.0669366	0.0672348	0.0261159	0.0297562	0.0298388	0.0298416	0.0232675	0.0232462	0.0746355	0.0723893	0.072425	0.0724408	0.0761558	0.0761857	69.38825	1758.837	0.6189621	0	0.402312	1	0.4354504	0.52526	0.0392892	0.43545	0.03928923	0.5645496	0.5252604	0.4023124
750	-949.769	-140.571	-809.199	0.80866	0.452113	0.526663	0.134673	0.1016008	0.8631703	0.1346731	0.5266633	0.4521133	0.8086601	0.04339983	0.05820097	0.1368297	69.38825	0.03581308	0.0219504	0.0219491	0.0219491	0.0219506	0.0220721	0.0220735	0.033646	0.0336491	0.0336491	0.0336425	0.0333394	0.0333322	0.11107	0.111069	0.111069	0.111074	0.111255	0.111261	69.38825	1758.837	0.4271603	0	0.988797	1	0.01958566	0.692124	0.28829	0.0195857	0.2882902	0.9804143	0.6921241	0.9887974
