Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-987.414	-131.815	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-942.31	-133.448	-808.862	0.94913	0.887178	0.632571	0.975689	0.1179289	0.8982452	0.9756889	0.6325705	0.887178	0.9491299	0.06916373	0.04876522	0.1017548	69.38825	0.0213222	0.0472881	0.04607	0.0460737	0.0461491	0.0490229	0.049175	0.0658421	0.0685257	0.0685492	0.0684996	0.0619516	0.0618566	0.053523	0.05208	0.0520921	0.0521441	0.0555223	0.0556351	69.38825	1758.837	0.5864864	0	0.556563	1	0.17095	0.33996	0.48909	0.17095	0.4890898	0.82905	0.3399603	0.5565633
100	-943.178	-133.413	-809.766	0.506665	0.408419	0.515663	0.619644	0.1122048	0.887266	0.6196441	0.5156631	0.4084191	0.5066655	0.05197332	0.06023147	0.112734	69.38825	0.0548667	0.0909814	0.0813719	0.0813848	0.082726	0.0969295	0.11247	0.0582285	0.0772333	0.0780677	0.077869	0.0303609	0.0317728	0.0172009	0.0145189	0.0146436	0.0146907	0.0189905	0.0205595	69.38825	1758.837	0.4632005	0	0.457608	1	0.7190947	0.0216998	0.259205	0.719095	0.2592055	0.2809053	0.02169982	0.4576075
150	-942.196	-133.114	-809.082	0.998616	0.859033	0.598102	0.976369	0.1170351	0.8657617	0.9763691	0.5981018	0.8590332	0.9986165	0.05352824	0.06350689	0.1342383	69.38825	0.01784179	0.0499983	0.0495579	0.0496228	0.0503614	0.0608147	0.0621674	0.0791995	0.0801061	0.0801991	0.0805172	0.0576781	0.0579878	0.0375004	0.0371152	0.0371441	0.0373582	0.0461603	0.0465115	69.38825	1758.837	0.457369	0	0.947719	1	0.4902693	0.388109	0.121622	0.490269	0.121622	0.5097307	0.3881087	0.9477194
200	-941.795	-132.723	-809.072	0.956573	0.604878	0.765258	0.215609	0.09793298	0.895205	0.215609	0.7652581	0.6048776	0.9565731	0.03277578	0.06515721	0.104795	69.38825	0.02147108	0.0389227	0.0370185	0.0370417	0.0372055	0.0416824	0.0420123	0.0411272	0.0455415	0.0456257	0.0455781	0.0343591	0.0342171	0.0865745	0.0841385	0.0841944	0.0844011	0.0899224	0.0904373	69.38825	1758.837	0.3346756	0	0.554445	1	0.3634739	0.283778	0.352748	0.363474	0.3527483	0.6365261	0.2837777	0.5544449
250	-941.73	-132.141	-809.588	0.642389	0.649453	0.15626	0.341386	0.1039149	0.8969497	0.3413855	0.1562602	0.6494529	0.6423886	0.03597776	0.06793714	0.1030503	69.38825	0.02870605	0.0186075	0.0169093	0.0168818	0.0170047	0.0196638	0.0199575	0.0588691	0.0675432	0.0676767	0.0675169	0.0525747	0.0518935	0.0893299	0.0821684	0.0822491	0.082507	0.0938309	0.0948157	69.38825	1758.837	0.3462233	0	0.327136	1	0.3831412	0.162773	0.454085	0.383141	0.4540853	0.6168588	0.1627735	0.3271356
300	-942.481	-133.139	-809.342	0.586535	0.995171	0.316776	0.298279	0.1210273	0.8921665	0.2982788	0.3167758	0.9951709	0.5865352	0.06523727	0.05579001	0.1078335	69.38825	0.03149945	0.0259861	0.0245509	0.0245441	0.0246342	0.0269897	0.0272214	0.0386479	0.0447801	0.0448731	0.0446744	0.0329868	0.0324446	0.102221	0.0973546	0.0974499	0.0976711	0.105971	0.106999	69.38825	1758.837	0.5390294	0	0.398693	1	0.3603774	0.0574188	0.582204	0.360377	0.5822039	0.6396226	0.05741878	0.3986933
350	-938.987	-130.102	-808.886	0.969485	0.632162	0.638674	0.309702	0.1095473	0.8132987	0.3097024	0.6386736	0.632162	0.9694848	0.05699874	0.05254854	0.1867013	69.38825	0.02736977	0.0701331	0.0618913	0.0625504	0.0660068	0.0856412	0.10876	0.0686926	0.0880506	0.09007	0.0923397	0.0234786	0.0263338	0.0259923	0.022392	0.0227096	0.023092	0.0302933	0.0315733	69.38825	1758.837	0.5203118	0	0.569422	1	0.8848734	0.103177	0.0119495	0.884873	0.01194953	0.1151266	0.1031771	0.5694221
400	-942.888	-133.42	-809.468	0.809717	0.830926	0.659578	0.157895	0.1036948	0.8721849	0.1578952	0.6595779	0.8309264	0.8097171	0.04018641	0.06350838	0.1278151	69.38825	0.037945	0.0370799	0.0326865	0.0324248	0.0328679	0.0381704	0.0391769	0.0261642	0.0386444	0.0386197	0.0387856	0.0224743	0.0223374	0.102604	0.0961386	0.0961195	0.0963693	0.104185	0.105152	69.38825	1758.837	0.3875451	0	0.172837	1	0.5560107	0.195447	0.248542	0.556011	0.2485419	0.4439893	0.1954474	0.1728373
450	-943.239	-133.465	-809.774	0.724335	0.752429	0.668423	0.481674	0.1062517	0.7304808	0.4816742	0.6684234	0.7524292	0.7243351	0.03458454	0.07166717	0.2695192	69.38825	0.02048156	0.0795465	0.0701661	0.0690991	0.0715084	0.0841118	0.0927749	0.0459433	0.0685064	0.0688608	0.0693942	0.0331666	0.0330093	0.0376009	0.0317239	0.0317981	0.0320393	0.039868	0.0408825	69.38825	1758.837	0.3254963	0	0.247443	1	0.7304784	0.119763	0.149759	0.730478	0.149759	0.2695216	0.1197626	0.247443
