Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-986.89	-131.29	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.107542	0.0932041	0.0892999	0.0929161	0.10412	0.140339	0.0247665	0.0881106	0.0871514	0.0887959	0.0125268	0.014073	0.0108661	0.00771541	0.00764287	0.00776794	0.0109077	0.0122541	69.38825	1758.837	0.75	0	0.1	1	0.9142857	0.0285714	0.0571429	0.914286	0.05714286	0.08571429	0.02857143	0.1
50	-943.424	-134.597	-808.827	0.722218	0.761596	0.521511	0.0566894	0.1062169	0.784664	0.0566894	0.5215106	0.7615956	0.7222182	0.04824643	0.05797051	0.215336	69.38825	0.02576791	0.015675	0.0143376	0.0142707	0.0144515	0.0163863	0.0168157	0.0147902	0.0187531	0.0188116	0.0187735	0.0123669	0.0120267	0.136072	0.13373	0.133762	0.133894	0.137258	0.137824	69.38825	1758.837	0.4542254	0	0.284099	1	0.5168582	0.16455	0.318592	0.516858	0.3185919	0.4831418	0.1645499	0.284099
100	-941.162	-131.413	-809.748	0.756223	0.407917	0.987334	0.195875	0.1207463	0.8948883	0.1958749	0.9873342	0.4079169	0.7562233	0.07265149	0.04809477	0.1051117	69.38825	0.04674526	0.103691	0.0891757	0.0859869	0.089124	0.102005	0.119533	0.0205879	0.0664082	0.0649048	0.066549	0.0150859	0.0165718	0.0282944	0.024536	0.0241691	0.0245685	0.028258	0.0305502	69.38825	1758.837	0.6016873	0	0.0708021	1	0.8272507	0.0497481	0.123001	0.827251	0.1230012	0.1727493	0.04974811	0.07080212
150	-940.083	-130.769	-809.314	0.74253	0.753262	0.994394	0.63964	0.1203268	0.8488886	0.6396397	0.994394	0.7532621	0.7425302	0.06406033	0.05626652	0.1511114	69.38825	0.03110956	0.106744	0.091106	0.088173	0.0917756	0.108499	0.117542	0.0278591	0.0639358	0.0628732	0.0644358	0.0234674	0.0244045	0.0236109	0.0189614	0.0187415	0.0190705	0.0240806	0.0247201	69.38825	1758.837	0.532386	0	0.0794754	1	0.7594983	0.181523	0.0589782	0.759498	0.05897823	0.2405017	0.1815235	0.07947544
200	-942.963	-132.634	-810.328	0.619232	0.686253	0.574904	0.521941	0.1261514	0.8970134	0.5219412	0.5749037	0.6862531	0.6192323	0.05967896	0.06647244	0.1029866	69.38825	0.02438319	0.072907	0.0671127	0.0673652	0.068995	0.0844909	0.0892442	0.0581291	0.0689925	0.0695988	0.0703738	0.035279	0.0360807	0.0347073	0.0313697	0.031558	0.0318728	0.0405816	0.0413417	69.38825	1758.837	0.4730741	0	0.597193	1	0.6690695	0.250508	0.0804228	0.669069	0.08042275	0.3309305	0.2505078	0.5971932
250	-944.803	-131.643	-813.16	0.869726	0.860902	0.825105	0.578436	0.1155485	0.7983253	0.5784362	0.8251054	0.8609021	0.8697257	0.03178589	0.08376258	0.2016747	69.38825	0.03175264	0.0814908	0.0743313	0.0748511	0.0771741	0.091943	0.109717	0.0595257	0.0748947	0.0762216	0.0767714	0.0236303	0.0249769	0.0253524	0.0221869	0.0224598	0.0227536	0.0297467	0.0319725	69.38825	1758.837	0.2750871	0	0.57847	1	0.8081238	0.0611603	0.130716	0.808124	0.1307159	0.1918762	0.06116029	0.5784702
300	-941.409	-132.331	-809.078	0.974592	0.73448	0.95117	0.980089	0.1183328	0.7507876	0.980089	0.9511704	0.7344795	0.9745917	0.05550381	0.06282901	0.2492124	69.38825	0.01771665	0.0836014	0.0752941	0.0750218	0.0766982	0.0902631	0.0987151	0.0570363	0.0731754	0.0736461	0.0736783	0.0397234	0.0397915	0.024516	0.0211104	0.0211948	0.0213639	0.0270101	0.0281601	69.38825	1758.837	0.4690483	0	0.387894	1	0.6292836	0.0709485	0.299768	0.629284	0.2997679	0.3707164	0.07094852	0.3878937
350	-945.26	-132.915	-812.345	0.672079	0.376911	0.76019	0.746398	0.07907845	0.7017927	0.7463979	0.76019	0.3769111	0.6720791	0.0313279	0.04775054	0.2982073	69.38825	0.04597577	0.114776	0.102637	0.0964498	0.101359	0.110914	0.146778	0.0209537	0.083807	0.082349	0.0838256	0.0136861	0.0139182	0.00562439	0.00382846	0.00377598	0.00382608	0.00552318	0.00596927	69.38825	1758.837	0.3961624	0	0.0451412	1	0.9127323	0.022335	0.0649327	0.912732	0.0649327	0.08726769	0.02233499	0.04514119
400	-941.551	-131.7	-809.852	0.99861	0.347983	0.909442	0.282952	0.1095548	0.7810219	0.2829517	0.9094423	0.347983	0.9986097	0.04294246	0.06661229	0.2189781	69.38825	0.03817848	0.10391	0.0871703	0.0835873	0.0887866	0.105927	0.137062	0.0283421	0.0891199	0.088238	0.0910732	0.0149843	0.0172608	0.0118131	0.00946975	0.00941009	0.00960218	0.0118992	0.012344	69.38825	1758.837	0.3919726	0	0.125708	1	0.9190225	0.0762174	0.00476011	0.919022	0.00476011	0.08097752	0.07621741	0.1257082
450	-941.604	-131.787	-809.818	0.734948	0.736653	0.33642	0.529601	0.1148041	0.8741963	0.5296015	0.3364196	0.7366528	0.7349484	0.07239179	0.04241236	0.1258037	69.38825	0.03547705	0.0402733	0.0354379	0.0352544	0.0356962	0.0423652	0.043716	0.0603525	0.0744647	0.0745567	0.0745845	0.0531137	0.0526883	0.0655948	0.0574228	0.0574641	0.0577032	0.0690492	0.0702624	69.38825	1758.837	0.6305677	0	0.243358	1	0.4661523	0.134821	0.399027	0.466152	0.3990271	0.5338477	0.1348207	0.2433581
