Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1002.29	-146.69	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-953.866	-144.076	-809.79	0.406575	0.924137	0.535282	0.724217	0.09630423	0.9089929	0.7242165	0.5352822	0.9241373	0.4065752	0.02831921	0.06798502	0.09100708	69.38825	0.03319402	0.0758535	0.0721208	0.0720879	0.0724743	0.0791933	0.0799925	0.0456048	0.0529056	0.0530021	0.0530557	0.0389367	0.0389262	0.0449313	0.0417976	0.041849	0.0419278	0.0475929	0.0477479	69.38825	1758.837	0.2940599	0	0.431049	1	0.3947938	0.408039	0.197167	0.394794	0.197167	0.6052062	0.4080392	0.4310494
100	-956.094	-145.616	-810.478	0.368898	0.416954	0.588029	0.746985	0.1165688	0.9227721	0.7469848	0.5880289	0.4169538	0.3688981	0.04549023	0.07107862	0.07722785	69.38825	0.0282836	0.090625	0.0877741	0.0877292	0.087821	0.0915665	0.09173	0.0497584	0.0539554	0.0539534	0.0539683	0.0483933	0.0483736	0.0261784	0.0250189	0.0250183	0.0250277	0.0265455	0.026563	69.38825	1758.837	0.3902434	0	0.226226	1	0.1801273	0.638096	0.181776	0.180127	0.1817765	0.8198727	0.6380962	0.226226
150	-953.567	-143.958	-809.609	0.680042	0.567139	0.32198	0.547319	0.1141312	0.8787708	0.5473186	0.3219799	0.5671386	0.6800415	0.06448469	0.04964651	0.1212292	69.38825	0.04990082	0.0483614	0.0409609	0.040476	0.0411598	0.049868	0.0520043	0.0630064	0.0823278	0.0821515	0.0824256	0.0578606	0.057581	0.0539522	0.0449561	0.0448975	0.0451021	0.0558275	0.0570814	69.38825	1758.837	0.5650049	0	0.123593	1	0.4952157	0.127273	0.377512	0.495216	0.3775117	0.5047843	0.1272727	0.1235927
200	-956.38	-146.29	-810.09	0.354191	0.57801	0.999613	0.817518	0.1354446	0.798482	0.8175181	0.9996128	0.5780097	0.3541912	0.07820309	0.05724153	0.201518	69.38825	0.02411101	0.106664	0.105539	0.10552	0.105547	0.106765	0.10692	0.0353265	0.0369583	0.0369556	0.0369508	0.0351975	0.0350687	0.0246514	0.0241979	0.0241972	0.0241972	0.0246664	0.0246776	69.38825	1758.837	0.5773806	0	0.00575609	1	0.08150399	0.235566	0.68293	0.081504	0.6829302	0.918496	0.2355658	0.005756086
250	-955.001	-144.894	-810.106	0.745813	0.271614	0.571665	0.488155	0.120857	0.9293258	0.4881548	0.5716653	0.2716144	0.7458125	0.07596116	0.04489588	0.07067422	69.38825	0.05561751	0.069035	0.0606592	0.0602983	0.0606845	0.0694299	0.0702758	0.0633552	0.0773809	0.0771101	0.0773878	0.0624213	0.0625025	0.0333523	0.0295616	0.0294945	0.029573	0.0335897	0.0338884	69.38825	1758.837	0.6285208	0	0.0312493	1	0.3307707	0.275203	0.394026	0.330771	0.3940262	0.6692293	0.2752031	0.0312493
300	-956.021	-144.76	-811.261	0.361716	0.409704	0.813721	0.688079	0.1153834	0.8665291	0.6880793	0.8137212	0.4097042	0.3617156	0.08181957	0.03356381	0.1334709	69.38825	0.03623857	0.120295	0.110577	0.109299	0.110978	0.121879	0.126347	0.0293766	0.0466236	0.0464282	0.0467493	0.0258	0.0256677	0.0142216	0.0122069	0.0121726	0.0122402	0.0144862	0.0146523	69.38825	1758.837	0.7091105	0	0.118325	1	0.5730024	0.151718	0.275279	0.573002	0.2752795	0.4269976	0.1517181	0.1183248
350	-960.668	-149.442	-811.226	0.977371	0.745075	0.570663	0.455252	0.08282985	0.899072	0.4552523	0.5706627	0.7450747	0.977371	0.02478945	0.0580404	0.100928	69.38825	0.06918954	0.0384023	0.0378381	0.0378767	0.038169	0.0439591	0.0446501	0.0629811	0.0643711	0.0644496	0.0641841	0.047178	0.0469692	0.0654987	0.0646495	0.0646967	0.0651629	0.0739164	0.0750473	69.38825	1758.837	0.2992816	0	0.893581	1	0.3933418	0.108586	0.498072	0.393342	0.4980718	0.6066582	0.1085864	0.8935807
400	-956.53	-146.413	-810.117	0.571889	0.347789	0.817031	0.787031	0.09155732	0.8468025	0.7870311	0.8170314	0.3477893	0.5718887	0.01910776	0.07244955	0.1531975	69.38825	0.0228057	0.0847087	0.0841119	0.0841124	0.0841853	0.0858333	0.0859811	0.0577082	0.0585268	0.0585308	0.0584623	0.0561806	0.0560531	0.0242427	0.0240361	0.0240369	0.0240512	0.024606	0.0246324	69.38825	1758.837	0.2086973	0	0.609181	1	0.07508869	0.252628	0.672284	0.0750887	0.6722837	0.9249113	0.2526276	0.6091807
450	-956.474	-144.118	-812.356	0.663513	0.687632	0.590396	0.828288	0.07397493	0.8583464	0.8282883	0.5903959	0.6876316	0.6635128	0.006207342	0.06776759	0.1416536	69.38825	0.02721688	0.0745637	0.0662278	0.0657106	0.0666438	0.0772643	0.0799365	0.0543148	0.0708666	0.0707992	0.0710643	0.0484197	0.0483412	0.036309	0.0310688	0.0310495	0.031193	0.0378384	0.038389	69.38825	1758.837	0.08391142	0	0.188827	1	0.4898411	0.182275	0.327884	0.489841	0.3278839	0.5101589	0.1822749	0.1888267
