Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-960.502	-104.903	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.107542	0.0932041	0.0892999	0.0929161	0.10412	0.140339	0.0247665	0.0881106	0.0871514	0.0887959	0.0125268	0.014073	0.0108661	0.00771541	0.00764287	0.00776794	0.0109077	0.0122541	69.38825	1758.837	0.75	0	0.1	1	0.9142857	0.0285714	0.0571429	0.914286	0.05714286	0.08571429	0.02857143	0.1
50	-911.538	-102.804	-808.733	0.302575	0.721228	0.344305	0.914464	0.1008913	0.8983496	0.9144636	0.3443052	0.7212284	0.3025754	0.0399326	0.06095869	0.1016504	69.38825	0.02055484	0.0870279	0.0779221	0.0767936	0.0777563	0.0868777	0.0882725	0.0453771	0.0655769	0.0651906	0.0653376	0.04282	0.0406968	0.0335573	0.027332	0.0272063	0.0272272	0.0330105	0.0320175	69.38825	1758.837	0.3957983	0	0.0208537	1	0.4794999	0.0180988	0.502401	0.4795	0.5024013	0.5205001	0.01809878	0.02085373
100	-910.985	-101.306	-809.679	0.382032	0.330195	0.0522624	0.97304	0.09719607	0.9485186	0.9730395	0.05226242	0.3301949	0.3820321	0.0409761	0.05621997	0.05148136	69.38825	0.0506385	0.0285929	0.0199038	0.0192949	0.0199692	0.0295108	0.0268873	0.108804	0.136328	0.135608	0.13603	0.101217	0.0838472	0.0327784	0.0198349	0.0197409	0.0198111	0.0335148	0.0283279	69.38825	1758.837	0.4215818	0	0.0593457	1	0.5783644	0.0190154	0.40262	0.578364	0.4026202	0.4216356	0.01901543	0.05934569
150	-914.086	-103.851	-810.235	0.181818	0.566967	0.0420673	0.831955	0.1148729	0.9773837	0.8319545	0.04206726	0.5669672	0.1818176	0.07289964	0.04197323	0.02261625	69.38825	0.05121178	0.0267675	0.0232733	0.0231597	0.0232982	0.0271438	0.0271903	0.0843525	0.0982498	0.098149	0.0982187	0.0829995	0.0814166	0.055799	0.0461586	0.0461151	0.046151	0.0562009	0.0553564	69.38825	1758.837	0.6346115	0	0.0436086	1	0.3141781	0.0992191	0.586603	0.314178	0.5866029	0.6858219	0.09921909	0.04360863
200	-919.17	-107.46	-811.71	0.40967	0.54269	0.344401	0.877424	0.09942058	0.8908949	0.8774243	0.3444013	0.5426899	0.4096705	0.01952749	0.07989309	0.1091051	69.38825	0.03689188	0.0679546	0.0660151	0.0661335	0.0671886	0.0775009	0.0800763	0.0722628	0.0757048	0.0759311	0.0758108	0.0545579	0.0543985	0.0264485	0.0252367	0.0252913	0.025442	0.0318549	0.0321919	69.38825	1758.837	0.196413	0	0.782092	1	0.4716888	0.206194	0.322117	0.471689	0.3221169	0.5283112	0.2061943	0.7820916
250	-909.912	-101	-808.912	0.344906	0.654542	0.208636	0.977042	0.1027643	0.8977435	0.9770417	0.2086362	0.6545423	0.3449055	0.04047662	0.06228772	0.1022565	69.38825	0.02347754	0.065273	0.0569767	0.0564901	0.0578755	0.0699898	0.0784169	0.0697783	0.088925	0.0892912	0.089131	0.0528311	0.0530027	0.0307642	0.0239754	0.0240567	0.0241346	0.0340017	0.035086	69.38825	1758.837	0.3938781	0	0.306628	1	0.6045161	0.0369644	0.358519	0.604516	0.3585195	0.3954839	0.03696441	0.3066279
300	-911.752	-102.185	-809.567	0.434359	0.868183	0.43979	0.989621	0.116357	0.8167743	0.9896207	0.4397895	0.8681834	0.4343587	0.04920951	0.06714745	0.1832257	69.38825	0.02010665	0.0842413	0.080848	0.081531	0.084728	0.0996827	0.114529	0.0680654	0.0748311	0.0758227	0.0763189	0.0292738	0.0297567	0.0149946	0.0136412	0.0137837	0.0139813	0.0215895	0.0223808	69.38825	1758.837	0.4229185	0	0.763953	1	0.7990909	0.0973332	0.103576	0.799091	0.1035759	0.2009091	0.09733321	0.7639529
350	-911.631	-101.662	-809.969	0.655456	0.60548	0.721474	0.981892	0.125152	0.8346739	0.9818921	0.7214737	0.6054796	0.655456	0.0826217	0.04253026	0.1653261	69.38825	0.03564737	0.118273	0.105195	0.10557	0.104548	0.10784	0.111986	0.0506118	0.0918898	0.0945459	0.0938934	0.00325885	0.00283298	0.00179831	0.00139418	0.00143356	0.00142426	0.00189106	0.00161351	69.38825	1758.837	0.660171	0	0.409456	1	0.9754535	0.00394957	0.0205969	0.975454	0.0205969	0.02454647	0.003949566	0.4094558
400	-914.235	-105.459	-808.776	0.562687	0.892446	0.667032	0.872913	0.09979689	0.9011204	0.8729134	0.667032	0.8924461	0.5626868	0.0394118	0.06038509	0.0988796	69.38825	0.02145851	0.0867044	0.080604	0.0809737	0.082885	0.0989697	0.105249	0.0545615	0.0654247	0.0660498	0.0667706	0.0307183	0.0315182	0.024301	0.0218857	0.0220545	0.0223099	0.0291205	0.0298996	69.38825	1758.837	0.3949201	0	0.610187	1	0.6802904	0.198158	0.121552	0.68029	0.1215517	0.3197096	0.1981579	0.6101872
450	-914.993	-105.044	-809.949	0.200775	0.435741	0.357323	0.940874	0.1070385	0.9628379	0.9408735	0.3573231	0.4357406	0.2007747	0.06629318	0.04074532	0.03716213	69.38825	0.02831816	0.103554	0.101323	0.101698	0.103471	0.118179	0.123687	0.0523685	0.0558367	0.0561136	0.0564409	0.0289827	0.0295171	0.0107785	0.0104121	0.0104597	0.0105369	0.0131808	0.0134609	69.38825	1758.837	0.6193396	0	0.839455	1	0.5992764	0.171125	0.229598	0.599276	0.2295983	0.4007236	0.1711253	0.8394548
