Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1034.5	-178.901	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-982.5	-171.949	-810.551	0.403881	0.979365	0.578226	0.740035	0.09047282	0.9309615	0.740035	0.578226	0.9793654	0.4038808	0.04342214	0.04705069	0.06903848	69.38825	0.03914734	0.0688694	0.0669795	0.0669458	0.0669872	0.0690132	0.0691375	0.0424152	0.046362	0.0463517	0.0463594	0.0421479	0.0420839	0.0553172	0.0533924	0.0533841	0.053394	0.0554143	0.0554453	69.38825	1758.837	0.4799468	0	0.0420029	1	0.1347579	0.339619	0.525623	0.134758	0.5256232	0.8652421	0.3396189	0.04200292
100	-982.407	-171.201	-811.206	0.962221	0.881069	0.761141	0.89704	0.07869481	0.8699111	0.89704	0.7611414	0.8810689	0.9622208	0.02021701	0.0584778	0.1300889	69.38825	0.03535022	0.0631486	0.0591627	0.0592462	0.0599694	0.0714807	0.0730098	0.0645309	0.0717622	0.072036	0.072406	0.0490598	0.0494487	0.0386372	0.0358827	0.0359724	0.0361355	0.043903	0.0442081	69.38825	1758.837	0.2569039	0	0.6207	1	0.510714	0.419449	0.0698367	0.510714	0.06983667	0.489286	0.4194493	0.6206997
150	-981.511	-170.066	-811.445	0.551343	0.865806	0.189481	0.522722	0.1011065	0.942481	0.5227221	0.189481	0.865806	0.5513431	0.02630524	0.07480127	0.05751899	69.38825	0.07346654	0.0204818	0.0200925	0.0200916	0.0200981	0.0206563	0.0206735	0.0561181	0.0582134	0.058217	0.0582004	0.0551601	0.0550976	0.0900699	0.0883585	0.0883622	0.0883796	0.090834	0.0908955	69.38825	1758.837	0.2601736	0	0.28653	1	0.08758113	0.33664	0.575779	0.0875811	0.5757785	0.9124189	0.3366403	0.2865303
200	-981.373	-171.381	-809.993	0.894008	0.80821	0.290882	0.732599	0.09156022	0.8776456	0.7325993	0.2908816	0.8082098	0.8940075	0.03892557	0.05263465	0.1223544	69.38825	0.04193021	0.0255854	0.0251765	0.0251846	0.0252953	0.0277569	0.0279368	0.0749814	0.0763834	0.0764229	0.0762453	0.0671332	0.066873	0.066139	0.0650816	0.0651012	0.0652976	0.0715491	0.0718569	69.38825	1758.837	0.4251362	0	0.816857	1	0.238682	0.293803	0.467515	0.238682	0.4675149	0.761318	0.2938031	0.8168565
250	-983.353	-172.683	-810.67	0.803844	0.67505	0.394327	0.326712	0.1291471	0.9520202	0.326712	0.3943267	0.6750498	0.8038437	0.07093819	0.05820893	0.04797977	69.38825	0.06490084	0.0236931	0.0236394	0.0236396	0.0236399	0.0239884	0.0239877	0.0479347	0.0481541	0.0481548	0.0481296	0.0466426	0.0466107	0.0950401	0.0948723	0.0948732	0.0949013	0.0960301	0.0960683	69.38825	1758.837	0.549282	0	0.846136	1	0.04791943	0.318127	0.633953	0.0479194	0.6339531	0.9520806	0.3181274	0.8461362
300	-981.904	-172.234	-809.671	0.756645	0.93971	0.325419	0.622932	0.09944714	0.8567001	0.6229318	0.3254193	0.9397096	0.7566449	0.03395554	0.06549159	0.1432999	69.38825	0.03911615	0.0382871	0.0353206	0.03539	0.0361425	0.0445545	0.0468779	0.0705268	0.0787061	0.0791877	0.0791476	0.0504137	0.0502118	0.0581419	0.052818	0.0530191	0.0534742	0.0682036	0.069577	69.38825	1758.837	0.3414432	0	0.604857	1	0.5725891	0.157789	0.269622	0.572589	0.2696215	0.4274109	0.1577894	0.6048572
350	-985.583	-172.723	-812.86	0.20397	0.706548	0.377771	0.625908	0.07347614	0.9158113	0.6259085	0.3777705	0.7065475	0.2039704	0.02171037	0.05176577	0.08418867	69.38825	0.03708523	0.0848075	0.0842162	0.0842345	0.0844529	0.0879282	0.0882835	0.0433476	0.0444662	0.0444914	0.0444093	0.037407	0.0372912	0.038506	0.0379847	0.0379983	0.03803	0.0410535	0.041092	69.38825	1758.837	0.2954751	0	0.821086	1	0.2522943	0.429797	0.317909	0.252294	0.3179088	0.7477057	0.4297969	0.8210855
400	-983.471	-173.597	-809.875	0.035338	0.802291	0.27696	0.766312	0.09975388	0.9183185	0.7663119	0.2769604	0.8022909	0.035338	0.03817181	0.06158207	0.08168149	69.38825	0.06142683	0.140256	0.139422	0.139434	0.139629	0.141826	0.142167	0.0152359	0.0167052	0.0167472	0.0167272	0.0122899	0.0122476	0.0111215	0.0105487	0.0105675	0.0105702	0.0122547	0.0122524	69.38825	1758.837	0.3826599	0	0.628798	1	0.4098402	0.467743	0.122416	0.40984	0.1224164	0.5901598	0.4677435	0.6287981
450	-983.818	-173.237	-810.581	0.0401194	0.737255	0.229299	0.613903	0.1180061	0.9517798	0.613903	0.2292987	0.7372547	0.04011943	0.05694744	0.06105866	0.04822024	69.38825	0.09389961	0.132782	0.130221	0.130081	0.130434	0.133937	0.134699	0.0168947	0.0216131	0.0216544	0.0216443	0.0147867	0.0146797	0.0166809	0.0150751	0.0150979	0.0151027	0.0173276	0.017288	69.38825	1758.837	0.4825805	0	0.267958	1	0.4269237	0.331197	0.241879	0.426924	0.2418792	0.5730763	0.3311972	0.2679578
