Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_adj[1]	w_adj[2]	w_adj[3]	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null	y_subdominant
0	-1021.16	-165.558	-855.599	1	1	1	1	0.04	0.75	1	1	1	1	0.03	0.01	0.25	69.38825	0.03	0.10234	0.0869161	0.0832722	0.0872243	0.101831	0.124346	0.0313451	0.0811343	0.0800742	0.0817743	0.0211306	0.0224432	0.0181128	0.0132694	0.0131351	0.0133591	0.0184155	0.0198772	69.38825	1758.837	0.75	0	0.1	1	0.8421053	0.0526316	0.105263	0.842105	0.1052632	0.1578947	0.05263158	0.1
50	-974.337	-164.242	-810.095	0.315423	0.405501	0.226067	0.530659	0.1169415	0.9177772	0.5306589	0.2260671	0.4055007	0.3154225	0.06133991	0.05560164	0.0822228	69.38825	0.07930459	0.075656	0.0655207	0.0651014	0.0673459	0.0839318	0.0926926	0.0631448	0.0847	0.0853356	0.0861837	0.042795	0.0437026	0.0249518	0.0196419	0.0197556	0.0199945	0.0292744	0.0302714	69.38825	1758.837	0.5245348	0	0.361395	1	0.708471	0.142935	0.148594	0.708471	0.1485938	0.291529	0.1429353	0.3613947
100	-973.887	-163.933	-809.955	0.385246	0.407586	0.743076	0.823563	0.1067631	0.9252736	0.8235635	0.7430761	0.407586	0.3852463	0.056293	0.05047013	0.07472637	69.38825	0.07320504	0.110446	0.108606	0.109519	0.11293	0.129312	0.143244	0.0516696	0.0551492	0.0556885	0.0568026	0.0150704	0.0160591	0.0053457	0.00520647	0.00525229	0.00535556	0.0069797	0.00736398	69.38825	1758.837	0.5272701	0	0.889766	1	0.8112965	0.129413	0.0592907	0.811296	0.0592907	0.1887035	0.1294128	0.8897655
150	-973.409	-163.329	-810.081	0.325458	0.549628	0.745105	0.573612	0.09529107	0.8908788	0.5736125	0.745105	0.5496281	0.3254581	0.03738005	0.05791102	0.1091212	69.38825	0.06982926	0.121555	0.113789	0.114253	0.116762	0.128801	0.141414	0.0320071	0.0476192	0.0483692	0.0488881	0.0130336	0.0134797	0.0100683	0.00883218	0.00894553	0.00904559	0.0113646	0.0117734	69.38825	1758.837	0.3922723	0	0.472347	1	0.8102699	0.0956886	0.0940415	0.81027	0.09404148	0.1897301	0.09568859	0.4723468
200	-973.847	-162.777	-811.069	0.472948	0.562013	0.785475	0.910527	0.09515849	0.8556403	0.9105268	0.7854747	0.5620127	0.4729478	0.0211093	0.07404918	0.1443597	69.38825	0.05407542	0.108654	0.0999881	0.0997784	0.101745	0.1154	0.123577	0.0415202	0.0573047	0.0577185	0.0580147	0.0269304	0.0271569	0.014099	0.0121381	0.0122045	0.0122981	0.0155395	0.0159328	69.38825	1758.837	0.2218331	0	0.389847	1	0.6648952	0.112079	0.223026	0.664895	0.2230256	0.3351048	0.1120792	0.3898473
250	-977.119	-165.443	-811.676	0.657106	0.506016	0.627135	0.473237	0.09867427	0.8516016	0.4732374	0.6271345	0.5060163	0.6571061	0.01979689	0.07887737	0.1483984	69.38825	0.04403254	0.074166	0.0712211	0.071545	0.0734615	0.0894999	0.0940337	0.0649136	0.0699333	0.0704239	0.0713109	0.0388536	0.0397145	0.0272185	0.0259303	0.0260295	0.0262182	0.0326081	0.0329184	69.38825	1758.837	0.2006287	0	0.78676	1	0.6770873	0.314886	0.0080271	0.677087	0.008027097	0.3229127	0.3148856	0.7867603
300	-973.053	-163.315	-809.737	0.847221	0.681775	0.986021	0.706601	0.09489302	0.7665669	0.706601	0.9860207	0.6817745	0.8472215	0.03285533	0.06203769	0.2334331	69.38825	0.04493071	0.0951089	0.0881009	0.0887677	0.0910628	0.104605	0.127939	0.0579897	0.0725179	0.0739097	0.0741693	0.0196866	0.0208805	0.0139069	0.0122188	0.0123905	0.0125252	0.0163737	0.0178467	69.38825	1758.837	0.3462355	0	0.6061	1	0.8301402	0.041551	0.128309	0.83014	0.1283087	0.1698598	0.04155101	0.6061
350	-977.07	-164.612	-812.458	0.571278	0.352935	0.633081	0.692794	0.1358305	0.8610428	0.6927938	0.633081	0.3529352	0.5712777	0.06731112	0.06851942	0.1389572	69.38825	0.06273553	0.0907306	0.0823202	0.0821082	0.0837094	0.0982848	0.103903	0.0562596	0.0706101	0.0709316	0.0712094	0.0422439	0.0424784	0.0179469	0.0156534	0.0157005	0.0158217	0.0198031	0.0202855	69.38825	1758.837	0.4955522	0	0.396353	1	0.5800769	0.147967	0.271956	0.580077	0.271956	0.4199231	0.1479672	0.3963526
400	-975.224	-162.816	-812.408	0.694902	0.956067	0.808853	0.871781	0.1578728	0.685959	0.871781	0.8088532	0.9560671	0.6949018	0.1120806	0.04579223	0.314041	69.38825	0.05124025	0.101817	0.093153	0.0932396	0.0962692	0.10818	0.136276	0.0510801	0.0733377	0.0751922	0.0757726	0.0162071	0.0167922	0.0106275	0.00838222	0.00854277	0.00864132	0.0128906	0.0135988	69.38825	1758.837	0.7099423	0	0.45652	1	0.9005726	0.0482287	0.0511987	0.900573	0.0511987	0.09942736	0.04822867	0.4565199
450	-975.213	-164.006	-811.207	0.378554	0.251356	0.718849	0.62465	0.1143691	0.9152951	0.6246496	0.7188489	0.2513557	0.3785541	0.0764044	0.03796469	0.08470491	69.38825	0.07694452	0.11701	0.111067	0.112527	0.116255	0.131719	0.150928	0.0452687	0.0566636	0.0578227	0.0591632	0.0106774	0.0117075	0.00298927	0.00273813	0.00278811	0.00284696	0.00379659	0.00403106	69.38825	1758.837	0.6680511	0	0.689637	1	0.8818851	0.108503	0.00961212	0.881885	0.009612116	0.1181149	0.1085027	0.6896366
