Iteration	Posterior	Likelihood	Prior	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	w_graph[1]	w_graph[2]	w_graph[3]	y_marginal	y_subdominant
950	-959.675	-149.37	-810.305	0.0374333	0.0286086	0.0287334	0.0290019	0.0404008	0.00534968	0.116939	0.14122	0.143473	0.142254	0.0308639	0.00349554	0.0559463	0.0412938	0.0418627	0.0417955	0.0638041	0.00752385	0.000899836	0.125784	0.873316	0	0.5243927
1000	-963.833	-151.807	-812.026	0.040293	0.0329991	0.032759	0.0338415	0.0447193	0.0540742	0.0724353	0.0932857	0.0943422	0.0940105	0.0390644	0.0390994	0.0561011	0.0460006	0.0462786	0.0468402	0.0628539	0.071002	0.0184484	0.216111	0.76544	0	0.3959433
1050	-961.427	-151.775	-809.652	0.116635	0.107709	0.10573	0.106385	0.111155	0.102226	0.0207376	0.0562866	0.0567407	0.0567184	0.00706922	0.00531028	0.0281309	0.0232243	0.0233563	0.0232843	0.0271174	0.0221841	0.00494822	0.0858273	0.909225	0	0.1903099
1100	-956.485	-145.719	-810.767	0.0501194	0.0487249	0.0489607	0.0497689	0.0565034	0.0211264	0.1408	0.143451	0.144189	0.143521	0.0139066	0.0035784	0.0239362	0.0229239	0.0230254	0.0232455	0.0331907	0.00902869	0.000733706	0.0534881	0.945778	0	0.9306996
1150	-958.605	-148.18	-810.426	0.0487474	0.0482057	0.0484886	0.0498242	0.0598857	0.0925179	0.110848	0.112413	0.112952	0.113267	0.0153691	0.018731	0.0236597	0.0233118	0.0234077	0.0237352	0.0333147	0.0413215	0.01018	0.0714544	0.918366	0	0.9665337
1200	-958.522	-147.802	-810.72	0.0263297	0.0225792	0.0227796	0.0244874	0.0357734	0.0759577	0.125505	0.136637	0.138732	0.13986	0.0311913	0.0378373	0.0252306	0.0199054	0.0201485	0.0206211	0.0435939	0.0528305	0.0242086	0.0334049	0.942386	0	0.6748243
1250	-958.222	-147.646	-810.576	0.0516868	0.0518892	0.0523889	0.0552044	0.0707486	0.113384	0.111334	0.11257	0.113241	0.115217	0.0190501	0.0239574	0.0140251	0.0141018	0.0141759	0.0145082	0.0237204	0.028797	0.0349142	0.044348	0.920738	0	0.9943713
1300	-958.668	-146.163	-812.505	0.0750342	0.0730648	0.0735542	0.0751085	0.0819437	0.0951551	0.0963485	0.100344	0.101298	0.10078	0.0139938	0.0108216	0.0152995	0.0142212	0.0143418	0.0144706	0.0240258	0.0201949	0.00645236	0.0618769	0.931671	0	0.8777044
1350	-960.15	-149.591	-810.559	0.0551819	0.042204	0.0426645	0.0439397	0.0609866	0.100881	0.0939539	0.130088	0.13305	0.134981	0.0180723	0.0254844	0.0195762	0.0142328	0.0145335	0.014759	0.0239076	0.0315039	0.0309602	0.0422252	0.926815	0	0.4751162
1400	-958.592	-147.438	-811.154	0.0716401	0.0648764	0.0656944	0.0679932	0.0807451	0.120872	0.0811113	0.0977783	0.100218	0.10137	0.0140854	0.0165704	0.0178	0.0148927	0.0152218	0.0154377	0.0251398	0.0285529	0.0357404	0.02922	0.93504	0	0.6596175
1450	-956.203	-145.859	-810.344	0.0558127	0.0436684	0.0432402	0.043102	0.0484884	0.111589	0.0895161	0.130172	0.133529	0.13311	0.0070015	0.00978549	0.0301282	0.0209253	0.0213582	0.0212267	0.0271722	0.0301735	0.00717249	0.0146243	0.978203	0	0.4182296
1500	-962.864	-153.42	-809.444	0.0654683	0.060168	0.0607272	0.0636625	0.0813679	0.104651	0.088376	0.099626	0.101182	0.101891	0.0361849	0.0388512	0.0147431	0.0128014	0.0129592	0.0132046	0.0209712	0.0231641	0.0556713	0.126327	0.818002	0	0.6907039
1550	-957.51	-147.915	-809.596	0.0641071	0.061936	0.0626327	0.064684	0.0750845	0.143961	0.11362	0.119446	0.120974	0.122525	0.00851572	0.011706	0.00375169	0.00354286	0.00358666	0.00363572	0.00715072	0.00914111	0.0202553	0.00853634	0.971208	0	0.8942873
1600	-957.778	-147.361	-810.417	0.0641896	0.0567285	0.0575779	0.0601855	0.0755259	0.133451	0.0992979	0.118838	0.121965	0.124199	0.0139121	0.0181695	0.00802017	0.00654661	0.00670347	0.00681877	0.0128285	0.0150437	0.0375323	0.00251296	0.959955	0	0.6598166
1650	-960.364	-150.042	-810.323	0.0706337	0.0630242	0.0633981	0.0647218	0.0770208	0.107761	0.0798957	0.0968155	0.0986345	0.0982097	0.0237958	0.026748	0.0209037	0.0172743	0.0175468	0.017635	0.0256007	0.0303808	0.0129888	0.135181	0.85183	0	0.6007311
1700	-955.46	-145.058	-810.402	0.035585	0.0342076	0.0344697	0.0354067	0.0423549	0.115645	0.156227	0.160369	0.161608	0.162877	0.00734223	0.0111636	0.00515677	0.00487064	0.00490707	0.00494961	0.0101892	0.0126715	0.0099329	0.00337169	0.986695	0	0.9180521
1750	-959.21	-149.338	-809.872	0.0523303	0.0464939	0.0470454	0.0489401	0.0640321	0.0839798	0.0766228	0.0910034	0.0927759	0.0939921	0.0233922	0.0264566	0.0402202	0.0348213	0.0353313	0.0359587	0.0503746	0.0562292	0.0554838	0.082664	0.861852	0	0.6518995
1800	-958.559	-148.735	-809.825	0.0948765	0.0815835	0.081754	0.0822012	0.0904087	0.138655	0.0579349	0.0967213	0.0991654	0.0991045	0.00882768	0.0109722	0.0101013	0.00772244	0.00790091	0.00790621	0.0108189	0.0133453	0.011906	0.046165	0.941929	0	0.4111032
1850	-959.39	-148.999	-810.391	0.0513714	0.0447454	0.0453301	0.0472459	0.0613367	0.129372	0.118437	0.135876	0.138918	0.140761	0.0157277	0.0224335	0.00649257	0.00524694	0.00535603	0.00543886	0.0112153	0.0146952	0.0254392	0.0148061	0.959755	0	0.6843326
1900	-962.125	-151.288	-810.837	0.0555676	0.0510844	0.0512658	0.0527878	0.062078	0.0751498	0.0657081	0.0776101	0.0787987	0.0783403	0.029257	0.0287138	0.0480602	0.0410051	0.0414363	0.0418989	0.0587434	0.0624949	0.0294244	0.18856	0.782016	0	0.5870443
1950	-957.717	-147.955	-809.762	0.0533149	0.0512064	0.0516549	0.053417	0.0644102	0.1014	0.103936	0.108416	0.109464	0.109174	0.0223506	0.0257844	0.0204353	0.0191206	0.019272	0.0195739	0.0298176	0.0372521	0.0108367	0.0992229	0.88994	0	0.8720266
2000	-956.519	-147.161	-809.357	0.0525256	0.0501243	0.0503704	0.0506917	0.0543501	0.0644185	0.123451	0.128596	0.12981	0.129468	0.00633441	0.00479537	0.0284274	0.0262812	0.0264825	0.0264176	0.0286824	0.0187744	0.00260998	0.020866	0.976524	0	0.8713451
2050	-960.905	-151.18	-809.725	0.0470096	0.0446682	0.0450834	0.0462024	0.0597194	0.0902173	0.120556	0.126171	0.127461	0.128502	0.017135	0.0224	0.0174931	0.0164609	0.0166205	0.0168164	0.0251641	0.0323205	0.015785	0.0676298	0.916585	0	0.8873543
2100	-961.101	-146.91	-814.191	0.060036	0.0549644	0.0552374	0.0559986	0.0626514	0.104128	0.122326	0.134227	0.136486	0.136087	0.0132119	0.0128693	0.00729319	0.00594003	0.00603622	0.0060574	0.0131741	0.0132766	0.00589164	0.0323694	0.961739	0	0.7270495
2150	-959.056	-148.313	-810.743	0.069274	0.0602087	0.0603322	0.062276	0.0721338	0.118058	0.0628197	0.0907887	0.0935486	0.094534	0.0102673	0.0123289	0.034631	0.028743	0.0292382	0.02942	0.0351183	0.0362799	0.0309196	0.00554481	0.963536	0	0.46813
2200	-959.577	-149.171	-810.406	0.0615872	0.0548782	0.0552364	0.0561776	0.0647693	0.106907	0.0825068	0.0990416	0.101281	0.101018	0.0142375	0.0166259	0.0306278	0.0259436	0.0263297	0.0265193	0.0343953	0.0419183	0.0110498	0.0628105	0.92614	0	0.6252208
2250	-957.445	-147.159	-810.286	0.024711	0.0240111	0.02433	0.0262737	0.0415302	0.0837424	0.13021	0.133917	0.135175	0.137997	0.0251507	0.0341587	0.022897	0.0221068	0.022272	0.0228298	0.0402395	0.048449	0.0358526	0.0195358	0.944612	0	0.9295727
2300	-960.776	-148.203	-812.573	0.0788961	0.0633143	0.0633772	0.0642635	0.0746842	0.132014	0.0717489	0.121763	0.124827	0.1255	0.00913346	0.0126336	0.00984045	0.00691381	0.00708115	0.007124	0.0116847	0.0152001	0.0181339	0.0216149	0.960251	0	0.3837688
2350	-959.869	-147.108	-812.761	0.0606922	0.0503138	0.0501632	0.0519264	0.0641196	0.103742	0.077695	0.108607	0.111184	0.111944	0.0191901	0.022572	0.0288199	0.0210466	0.0214448	0.0216914	0.03452	0.0403282	0.0273232	0.0482125	0.924464	0	0.4413088
2400	-963.021	-150.041	-812.98	0.0839274	0.0821027	0.0827959	0.0849282	0.0950571	0.137645	0.08548	0.0893971	0.0903121	0.090559	0.0127151	0.0145436	0.00707687	0.00676719	0.0068323	0.00688491	0.0106166	0.012359	0.0174558	0.065663	0.916881	0	0.904314
2450	-963.453	-149.256	-814.196	0.0676286	0.065026	0.0654346	0.0659749	0.0710681	0.0881784	0.103885	0.109227	0.110386	0.110086	0.00725357	0.00657125	0.0219162	0.0206643	0.0208316	0.0209145	0.0245138	0.0204401	0.00365812	0.0361785	0.960163	0	0.8783562
2500	-959.933	-149.378	-810.555	0.041647	0.0401376	0.0403899	0.0410228	0.0489005	0.0365479	0.0839267	0.0871851	0.0878476	0.0874593	0.0153216	0.00977149	0.0645168	0.0621178	0.0624381	0.0631218	0.076305	0.0513431	0.00498797	0.114946	0.880066	0	0.9005287
2550	-959.226	-147.784	-811.442	0.0745747	0.0677558	0.0684605	0.0694711	0.078742	0.128728	0.0900398	0.105642	0.107987	0.108017	0.0115797	0.0144058	0.011479	0.00973546	0.00993155	0.00998489	0.0148794	0.0185873	0.0125239	0.049086	0.93839	0	0.6937826
2600	-961.483	-149.59	-811.894	0.0646779	0.0549018	0.0559624	0.0579903	0.0746408	0.135999	0.0974654	0.123124	0.126588	0.12931	0.010273	0.0152418	0.00787914	0.0063673	0.00653808	0.0066726	0.0114431	0.0149258	0.037789	0.000617995	0.961593	0	0.6209308
2650	-957.889	-147.659	-810.229	0.048169	0.0440301	0.0446335	0.0462733	0.0591438	0.124296	0.122641	0.133366	0.13569	0.137532	0.0124867	0.0187841	0.00977478	0.008639	0.00877854	0.00891752	0.0157714	0.0210738	0.0222559	0.0167373	0.961007	0	0.7996085
2700	-960.74	-147.517	-813.223	0.0822204	0.0638003	0.0620408	0.0624059	0.0703665	0.0567056	0.0555045	0.133363	0.13431	0.134205	0.0125475	0.00796911	0.0276756	0.0186532	0.0187686	0.0186823	0.0249023	0.0158798	0.00312453	0.0577152	0.93916	0	0.2067793
2750	-957.075	-146.79	-810.286	0.074098	0.0651219	0.0648346	0.06489	0.0706835	0.11488	0.0821398	0.107782	0.110638	0.11009	0.0101073	0.0102373	0.0205709	0.0152995	0.0156263	0.0156386	0.0228513	0.0245105	0.00666156	0.0341816	0.959157	0	0.5085981
2800	-962.094	-150.117	-811.978	0.0450492	0.0389538	0.0396336	0.0417575	0.0604075	0.0864736	0.0820745	0.0984011	0.100675	0.103698	0.0183713	0.0229659	0.041988	0.036088	0.0367251	0.0376069	0.0519111	0.0572201	0.0768346	0.00889796	0.914267	0	0.6606251
2850	-961.185	-149.122	-812.063	0.036271	0.0339293	0.0343945	0.0365672	0.0580049	0.0919923	0.120531	0.127826	0.129589	0.133269	0.0274802	0.0364727	0.0171111	0.0158181	0.0160135	0.0164979	0.030277	0.0379557	0.0559066	0.0343131	0.90978	0	0.8534856
2900	-957.812	-147.491	-810.32	0.0740131	0.0726113	0.0729358	0.0739788	0.0830382	0.0104706	0.127127	0.12954	0.130173	0.129379	0.0162259	0.00163862	0.0145318	0.0140841	0.0141479	0.014164	0.0198933	0.00204775	0.000532655	0.0823442	0.917123	0	0.9446487
2950	-959.804	-148.646	-811.158	0.0214413	0.0200212	0.0201791	0.0212837	0.0310154	0.0297061	0.164773	0.167926	0.168836	0.168277	0.0349829	0.0206383	0.0186265	0.0169172	0.0169986	0.0174149	0.0370903	0.0238718	0.00290965	0.0742688	0.922822	0	0.8723504
3000	-957.911	-148.91	-809.001	0.0689444	0.0578343	0.0577891	0.0591803	0.069973	0.131175	0.0878457	0.120354	0.123576	0.124172	0.0139532	0.0177117	0.011087	0.00790459	0.00809231	0.00816242	0.0145065	0.0177389	0.0193641	0.0255643	0.955072	0	0.4772781
3050	-961.025	-149.846	-811.179	0.101926	0.099498	0.100198	0.101356	0.106115	0.154134	0.0737998	0.0789921	0.0800525	0.0802826	0.00403072	0.00454777	0.00212881	0.00200303	0.00202891	0.00203881	0.00325086	0.00361635	0.0111825	0.0145757	0.974242	0	0.8743134
3100	-962.533	-152.132	-810.401	0.0764781	0.0766587	0.0773751	0.0804936	0.0913356	0.139929	0.0870252	0.0880047	0.088552	0.0901813	0.00789305	0.00968045	0.013166	0.0132122	0.0132729	0.0134675	0.0162175	0.0170567	0.0330576	0.00407801	0.962864	0	0.9933653
3150	-957.785	-147.407	-810.379	0.0584834	0.0552912	0.0560065	0.0578751	0.0686977	0.139846	0.113775	0.122091	0.124057	0.125758	0.00851761	0.0122128	0.0084076	0.00774437	0.00785464	0.00796114	0.0117131	0.0137088	0.0214244	0.00525627	0.973319	0	0.8475204
3200	-958.135	-148.228	-809.907	0.0795622	0.0720054	0.072809	0.0724218	0.0752635	0.106794	0.113005	0.130534	0.133436	0.133051	0.00180607	0.00208945	0.00124853	0.00106485	0.00108825	0.00108521	0.00138568	0.00134972	0.00465806	0.00186676	0.993475	0	0.7353974
3250	-958.306	-147.758	-810.548	0.0875112	0.0870198	0.0877726	0.0907042	0.0994505	0.125856	0.0676821	0.0690503	0.0694952	0.069738	0.0134035	0.0134584	0.0164895	0.0161826	0.016269	0.0164931	0.0261013	0.0273228	0.0364319	0.0507034	0.912865	0	0.9550939
3300	-959.205	-148.206	-810.999	0.0288616	0.0271814	0.0274699	0.0289915	0.0424404	0.0605137	0.104553	0.109465	0.110588	0.111722	0.0307733	0.0353508	0.0393588	0.0366661	0.0369572	0.0378955	0.0604484	0.070764	0.0386776	0.0902192	0.871103	0	0.856905
3350	-958.614	-147.03	-811.583	0.0448304	0.0409191	0.0412216	0.0426384	0.0498115	0.132533	0.129115	0.139861	0.142169	0.142974	0.0134905	0.0168714	0.00916297	0.00744429	0.00755078	0.00759378	0.0151368	0.0166754	0.0131832	0.000862279	0.985954	0	0.7294605
3400	-965.598	-154.334	-811.264	0.0681761	0.0555922	0.0547806	0.0570083	0.0740861	0.0846564	0.0560759	0.0873321	0.0876233	0.0889971	0.036955	0.0386881	0.0375085	0.0291834	0.0292511	0.0296743	0.0410893	0.0433221	0.112724	0.130974	0.756301	0	0.262658
3450	-957.475	-148.045	-809.43	0.0507833	0.0447478	0.0449064	0.0457604	0.0545087	0.0710442	0.0824358	0.0975496	0.0993856	0.0985544	0.021476	0.0202702	0.0450133	0.0377066	0.0381648	0.0384922	0.0519118	0.0572889	0.0055278	0.115103	0.879369	0	0.6000911
3500	-957.528	-148.13	-809.398	0.0442303	0.044202	0.0445313	0.046389	0.0555387	0.0782488	0.113232	0.11349	0.113765	0.113447	0.0221912	0.0214382	0.0253173	0.0252676	0.0253206	0.0257566	0.0427648	0.0448687	0.00833985	0.0891073	0.902553	0	0.9943753
3550	-959.388	-148.87	-810.518	0.0484874	0.0403504	0.0407809	0.0411073	0.0481693	0.126288	0.134823	0.156096	0.159537	0.159934	0.00599569	0.00986242	0.00421548	0.0032613	0.00333107	0.00334161	0.00621989	0.00819878	0.00982463	0.00450168	0.985674	0	0.6596243
3600	-958.651	-149.31	-809.341	0.0370257	0.0317542	0.0319745	0.0335004	0.0463705	0.0673372	0.0963852	0.110504	0.112349	0.112727	0.0332636	0.0372189	0.0387378	0.031643	0.0320369	0.032667	0.0524644	0.0620413	0.0288911	0.109014	0.862095	0	0.6194225
3650	-956.934	-146.287	-810.647	0.0808456	0.0635582	0.062645	0.0624863	0.0690839	0.0896328	0.0711269	0.134954	0.137662	0.137118	0.00880834	0.00858636	0.0150327	0.00988339	0.0100695	0.0100284	0.0146957	0.0137827	0.00518825	0.0331771	0.961635	0	0.3076235
3700	-960.613	-149.308	-811.305	0.0547845	0.0472897	0.0473868	0.0493327	0.0615723	0.0804947	0.0623142	0.0834811	0.0852213	0.0859173	0.0229674	0.024479	0.0502254	0.0413442	0.0418784	0.0424018	0.0572163	0.061693	0.0507828	0.0836762	0.865541	0	0.4771967
3750	-962.437	-149.973	-812.464	0.0174676	0.0161902	0.0163376	0.0173658	0.0292945	0.0414384	0.119611	0.123877	0.124879	0.125959	0.0403357	0.0456594	0.0361021	0.0329893	0.0332182	0.0340653	0.0668408	0.0783683	0.0352869	0.0961905	0.868523	0	0.8531234
3800	-959.551	-149.568	-809.983	0.0973155	0.0813997	0.0817488	0.0813851	0.0860846	0.132863	0.0609296	0.116489	0.119789	0.119443	0.00293552	0.0037231	0.00289105	0.00212406	0.00218294	0.00217704	0.00311244	0.00340634	0.00868167	0.00559822	0.98572	0	0.3723756
3850	-960.186	-150.74	-809.446	0.0505628	0.0452569	0.0456779	0.0465946	0.05334	0.0750586	0.044313	0.0586421	0.0601566	0.0603429	0.00861935	0.00971732	0.0753154	0.0686177	0.0693565	0.0695952	0.0770057	0.0818275	0.023611	0.0600739	0.916315	0	0.5684113
3900	-962.041	-150.32	-811.721	0.04715	0.0392011	0.0395028	0.0405595	0.0492279	0.0822825	0.0506252	0.0743985	0.0764199	0.0771841	0.00866705	0.0114376	0.0703708	0.0630546	0.0637191	0.0639083	0.0694367	0.0728543	0.0276394	0.0306608	0.9417	0	0.4683405
3950	-960.33	-150.065	-810.264	0.0141569	0.012454	0.0125432	0.0131418	0.0164884	0.0447961	0.0564123	0.062477	0.0636423	0.0640044	0.00794828	0.00982003	0.11094	0.0994024	0.100158	0.100093	0.104815	0.106707	0.0162056	0.00561796	0.978176	0	0.6714864
4000	-956.032	-146.124	-809.908	0.0384901	0.0323574	0.0325192	0.0322905	0.0353965	0.0650872	0.0863191	0.102744	0.105106	0.104507	0.00437587	0.0051704	0.0730356	0.0608692	0.0617275	0.0600911	0.0552259	0.0446873	0.0037964	0.0168391	0.979364	0	0.6190512
4050	-960.251	-148.951	-811.3	0.0591158	0.0469288	0.046772	0.0471069	0.0574244	0.0384274	0.0713922	0.106742	0.1085	0.107853	0.0210641	0.0118978	0.0559141	0.0433512	0.043867	0.0436838	0.0560285	0.0339316	0.00369442	0.125049	0.871257	0	0.3873732
4100	-958.467	-149.066	-809.402	0.0250296	0.0238399	0.0241979	0.0262997	0.0397185	0.0822944	0.137169	0.141613	0.143005	0.145097	0.0303329	0.0379726	0.015486	0.0143617	0.0144875	0.0148144	0.037992	0.0462885	0.0310565	0.0226772	0.946266	0	0.8877487
4150	-958.659	-149.459	-809.201	0.0925114	0.0837944	0.0847301	0.0868836	0.0984221	0.141575	0.0665872	0.0881025	0.090586	0.0914454	0.0105995	0.0124535	0.00816282	0.00669226	0.00686607	0.0069433	0.0110308	0.0126141	0.0321835	0.0282098	0.939607	0	0.5861501
4200	-962.347	-151.163	-811.184	0.0595917	0.0479196	0.0465509	0.0496862	0.0647033	0.0872994	0.0676332	0.106492	0.107757	0.109318	0.034919	0.037027	0.0332052	0.0217397	0.0219322	0.0222776	0.0396075	0.0423402	0.0668212	0.0528036	0.880375	0	0.26884
4250	-958.494	-149.005	-809.489	0.0920671	0.09093	0.0914747	0.092852	0.0979934	0.153339	0.0865177	0.089185	0.0898704	0.0902958	0.00420517	0.0050316	0.00219315	0.00213443	0.00215032	0.00216416	0.00351425	0.00408187	0.0107832	0.0130972	0.97612	0	0.9421637
4300	-962.416	-152.055	-810.36	0.0192811	0.0145982	0.0141546	0.0152165	0.0215722	0.0311564	0.0523267	0.0766718	0.0778226	0.0783112	0.0263466	0.0266393	0.0977812	0.0781609	0.0786106	0.0791879	0.103291	0.108871	0.0447254	0.0690408	0.886234	0	0.2815308
4350	-961.446	-150.163	-811.283	0.0311659	0.0240011	0.0237341	0.0258081	0.0392625	0.0585521	0.0846555	0.110668	0.112714	0.114574	0.0375263	0.0413688	0.0520297	0.0375063	0.0379352	0.0384537	0.0632996	0.0667457	0.0719075	0.0195385	0.908554	0	0.4033097
4400	-956.564	-146.592	-809.972	0.044514	0.0441031	0.0446003	0.0470391	0.0593404	0.0977803	0.104525	0.106671	0.107484	0.108978	0.0173964	0.0209074	0.0268195	0.026445	0.0266065	0.0271722	0.0417418	0.0478758	0.0320513	0.0342658	0.933683	0	0.9610054
4450	-955.891	-145.916	-809.974	0.0394179	0.037755	0.0381224	0.039492	0.0486991	0.129739	0.143852	0.148814	0.150261	0.151782	0.010186	0.0158815	0.00520593	0.00488019	0.00492555	0.00498589	0.0109553	0.015045	0.0136865	0.00815567	0.978158	0	0.9025639
4500	-959.485	-149.806	-809.679	0.0718437	0.0588922	0.0575427	0.0595476	0.0701644	0.127376	0.0686679	0.117677	0.120369	0.121408	0.0142824	0.0172067	0.0177724	0.0115806	0.0117952	0.0118974	0.0198952	0.0220818	0.0244326	0.0123163	0.963251	0	0.3138174
4550	-959.417	-148.013	-811.404	0.0459102	0.0406752	0.0409304	0.0425322	0.0538018	0.0910371	0.111411	0.123987	0.125995	0.125662	0.0287518	0.0324451	0.0198787	0.0158818	0.0161097	0.016307	0.0310668	0.0376173	0.0118926	0.0888735	0.899234	0	0.667248
