Iteration	Posterior	Likelihood	Prior	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	w_graph[1]	w_graph[2]	w_graph[3]	y_marginal	y_subdominant
4450	-960.016	-150.523	-809.493	0.107748	0.104309	0.10433	0.1063	0.112054	0.127756	0.0430195	0.0523387	0.0533622	0.0530042	0.0185185	0.0163443	0.0167067	0.0128172	0.0129997	0.0131681	0.0226582	0.0225658	0.0356337	0.107071	0.857296	0	0.5065628
4500	-957.997	-146.922	-811.075	0.0380493	0.0367508	0.0371622	0.0390953	0.0537317	0.108031	0.131352	0.135787	0.137133	0.139242	0.0190994	0.0277063	0.0115718	0.01104	0.011141	0.0113731	0.0217264	0.0300074	0.0245096	0.0333579	0.942133	0	0.9156632
4550	-959.856	-148.324	-811.532	0.0574805	0.0560454	0.0563398	0.0574148	0.0663336	0.0530372	0.140415	0.143091	0.143848	0.143217	0.0166783	0.00968145	0.00894117	0.00858774	0.00863023	0.00866326	0.0134391	0.00815698	0.00170527	0.0664001	0.931895	0	0.9360259
4600	-955.768	-146.208	-809.56	0.0683821	0.0667371	0.0669217	0.0671586	0.0693198	0.0824483	0.13562	0.139129	0.140035	0.139882	0.00388244	0.00290357	0.00264877	0.00248339	0.00249915	0.00250361	0.00431623	0.00312965	0.00196304	0.00783324	0.990204	0	0.9118655
4650	-963.21	-152.456	-810.753	0.107136	0.0964116	0.0964143	0.0984821	0.107503	0.14915	0.0455966	0.0789925	0.0813307	0.082046	0.00738361	0.00843585	0.00711099	0.00538408	0.00552455	0.00557249	0.00844566	0.00908028	0.031216	0.00868133	0.960103	0	0.396549
4700	-959.585	-149.373	-810.212	0.0592069	0.0588427	0.0593084	0.0614689	0.0736248	0.114769	0.098239	0.0999365	0.100567	0.101618	0.014416	0.0181341	0.0197546	0.0195902	0.0196913	0.0200607	0.0274118	0.0333603	0.0235244	0.0580425	0.918433	0	0.9705171
4750	-960.983	-149.892	-811.091	0.0876937	0.0805764	0.0812578	0.0829761	0.0933985	0.121955	0.0584266	0.0750239	0.0768011	0.0770099	0.0135773	0.0146614	0.0225367	0.0193355	0.0196894	0.0198584	0.0262738	0.0289483	0.0277341	0.0797325	0.892533	0	0.5976287
4800	-955.88	-145.013	-810.867	0.0432439	0.0401731	0.0404794	0.0409321	0.0458013	0.0992116	0.126918	0.134154	0.13581	0.135985	0.00598645	0.00806293	0.0244002	0.0219643	0.0221978	0.0222424	0.0258246	0.0266136	0.00631245	0.0122706	0.981417	0	0.8362526
4850	-957.493	-147.797	-809.696	0.0526831	0.0471523	0.0471226	0.0472157	0.0521233	0.0230252	0.137846	0.151202	0.153541	0.152454	0.0142418	0.00344281	0.0227554	0.0176517	0.0178993	0.0179966	0.0329828	0.00866376	0.000825079	0.0370096	0.962165	0	0.6793602
4900	-960.298	-150.24	-810.058	0.0777813	0.0636402	0.0634041	0.0663621	0.0847808	0.116897	0.0613482	0.10083	0.102644	0.104821	0.0206497	0.0243493	0.0196245	0.014673	0.0148878	0.0151801	0.0227066	0.0254201	0.0619015	0.0387291	0.899369	0	0.3600958
4950	-958.58	-148.117	-810.463	0.0556257	0.0546042	0.0548744	0.0559123	0.0670883	0.0719723	0.123991	0.126152	0.126764	0.126698	0.0175711	0.0158553	0.0156149	0.0152423	0.0153107	0.0154033	0.0215709	0.0197487	0.00545203	0.0866086	0.907939	0	0.9535349
5000	-955.485	-145.622	-809.863	0.0878786	0.0743943	0.0746197	0.073551	0.0771028	0.0864651	0.0880683	0.127017	0.130751	0.12967	0.00419598	0.00358955	0.00853457	0.00630398	0.00648027	0.00642814	0.00842636	0.00652409	0.0030519	0.0165094	0.980439	0	0.4939309
5050	-956.052	-146.542	-809.51	0.0442594	0.0391534	0.0394013	0.0399666	0.0459037	0.104461	0.103246	0.116484	0.118812	0.118844	0.00907859	0.011947	0.0360975	0.0304214	0.0308399	0.0309246	0.0381925	0.0419665	0.00893602	0.0192948	0.971769	0	0.6875194
5100	-956.058	-145.954	-810.104	0.0581238	0.0472236	0.0469527	0.0479393	0.0569354	0.118516	0.0908826	0.126001	0.129377	0.12997	0.0115387	0.0149275	0.0222948	0.0155645	0.0159096	0.0159921	0.0244942	0.027357	0.0172566	0.0113286	0.971415	0	0.4507848
5150	-956.427	-145.908	-810.519	0.0421583	0.037047	0.0374273	0.0384771	0.0463507	0.102203	0.0937931	0.107795	0.110224	0.110979	0.00949749	0.0129963	0.0428593	0.0364505	0.0370056	0.0372587	0.0465552	0.0509237	0.0173704	0.0115363	0.971093	0	0.6791469
5200	-960.43	-149.185	-811.245	0.0853035	0.0760077	0.0766764	0.0779196	0.0866229	0.138769	0.0690088	0.0939221	0.0967422	0.097243	0.00779852	0.00956267	0.0143417	0.0116022	0.011893	0.0119701	0.0163599	0.0182571	0.0210016	0.0173745	0.961624	0	0.5538658
5250	-958.161	-147.71	-810.451	0.0806142	0.0682025	0.0680533	0.0679746	0.0739698	0.146298	0.0802406	0.118541	0.122029	0.121771	0.00624162	0.00826722	0.00666371	0.00476014	0.00488776	0.00488599	0.00752915	0.00906965	0.00932863	0.0133552	0.977316	0	0.4553978
5300	-958.099	-147.868	-810.231	0.0881777	0.0803401	0.0806761	0.0814336	0.0898402	0.11167	0.0645966	0.0830806	0.0849887	0.0844408	0.0143469	0.0138365	0.0209725	0.017184	0.0175181	0.0175281	0.0243451	0.0250244	0.0086125	0.0986364	0.892751	0	0.5695034
5350	-957.37	-146.597	-810.773	0.077905	0.0654665	0.0650696	0.0650803	0.0735998	0.0364225	0.100149	0.133863	0.136871	0.135624	0.0176689	0.00618563	0.0182937	0.0128932	0.0131586	0.0130969	0.0209603	0.00769215	0.00177759	0.070677	0.927545	0	0.4724034
5400	-960.89	-149.79	-811.099	0.085974	0.0718287	0.0694754	0.072015	0.0839914	0.116599	0.0440257	0.0953447	0.0957665	0.0967535	0.0192769	0.0210594	0.0243211	0.0162695	0.0163312	0.0165014	0.0255833	0.0288826	0.0262023	0.0835544	0.890243	0	0.1915524
5450	-959.968	-148.603	-811.365	0.0929776	0.085511	0.0857513	0.0868588	0.0946595	0.122488	0.0498098	0.0688016	0.0705101	0.0703159	0.0119273	0.0121499	0.0253228	0.0208295	0.0212308	0.0213111	0.0285092	0.0310355	0.0171211	0.0861167	0.896762	0	0.5127225
5500	-958.796	-149.039	-809.757	0.083213	0.0734701	0.0738386	0.0758969	0.0872775	0.131137	0.067408	0.0940055	0.0966611	0.0974286	0.0128108	0.0148244	0.0155237	0.0121731	0.0124524	0.0125817	0.0185935	0.0207045	0.0300909	0.0302108	0.939698	0	0.5032831
5550	-958.724	-147.967	-810.757	0.039437	0.036071	0.036322	0.037504	0.0462376	0.0715601	0.135566	0.143033	0.144631	0.143901	0.024207	0.0221157	0.0171654	0.0146356	0.0147802	0.0149951	0.0286207	0.029218	0.00383135	0.0663548	0.929814	0	0.7789752
5600	-956.775	-146.404	-810.371	0.06671	0.0577671	0.0582162	0.0595304	0.0697337	0.125148	0.0929821	0.116944	0.120078	0.120751	0.011658	0.014679	0.0130339	0.00997149	0.0102209	0.0103064	0.0191804	0.0230901	0.0199637	0.0203709	0.959665	0	0.5824514
5650	-956.499	-146.703	-809.797	0.118944	0.118421	0.118767	0.119733	0.121743	0.151432	0.0559105	0.0571007	0.0574281	0.0575029	0.00298051	0.00301051	0.00230268	0.00221512	0.00222696	0.0022321	0.00402154	0.00402802	0.0082124	0.00144528	0.990342	0	0.9395173
5700	-960.791	-150.318	-810.472	0.104231	0.102579	0.103511	0.106685	0.11583	0.140084	0.0575031	0.0610955	0.0618832	0.062206	0.0125651	0.012672	0.00825376	0.00775907	0.00784408	0.00793588	0.0134518	0.0139101	0.0473686	0.0375757	0.915056	0	0.8667453
5750	-958.223	-146.866	-811.357	0.0553687	0.0424323	0.0418832	0.0423059	0.0505211	0.106139	0.0967143	0.139529	0.142738	0.142679	0.0126686	0.0167443	0.0194094	0.0122358	0.0124963	0.0125295	0.0235086	0.0300969	0.0101103	0.0270384	0.962851	0	0.3989876
5800	-958.052	-146.414	-811.638	0.055224	0.0526146	0.0530357	0.0540149	0.0621411	0.106005	0.12881	0.134617	0.136013	0.13623	0.0108146	0.0133128	0.00789131	0.00732383	0.00739663	0.00743943	0.0122845	0.0148303	0.0074947	0.0354379	0.957067	0	0.8807205
5850	-960.544	-149.736	-810.808	0.0577577	0.0559088	0.0564357	0.0586364	0.0711702	0.101659	0.0930628	0.0971582	0.0981061	0.0981354	0.0239372	0.0266374	0.0233222	0.0221797	0.0223399	0.0227788	0.0324339	0.0383409	0.0211976	0.112969	0.865833	0	0.8814932
5900	-958.444	-148.487	-809.957	0.0363032	0.0302565	0.0303008	0.031366	0.042239	0.0569226	0.0990023	0.115497	0.117299	0.116703	0.0348702	0.0353688	0.041587	0.0322163	0.0326096	0.0330278	0.05394	0.0604909	0.0100677	0.139344	0.850588	0	0.5569942
5950	-956.046	-144.676	-811.37	0.0884486	0.0723323	0.0719989	0.0703271	0.0717734	0.0815296	0.0901735	0.14514	0.149474	0.148066	0.00121859	0.00117835	0.00197942	0.00133631	0.00137574	0.00136226	0.00122577	0.00106056	0.00210029	0.0014235	0.996476	0	0.4145605
6000	-962.076	-151.046	-811.03	0.0819689	0.0714815	0.0712949	0.072412	0.0856504	0.0647132	0.0690491	0.0929896	0.0942012	0.0935843	0.0318322	0.0206798	0.0285454	0.0227728	0.0230155	0.0230092	0.0314548	0.0213451	0.00798002	0.221629	0.770391	0	0.4335969
6050	-964.767	-152.045	-812.722	0.0928741	0.0902654	0.0909912	0.0933841	0.101186	0.118311	0.0505138	0.056496	0.0574941	0.0576915	0.0124468	0.0123588	0.0253912	0.0229661	0.0232817	0.0235163	0.0349889	0.0358424	0.0535046	0.046947	0.899548	0	0.76722
6100	-964.712	-150.689	-814.023	0.0574573	0.0540745	0.0542739	0.055479	0.0621666	0.0708268	0.0575109	0.0668511	0.0679134	0.0671664	0.022316	0.0195831	0.0571539	0.0501674	0.050651	0.051193	0.0677506	0.067465	0.0148007	0.182706	0.802493	0	0.62645
6150	-956.706	-147.209	-809.497	0.0675585	0.0630133	0.0634638	0.0638631	0.0696807	0.0871618	0.0924068	0.10225	0.103984	0.103391	0.00958035	0.00855404	0.0278531	0.0248997	0.025218	0.0253192	0.0317886	0.030014	0.00355126	0.0516405	0.944808	0	0.7702781
6200	-963.127	-154.113	-809.015	0.0592952	0.0532879	0.0533711	0.0552603	0.0674751	0.0760674	0.0582982	0.073515	0.0745632	0.075025	0.0317609	0.0321002	0.0486415	0.0416683	0.0420272	0.0424911	0.0566534	0.058499	0.111383	0.125486	0.76313	0	0.5002224
6250	-957.959	-146.467	-811.492	0.0743258	0.0666421	0.067297	0.0674515	0.0730604	0.109025	0.109278	0.127769	0.130753	0.130636	0.00538461	0.00602018	0.00547609	0.00453986	0.00464113	0.00464262	0.00660415	0.00645301	0.0080457	0.0121006	0.979854	0	0.6975988
6300	-965.814	-155	-810.813	0.0782646	0.0716205	0.0717279	0.0739255	0.0882315	0.0986793	0.0636759	0.0773157	0.0782127	0.0783994	0.0376675	0.0378955	0.0238741	0.0202784	0.0204503	0.0206714	0.029018	0.0300919	0.0920454	0.200714	0.70724	0	0.5230098
6350	-956.701	-146.399	-810.302	0.0787529	0.0632525	0.0624171	0.0616401	0.0652679	0.124149	0.0796886	0.138686	0.142505	0.141858	0.0030232	0.00387636	0.00747325	0.00479828	0.0049253	0.00490292	0.00624167	0.00654222	0.00625296	0.000811856	0.992935	0	0.3552662
6400	-961.448	-150.832	-810.616	0.0460725	0.0352439	0.0358117	0.0369859	0.0531451	0.109429	0.112318	0.143442	0.14708	0.149737	0.0123199	0.0201234	0.0147058	0.0107184	0.0109796	0.0111762	0.0208833	0.0298283	0.0303658	0.00761854	0.962016	0	0.5485117
6450	-963.601	-154.114	-809.488	0.136493	0.131325	0.129916	0.130674	0.134405	0.154794	0.0210955	0.038578	0.0394332	0.0392297	0.00710933	0.00568049	0.00593534	0.00431885	0.00438901	0.00438726	0.00622598	0.00601114	0.00945732	0.0865194	0.904023	0	0.27204
6500	-955.811	-146.016	-809.795	0.0639262	0.0567667	0.0570411	0.0579157	0.0660359	0.113693	0.10391	0.121893	0.124616	0.12445	0.0134724	0.014967	0.0124131	0.00966658	0.00986648	0.00992163	0.0184764	0.020969	0.0102131	0.0363551	0.953432	0	0.6358568
6550	-961.196	-151.104	-810.093	0.0959374	0.0893719	0.0894848	0.0917416	0.101107	0.11873	0.0418009	0.058591	0.0599127	0.0600821	0.0152624	0.0150902	0.0278189	0.0232139	0.0235608	0.0237618	0.0316875	0.0328452	0.050871	0.0869636	0.862165	0	0.470065
6600	-959.726	-148.788	-810.937	0.0765713	0.0747491	0.0753375	0.0774997	0.0828366	0.113833	0.0728564	0.077645	0.0787408	0.0789093	0.0144995	0.0143484	0.0238309	0.0207889	0.0210072	0.0212015	0.0372701	0.0380745	0.0243568	0.0110604	0.964583	0	0.7827
6650	-959.712	-147.564	-812.148	0.0852461	0.0732375	0.072646	0.0706381	0.072207	0.0132471	0.12209	0.156641	0.160758	0.159314	0.00301637	0.000476702	0.00254823	0.0017531	0.00179844	0.00178151	0.00225402	0.000347399	0.000364156	0.00882906	0.990807	0	0.528719
6700	-957.048	-146.995	-810.053	0.0685719	0.0652629	0.0657358	0.0666998	0.0753958	0.0785989	0.104751	0.11128	0.112572	0.111918	0.0153874	0.0122224	0.0179368	0.0164937	0.0166641	0.0167242	0.0238035	0.0199814	0.00370319	0.0821737	0.914123	0	0.8448486
6750	-958.804	-148.772	-810.031	0.0538725	0.0484008	0.0487275	0.0509789	0.0634063	0.0841729	0.0786298	0.092954	0.0947433	0.0952193	0.0283612	0.029549	0.0367382	0.0303621	0.0307891	0.0312954	0.0488564	0.0529433	0.0475897	0.0892494	0.863161	0	0.6043934
6800	-958.701	-148.021	-810.68	0.112821	0.108922	0.109432	0.110132	0.11515	0.122982	0.0544744	0.0625976	0.0638203	0.0633288	0.00812499	0.00643932	0.0102341	0.009036	0.00919055	0.00919948	0.0129374	0.0111779	0.00598465	0.0728257	0.92119	0	0.7357834
6850	-955.465	-145.837	-809.628	0.0444644	0.0418654	0.0423419	0.0440166	0.0541588	0.10859	0.115565	0.122296	0.123942	0.124918	0.0144962	0.019002	0.0200612	0.0182635	0.0184723	0.0187693	0.0307629	0.0380139	0.0179414	0.0275787	0.95448	0	0.8424566
6900	-960.074	-148.792	-811.282	0.07046	0.0600452	0.0605758	0.0612102	0.0696384	0.137402	0.0914177	0.119591	0.122965	0.12326	0.007925	0.0111632	0.0108444	0.00843166	0.00864126	0.0086781	0.0125317	0.0152196	0.0140298	0.0165862	0.969384	0	0.5626489
6950	-961.31	-149.41	-811.9	0.0456595	0.0369574	0.0365588	0.0382041	0.0500276	0.0741889	0.0810565	0.107891	0.109729	0.109941	0.0319454	0.0344521	0.0420225	0.0309024	0.0312607	0.0316874	0.0495034	0.0580127	0.0243386	0.106292	0.86937	0	0.4012267
7000	-958.373	-147.05	-811.323	0.0769896	0.0681717	0.0689168	0.0695727	0.0769175	0.141687	0.0887552	0.111422	0.114543	0.114874	0.00603028	0.00806739	0.00860215	0.00693859	0.00711994	0.00715002	0.0110986	0.0131433	0.0141666	0.00995084	0.975883	0	0.6252873
7050	-959.258	-147.747	-811.511	0.0849965	0.0684414	0.0667179	0.067144	0.0720028	0.13117	0.0405426	0.143735	0.145093	0.145487	0.00361061	0.00488659	0.0055921	0.00366457	0.00369741	0.00370425	0.00460598	0.00490726	0.00813492	0.00375162	0.988113	0	0.164406
7100	-961.007	-147.938	-813.069	0.0830412	0.0755562	0.0762092	0.076331	0.0823651	0.120541	0.0784959	0.0958077	0.0981204	0.0976341	0.00783457	0.00876783	0.0166688	0.0141897	0.0144764	0.0144733	0.0184677	0.0210195	0.00582554	0.0454864	0.948688	0	0.6604997
7150	-960.597	-146.781	-813.816	0.0478288	0.0475935	0.0477221	0.0484338	0.0556611	0.036961	0.127425	0.127975	0.128224	0.12806	0.0116837	0.00625863	0.0312767	0.0310895	0.0311418	0.0313906	0.040235	0.0210397	0.00238182	0.0581349	0.939483	0	0.9879744
7200	-962.349	-148.977	-813.372	0.0916697	0.0806336	0.0790804	0.0775051	0.0805091	0.104546	0.0858699	0.123883	0.127393	0.126634	0.00517175	0.0043308	0.00224368	0.00138307	0.0014215	0.00141584	0.00342479	0.00288533	0.0038315	0.00918175	0.986987	0	0.4159103
7250	-956.865	-146.327	-810.538	0.0585352	0.0504562	0.0511562	0.0532666	0.0670471	0.120728	0.0922513	0.114386	0.117546	0.119542	0.0122762	0.0162433	0.0204566	0.0164553	0.016839	0.0170864	0.0262653	0.0294645	0.0358506	0.00157594	0.962573	0	0.6131957
7300	-955.864	-145.479	-810.385	0.0655545	0.0643827	0.0646677	0.0654426	0.0699309	0.0701508	0.121655	0.124101	0.124777	0.124619	0.00713673	0.00502385	0.0147365	0.0142215	0.0142936	0.0143606	0.0207774	0.0141686	0.00352678	0.0264526	0.970021	0	0.9422688
7350	-957.403	-147.006	-810.397	0.0784371	0.0734896	0.0740793	0.0741386	0.078367	0.101401	0.109485	0.120099	0.122075	0.121724	0.00492149	0.00480768	0.00601502	0.00537083	0.00545532	0.00545356	0.00765091	0.00702892	0.00381376	0.0206526	0.975534	0	0.8057124
7400	-955.741	-146.071	-809.67	0.0666989	0.0592855	0.0599712	0.0601989	0.0658137	0.128908	0.112268	0.130301	0.133307	0.133411	0.00435785	0.0060692	0.00672827	0.00562281	0.00574458	0.00575149	0.00741663	0.00814625	0.00886397	0.00610608	0.98503	0	0.7081433
7450	-956.46	-147.124	-809.337	0.062633	0.0560903	0.05668	0.0568872	0.0631682	0.0931991	0.0957876	0.110909	0.113261	0.112882	0.00798513	0.00901836	0.0277046	0.0238094	0.0242272	0.0242395	0.0302139	0.031304	0.0061596	0.0377743	0.956066	0	0.7090698
7500	-963.635	-153.338	-810.297	0.0567426	0.0514566	0.0520302	0.0526523	0.0668716	0.061164	0.102056	0.113019	0.114582	0.114621	0.0230407	0.0195637	0.0286635	0.0256347	0.0259683	0.0260627	0.0355598	0.0303112	0.01151	0.130482	0.858008	0	0.7701374
7550	-961.856	-151.529	-810.327	0.0792575	0.0692932	0.0685662	0.0710192	0.0815506	0.10411	0.0336667	0.0654141	0.0664776	0.0674135	0.0120383	0.013086	0.0472085	0.0409049	0.0412235	0.0415294	0.0477702	0.049471	0.0508861	0.0461743	0.90294	0	0.2915138
7600	-958.273	-147.294	-810.979	0.0302689	0.0294244	0.0297557	0.0312918	0.0394336	0.0955795	0.115384	0.118306	0.119268	0.120316	0.0136558	0.0183615	0.036086	0.0348277	0.0350117	0.0355423	0.0459683	0.0515191	0.0157673	0.0171355	0.967097	0	0.9240201
7650	-961.347	-150.651	-810.696	0.0360191	0.0341479	0.0343297	0.0350743	0.0381182	0.0531242	0.031657	0.0369598	0.0377857	0.0376416	0.0065502	0.00603345	0.10321	0.0985634	0.0989788	0.0991936	0.105395	0.107217	0.0165649	0.0547194	0.928716	0	0.6558301
7700	-956.255	-146.025	-810.23	0.0583835	0.0550375	0.0552804	0.0551571	0.0573439	0.0690434	0.132711	0.140063	0.141687	0.141381	0.0029809	0.00251126	0.0189308	0.0171654	0.0173313	0.0170393	0.0105116	0.00744105	0.00225097	0.00657878	0.99117	0	0.8426291
7750	-960.526	-150.624	-809.902	0.0786479	0.0727828	0.0737956	0.0755686	0.0850881	0.116986	0.0584434	0.0724331	0.0742722	0.0750357	0.00816505	0.00952135	0.0328355	0.0292692	0.0298369	0.0301565	0.0370958	0.0400664	0.0340394	0.0296534	0.936307	0	0.6757268
7800	-957.127	-147.067	-810.061	0.0572979	0.050332	0.0508223	0.0525603	0.0657111	0.104528	0.0935676	0.110701	0.113075	0.113706	0.0206576	0.0249985	0.0216306	0.0175779	0.0179082	0.0181378	0.0300355	0.0367539	0.0248345	0.0656544	0.909511	0	0.6374989
7850	-963.299	-151.177	-812.122	0.0510067	0.051148	0.0514318	0.0530093	0.0665659	0.115451	0.131191	0.13261	0.133237	0.135412	0.0115713	0.0172701	0.00647949	0.00650064	0.00653035	0.00664732	0.0100118	0.0139258	0.0191726	0.0337714	0.947056	0	0.992154
7900	-961.323	-151.308	-810.015	0.00675428	0.00625718	0.00630411	0.00656063	0.00992241	0.0109515	0.0509348	0.0533499	0.0537858	0.0534095	0.0189793	0.0172225	0.111719	0.107655	0.107936	0.110145	0.130496	0.137617	0.0262416	0.149556	0.824202	0	0.8272142
7950	-957.592	-147.589	-810.002	0.0291191	0.0247399	0.0250006	0.0262246	0.0337394	0.0602171	0.0489308	0.0628388	0.0646191	0.0656598	0.00860141	0.0109068	0.0932543	0.0849553	0.0857527	0.0862232	0.0936773	0.0955399	0.0381982	0.00454231	0.957259	0	0.5581199
8000	-958.784	-147.127	-811.657	0.0790923	0.0616088	0.0614611	0.0622085	0.0714286	0.125045	0.0663176	0.131958	0.135014	0.13583	0.00616477	0.00852311	0.010908	0.00758436	0.00774772	0.00778907	0.0101551	0.0111635	0.0175666	0.00532426	0.977109	0	0.320713
8050	-959.018	-149.1	-809.917	0.049556	0.0487519	0.0492688	0.0515346	0.0588199	0.0785518	0.0830055	0.0851609	0.0857388	0.0854466	0.0256934	0.0240544	0.0384584	0.0365808	0.0367536	0.0376873	0.0608959	0.0640414	0.0302952	0.0875632	0.882142	0	0.8986878
8100	-957.954	-146.875	-811.079	0.0756221	0.0603198	0.0588755	0.0585062	0.0645998	0.0950732	0.0847701	0.139299	0.142279	0.141398	0.0110346	0.0103037	0.011704	0.00718973	0.00733311	0.00729835	0.012309	0.0120856	0.00312171	0.0359943	0.960884	0	0.3323384
8150	-956.888	-147.692	-809.196	0.0686607	0.057871	0.0578034	0.0578879	0.0667065	0.00979826	0.122451	0.149299	0.152374	0.150847	0.0196004	0.00197138	0.0185755	0.0136318	0.0138885	0.0138348	0.0223847	0.00241439	0.000261391	0.0708986	0.92884	0	0.5541846
8200	-960.465	-150.049	-810.416	0.042558	0.0415982	0.0420508	0.0445898	0.0642755	0.0944755	0.115017	0.118568	0.119639	0.121955	0.0314772	0.0386377	0.0161766	0.0157092	0.0158318	0.0162658	0.0276416	0.0335332	0.0490425	0.0756802	0.875277	0	0.9300664
8250	-958.62	-147.217	-811.403	0.0373799	0.0316634	0.0317647	0.0325954	0.0420164	0.053503	0.100025	0.115146	0.117063	0.116247	0.0271206	0.0249445	0.045208	0.0360294	0.0364811	0.03689	0.0565532	0.0593692	0.00552318	0.113404	0.881073	0	0.6004793
8300	-964.957	-154.301	-810.657	0.0416228	0.0406738	0.0409833	0.042833	0.055874	0.0663562	0.0867014	0.0893102	0.0898779	0.0903092	0.0360317	0.0374311	0.0407934	0.0395249	0.0397119	0.0405121	0.0585738	0.0628794	0.0649134	0.162632	0.772454	0	0.9119684
8350	-958.584	-148.524	-810.06	0.0383243	0.0347671	0.0352389	0.0377143	0.0530879	0.0887838	0.113834	0.123478	0.125473	0.127161	0.0307028	0.0362735	0.0214209	0.0184776	0.0187172	0.0191554	0.0357836	0.0416074	0.0400789	0.043004	0.916917	0	0.7544395
8400	-957.376	-147.835	-809.541	0.0970877	0.083716	0.0832566	0.082325	0.0857837	0.124336	0.0666647	0.113023	0.116528	0.115983	0.00278777	0.00312925	0.00515698	0.00361607	0.00372351	0.00370572	0.00461071	0.00456693	0.00690106	0.00260403	0.990495	0	0.3995965
8450	-962.754	-151.866	-810.889	0.101754	0.0940018	0.093775	0.0950234	0.104565	0.118887	0.0444509	0.0618903	0.0627871	0.0623217	0.0209032	0.0199467	0.0210606	0.0173717	0.0175656	0.0175586	0.022953	0.0231841	0.0129109	0.220475	0.766614	0	0.4248867
8500	-960.991	-151.293	-809.698	0.110337	0.0997901	0.0986973	0.0993631	0.106591	0.135166	0.0419925	0.0735521	0.0750354	0.0747158	0.0117835	0.0112822	0.011397	0.00858516	0.00872568	0.00871258	0.0118501	0.0124237	0.00767816	0.090961	0.901361	0	0.3308919
8550	-957.376	-147.228	-810.148	0.118147	0.110227	0.109985	0.108906	0.111503	0.125375	0.0564613	0.079387	0.0819561	0.0815631	0.00304181	0.00262473	0.00182862	0.00136189	0.00140489	0.00140047	0.00257101	0.00225476	0.00539076	0.0107192	0.98389	0	0.5183612
8600	-958.307	-148.249	-810.058	0.0777263	0.0666357	0.0654377	0.0673935	0.0770273	0.128319	0.0697484	0.10855	0.111267	0.111842	0.0155473	0.0172023	0.0146488	0.00934772	0.00955029	0.00963463	0.0190067	0.0211152	0.0228389	0.0214535	0.955708	0	0.3543053
8650	-957.635	-147.741	-809.894	0.0945935	0.080826	0.0820939	0.0812223	0.0843671	0.0895221	0.0873862	0.124156	0.127926	0.126986	0.00227687	0.00215213	0.00312259	0.00248655	0.00256112	0.00254261	0.00317279	0.00260616	0.00417606	0.00845774	0.987366	0	0.5532148
8700	-959.268	-149.176	-810.092	0.0664249	0.0664636	0.0669528	0.0690501	0.0758879	0.145584	0.112662	0.113251	0.113615	0.114192	0.00931734	0.0110205	0.00443487	0.00444025	0.00445325	0.00450876	0.00814561	0.00959585	0.0114845	0.0168334	0.971682	0	0.9958939
8750	-959.03	-149.686	-809.344	0.114282	0.10464	0.100812	0.101732	0.105449	0.14986	0.0234031	0.0882671	0.0889517	0.0891539	0.00455807	0.00456603	0.00493295	0.00302314	0.00304525	0.00305235	0.00501416	0.00525735	0.00721605	0.0171256	0.975658	0	0.1304711
8800	-959.35	-148.218	-811.132	0.0666143	0.0514374	0.0507596	0.0515706	0.0632925	0.0992955	0.0784512	0.125203	0.127235	0.127202	0.020223	0.0244376	0.0210767	0.0139954	0.014203	0.0142237	0.0226268	0.0281528	0.00972619	0.0809061	0.909368	0	0.3384715
8850	-959.421	-146.048	-813.372	0.0739872	0.0681284	0.0685529	0.0686049	0.0725926	0.147168	0.105909	0.120038	0.122583	0.122501	0.00403621	0.00513287	0.00311877	0.00260293	0.00265575	0.00265819	0.00454931	0.00518093	0.00655258	0.00492287	0.988525	0	0.7286566
8900	-956.414	-145.746	-810.668	0.0706015	0.0665512	0.0669951	0.0671118	0.0723565	0.0259887	0.134052	0.142159	0.143805	0.143093	0.00800613	0.00226616	0.0107042	0.00978194	0.00988863	0.00987608	0.0132065	0.00355683	0.000955422	0.0361821	0.962862	0	0.8523648
8950	-957.605	-146.523	-811.082	0.0498625	0.0454717	0.046196	0.0482397	0.0627407	0.118608	0.108209	0.119911	0.122322	0.124706	0.0124931	0.0177251	0.0185057	0.0164466	0.0167272	0.0170363	0.0251718	0.0296263	0.0329553	0.00892108	0.958124	0	0.7801852
9000	-959.56	-149.757	-809.803	0.0654916	0.0543768	0.054762	0.05739	0.0769627	0.103549	0.0733874	0.101695	0.103858	0.106165	0.0238482	0.0279285	0.024868	0.0193702	0.0197163	0.0201431	0.0312995	0.0351894	0.0730642	0.0420705	0.884865	0	0.478917
9050	-958.371	-147.97	-810.401	0.0876536	0.0705843	0.0699435	0.0702245	0.0789518	0.0950086	0.0592011	0.117121	0.11903	0.118858	0.0113065	0.0112345	0.0178615	0.0129331	0.0131197	0.0130872	0.0171502	0.0167299	0.00701611	0.057613	0.935371	0	0.3007616
9100	-957.879	-147.325	-810.554	0.0749052	0.0617748	0.0625676	0.0624158	0.0688157	0.102596	0.0878851	0.124005	0.127552	0.127134	0.00562126	0.00689479	0.0164763	0.0127146	0.0130524	0.0130082	0.0161024	0.0164779	0.00842227	0.0203139	0.971264	0	0.5221218
