Iteration	Posterior	Likelihood	Prior	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	w_graph[1]	w_graph[2]	w_graph[3]	y_marginal	y_subdominant
4250	-964.401	-152.675	-811.725	0.0351321	0.00743601	0.00474312	0.00491391	0.0374188	0.0379626	0.0962427	0.0876954	0.0856769	0.0909292	0.10101	0.102849	0.0136176	0.0860824	0.0847761	0.0891522	0.0137882	0.0205736	0.0731335	0.0159906	0.910876	0	0.07997586
4300	-959.247	-149.229	-810.018	0.0722888	0.0257655	0.0112306	0.0116624	0.0819058	0.0820237	0.0607802	0.0628165	0.0626627	0.0641642	0.0650306	0.0635238	0.0154693	0.0930708	0.0929333	0.0945904	0.0140144	0.0260671	0.0153146	0.0757482	0.908937	0	0.1826276
4350	-962.036	-151.021	-811.016	0.0496754	0.019437	0.0020033	0.00201526	0.054019	0.0537897	0.0837982	0.0879821	0.087078	0.0868302	0.0874235	0.0865416	0.00285311	0.0892797	0.0885764	0.0882604	0.00280995	0.0276272	0.00878715	0.0163071	0.974906	0	0.2938751
4400	-958.604	-147.825	-810.779	0.0508491	0.0339711	0.00306015	0.00314942	0.0569438	0.0563562	0.0695355	0.0722098	0.0715876	0.0729747	0.0745682	0.0728341	0.00634202	0.0975096	0.097058	0.0982053	0.00616626	0.0566793	0.0056669	0.0327589	0.961574	0	0.5558764
4450	-957.894	-147.552	-810.342	0.0808976	0.0722595	0.0162613	0.0166843	0.0879047	0.0870762	0.0608214	0.0608935	0.0633188	0.0646631	0.0626186	0.0585572	0.00709441	0.0663075	0.0679736	0.0689963	0.00705379	0.0506181	0.0116005	0.0636187	0.924781	0	0.7840806
4500	-959.33	-149.699	-809.631	0.107409	0.0332517	0.0222135	0.0218536	0.111601	0.110958	0.0584957	0.0664346	0.0679651	0.0644298	0.0580776	0.0560091	0.00771976	0.0657164	0.066687	0.0637341	0.00712622	0.0103172	0.0390241	0.0375508	0.923425	0	0.07974834
4550	-958.155	-148.328	-809.826	0.0608366	0.0407993	0.00642856	0.00661917	0.0683729	0.0672237	0.0631828	0.0650361	0.0650561	0.0664928	0.067761	0.0650648	0.00982934	0.0940695	0.09408	0.0954255	0.00964917	0.0540728	0.0140792	0.0478882	0.938033	0	0.5395463
4600	-959.658	-148.391	-811.267	0.083892	0.0651896	0.0150963	0.0153817	0.0922268	0.0905886	0.0602261	0.063545	0.0654385	0.0664688	0.0626352	0.058998	0.00792086	0.0674179	0.0685682	0.0693652	0.00777553	0.0392656	0.0279473	0.044704	0.927349	0	0.5892471
4650	-961.909	-149.032	-812.877	0.0433223	0.0244454	0.00223692	0.00228576	0.0475057	0.0468077	0.070213	0.0718339	0.071001	0.0722603	0.0752328	0.0735957	0.00664839	0.109429	0.108618	0.109977	0.00657342	0.0580149	0.00684246	0.034406	0.958752	0	0.4932581
4700	-958.477	-147.569	-810.908	0.0479732	0.0280469	0.0064216	0.00662977	0.0536704	0.0531732	0.0773574	0.0770361	0.076851	0.0787809	0.0817364	0.078998	0.0116847	0.088023	0.0878944	0.0894097	0.0112918	0.0450216	0.0163558	0.0637293	0.919915	0	0.445054
4750	-958.746	-148.63	-810.116	0.0691292	0.0414788	0.00666665	0.0068849	0.079505	0.0790414	0.072174	0.0779278	0.0777999	0.079042	0.0778336	0.0758959	0.00442675	0.0716167	0.071527	0.0724809	0.00446991	0.0320996	0.0100717	0.0398842	0.950044	0	0.4289077
4800	-959.116	-149.419	-809.697	0.0583568	0.0215941	0.00350673	0.00356137	0.064712	0.0644299	0.0825135	0.087633	0.0869278	0.0878982	0.0881665	0.0872165	0.00513877	0.0767076	0.0763635	0.0769517	0.00495806	0.0233638	0.0168504	0.0199326	0.963217	0	0.2641499
4850	-960.013	-150.304	-809.709	0.0558637	0.0374766	0.0137366	0.0140163	0.0609143	0.0598381	0.0745184	0.0727079	0.0739829	0.0755844	0.0770321	0.0726292	0.0176798	0.0765411	0.0772172	0.0783229	0.0172121	0.0447265	0.0491622	0.0764857	0.874352	0	0.4927599
4900	-958.821	-148.809	-810.012	0.0706031	0.0457504	0.00231349	0.00237719	0.0853603	0.0850004	0.0534013	0.0600074	0.0588287	0.0596457	0.0595679	0.0588366	0.00319165	0.102148	0.101372	0.101967	0.00309841	0.0465309	0.00575312	0.00613902	0.988108	0	0.4481761
4950	-961.321	-150.925	-810.396	0.077775	0.0717675	0.0246149	0.0253669	0.0829989	0.0817062	0.0626654	0.059799	0.0656046	0.0681986	0.0650742	0.0593671	0.0145144	0.0562453	0.0589119	0.0601659	0.0146401	0.0505841	0.0100256	0.150967	0.839007	0	0.9248595
5000	-957.793	-148.262	-809.532	0.108076	0.0955011	0.0278758	0.0291455	0.123548	0.122929	0.0407904	0.0434024	0.0465437	0.048147	0.0431865	0.0398887	0.00710444	0.0579559	0.0601522	0.061523	0.00693396	0.0372967	0.00877471	0.0693666	0.921859	0	0.6888245
5050	-958.391	-148.783	-809.608	0.0703489	0.019552	0.00871331	0.00905249	0.0788634	0.0792895	0.0718966	0.0745343	0.0743333	0.0757677	0.0761268	0.0749314	0.009362	0.0835665	0.0834119	0.0847894	0.0085324	0.0169281	0.00663862	0.0679572	0.925404	0	0.130313
5100	-963.198	-151.884	-811.314	0.0302731	0.018585	0.00238535	0.00244139	0.032763	0.0323208	0.0832444	0.0814448	0.0808322	0.0822422	0.0865357	0.0840391	0.00902394	0.101877	0.101409	0.102614	0.0087185	0.0592504	0.00541171	0.0520523	0.942536	0	0.5342605
5150	-961.231	-149.6	-811.632	0.084464	0.0666507	0.00357137	0.00358135	0.0924697	0.0908252	0.0564672	0.0620961	0.061588	0.0618715	0.0597492	0.0579939	0.00249153	0.0814766	0.0810587	0.0812944	0.00256223	0.0497884	0.0171936	0.000876144	0.98193	0	0.6409767
5200	-958.699	-146.398	-812.301	0.0608667	0.0447457	0.00196763	0.00202324	0.0688797	0.0685866	0.0698272	0.074827	0.0738931	0.0746922	0.0745864	0.0736198	0.00203716	0.0859496	0.0852658	0.085877	0.00201962	0.0503355	0.00263454	0.0140036	0.983362	0	0.5865227
5250	-960.101	-149.041	-811.06	0.0557403	0.0347467	0.0146149	0.0154754	0.064585	0.0644193	0.0613467	0.0584253	0.0590179	0.0611645	0.0648822	0.0607834	0.0247705	0.0942483	0.0946735	0.0968339	0.0232183	0.0510539	0.00136579	0.150121	0.848514	0	0.4313262
5300	-962.106	-148.039	-814.066	0.0607586	0.0473928	0.0125327	0.0134182	0.0739018	0.0742722	0.0686721	0.0694247	0.0700176	0.0718323	0.0721952	0.0692393	0.00871993	0.0780468	0.0783542	0.0795702	0.00817889	0.0434723	0.00508844	0.0553074	0.939604	0	0.5288506
5350	-961.184	-151.317	-809.867	0.0658547	0.0186216	0.0035719	0.00352554	0.0690629	0.0686178	0.0770362	0.08206	0.0814055	0.0797781	0.0791887	0.0781515	0.00463013	0.0888635	0.0883209	0.086594	0.00434723	0.0203697	0.00208422	0.0412078	0.956708	0	0.20521
5400	-959.683	-149.27	-810.413	0.0666648	0.0415848	0.0130391	0.0137286	0.0772134	0.0765193	0.0595847	0.0608611	0.0617788	0.0640454	0.0648239	0.0616555	0.0165861	0.0858148	0.0864593	0.0885952	0.0159229	0.0451223	0.00547595	0.112806	0.881718	0	0.4516379
5450	-965.617	-153.971	-811.646	0.0165334	0.00950029	0.00385528	0.00397352	0.0175948	0.0160113	0.0449459	0.0317267	0.0312886	0.0322275	0.0455622	0.037659	0.0765642	0.146598	0.145983	0.147317	0.0735131	0.119146	0.00884843	0.198741	0.79241	0	0.5796532
5500	-968.207	-158.781	-809.426	0.034508	0.0127082	0.00802822	0.00867558	0.0407207	0.0416209	0.0387047	0.0331506	0.0320929	0.035084	0.0426511	0.0427022	0.0784495	0.134098	0.133319	0.136639	0.0715773	0.0752704	0.0316244	0.113957	0.854419	0	0.1568561
5550	-967.047	-156.128	-810.919	0.0462611	0.0361706	0.0282123	0.0284189	0.0476374	0.0469077	0.0833989	0.0771259	0.0793574	0.0800938	0.0836403	0.0782916	0.0327874	0.057703	0.0588117	0.0592383	0.0323631	0.0435805	0.159359	0.275399	0.565242	0	0.4916286
5600	-958.728	-148.153	-810.575	0.10187	0.0632304	0.0133911	0.0149008	0.134417	0.134762	0.0441565	0.0525955	0.052993	0.0540209	0.0506052	0.0488617	0.0041162	0.0675469	0.0678316	0.0688394	0.00387017	0.0219916	0.000313954	0.0414568	0.958229	0	0.3231522
5650	-957.898	-147.945	-809.953	0.0440866	0.0388533	0.00662284	0.00667976	0.0459268	0.0444347	0.0710794	0.0663638	0.0673115	0.0679053	0.0717842	0.0658521	0.0105301	0.0987017	0.0995737	0.10016	0.0104795	0.0836546	0.0263597	0.0398075	0.933833	0	0.8439437
5700	-958.781	-148.341	-810.44	0.142782	0.13414	0.0428211	0.0429349	0.149979	0.148657	0.0337672	0.0372466	0.0397771	0.0396775	0.0329016	0.0302116	0.00190464	0.0337061	0.0348582	0.0348901	0.00184432	0.0179017	0.021107	0.00720678	0.971686	0	0.6413261
5750	-964.239	-152.871	-811.368	0.0947808	0.0917213	0.0603103	0.0606252	0.0980934	0.0978172	0.0549491	0.0524092	0.0555024	0.056337	0.0542295	0.0490322	0.00776448	0.0409922	0.0422201	0.0425954	0.00759186	0.0330283	0.0483013	0.054271	0.897428	0	0.8480567
5800	-956.921	-147.534	-809.387	0.0916356	0.0879585	0.00613649	0.00614322	0.0940672	0.0933402	0.0638981	0.0649424	0.065595	0.0656748	0.0636389	0.0618231	0.00161838	0.0604561	0.0607648	0.0608117	0.00160879	0.0498868	0.0105231	0.00191505	0.987562	0	0.8655464
5850	-961.516	-150.759	-810.757	0.0375335	0.024047	0.00765095	0.00788103	0.0405164	0.0395973	0.0820207	0.0768155	0.0772814	0.0793184	0.0851036	0.0802585	0.0215186	0.0870604	0.0873401	0.0888636	0.020831	0.0563621	0.00623066	0.151163	0.842606	0	0.5449742
5900	-959.144	-149.484	-809.66	0.0611591	0.0397623	0.0195042	0.0210963	0.0742175	0.0750034	0.0602661	0.0589519	0.0598727	0.0623635	0.064094	0.0602866	0.0240922	0.0841878	0.0846881	0.086703	0.0218328	0.0419186	0.000599915	0.148448	0.850952	0	0.3915863
5950	-961.942	-151.62	-810.322	0.11275	0.0737076	0.0602726	0.0618508	0.125484	0.126405	0.0345179	0.0400768	0.0423268	0.0420913	0.0348366	0.0320707	0.0163763	0.0539239	0.0557408	0.0556515	0.0146189	0.0172987	0.0226412	0.208727	0.768632	0	0.1844996
6000	-960.236	-149.895	-810.341	0.0580641	0.0432799	0.0185707	0.0190496	0.0636007	0.0627568	0.071667	0.0688841	0.0710139	0.0726935	0.0737146	0.0683658	0.0200749	0.0727707	0.0738953	0.0750181	0.0194265	0.0471536	0.0367721	0.122752	0.840475	0	0.5681643
6050	-960.259	-150.082	-810.177	0.0791544	0.0494568	0.0133472	0.0135936	0.088839	0.0878452	0.067624	0.0735204	0.0747404	0.0753147	0.0711212	0.0681859	0.00878375	0.0635239	0.0640392	0.0644278	0.00837835	0.0281042	0.0279918	0.044876	0.927132	0	0.4091616
6100	-961.432	-149.545	-811.887	0.0301369	0.0155459	0.00452607	0.00468177	0.0324457	0.0314626	0.0647166	0.0562014	0.055358	0.0570831	0.0666458	0.0623682	0.0326787	0.127293	0.126447	0.128458	0.0302002	0.0737517	0.00497402	0.119552	0.875473	0	0.443151
6150	-960.28	-146.804	-813.476	0.0651712	0.0577438	0.00310817	0.0031231	0.0685811	0.0674195	0.0603445	0.0615119	0.0615074	0.0617847	0.0616062	0.0594658	0.00306632	0.0960166	0.096012	0.0962907	0.00307273	0.0741741	0.0126857	0.00637846	0.980936	0	0.7932405
6200	-960.618	-147.994	-812.623	0.152423	0.124561	0.00911816	0.00899218	0.160584	0.158744	0.0347132	0.0436438	0.0429261	0.0401534	0.0337032	0.0320534	0.00053991	0.0480593	0.0474492	0.0447868	0.000514759	0.0170349	0.00649219	0.00328134	0.990226	0	0.4733526
6250	-960.356	-149.844	-810.511	0.070272	0.0665765	0.00737251	0.00741245	0.0726591	0.0719269	0.0721128	0.0718484	0.0730611	0.0736157	0.0722835	0.0694056	0.00411739	0.0681486	0.0686684	0.0689306	0.0040702	0.0575183	0.0149962	0.0123525	0.972651	0	0.8724988
6300	-962.195	-151.304	-810.891	0.0519999	0.0204138	0.00324715	0.00338635	0.0595063	0.0593228	0.0612593	0.0633655	0.0623867	0.0639967	0.0667393	0.0657435	0.0105191	0.119656	0.118836	0.120643	0.00927007	0.0397074	0.00278445	0.0395875	0.957628	0	0.2842436
6350	-962.075	-151.815	-810.26	0.0800974	0.0249405	0.0113041	0.0118878	0.0934685	0.0940097	0.0554793	0.0585763	0.0584706	0.0595261	0.0594571	0.0582627	0.0149041	0.0956278	0.0955501	0.0966974	0.0123857	0.0193549	0.00962175	0.051634	0.938744	0	0.1243365
6400	-960.13	-150.433	-809.697	0.0471197	0.0216485	0.00636834	0.00668494	0.0535147	0.0534879	0.07151	0.0705086	0.0698471	0.0722346	0.0759973	0.0739891	0.0184007	0.100354	0.0999348	0.101898	0.0162659	0.0402357	0.00428399	0.0834124	0.912304	0	0.31263
6450	-957.761	-148.175	-809.587	0.0449393	0.0378387	0.00560253	0.00571357	0.0484432	0.0478586	0.0827576	0.0813958	0.0821166	0.0833929	0.0849536	0.0812833	0.00806133	0.0787389	0.0791038	0.0798269	0.00793057	0.0600427	0.0137897	0.0447709	0.941439	0	0.7479822
6500	-959.636	-147.623	-812.013	0.051385	0.0376914	0.00179952	0.00180969	0.0556406	0.0547406	0.0735135	0.0764125	0.0756799	0.0764267	0.0772896	0.0755201	0.00304721	0.0923012	0.0917405	0.0923435	0.00313156	0.0595269	0.0188189	0.000121225	0.98106	0	0.6394466
6550	-960.493	-146.824	-813.668	0.0363044	0.0264511	0.000305043	0.000306233	0.0404575	0.0403409	0.0626236	0.065747	0.0649861	0.0655136	0.0663078	0.0659912	0.000913164	0.128378	0.127539	0.128144	0.000937814	0.0787531	0.00348334	4.55218e-05	0.996471	0	0.6070324
6600	-961.233	-151.756	-809.478	0.0512356	0.0329193	0.0109443	0.0115463	0.0593335	0.0594927	0.0787786	0.0792427	0.0801324	0.0831687	0.0839963	0.0808644	0.017551	0.0714421	0.0717257	0.0731213	0.0160553	0.0384497	0.0067635	0.109846	0.88339	0	0.4549769
6650	-963.748	-150.744	-813.003	0.12289	0.0434906	0.0313135	0.0306627	0.125679	0.124366	0.0464398	0.0558602	0.0577862	0.053794	0.0455625	0.0433783	0.00773164	0.0649792	0.0663816	0.0625337	0.00722904	0.0099219	0.0492698	0.0273145	0.923416	0	0.07461647
6700	-964.263	-150.839	-813.423	0.0885173	0.0826423	0.00961073	0.00979647	0.0927681	0.0911918	0.0539094	0.0538626	0.0562334	0.057498	0.0554432	0.0526047	0.00678935	0.0721257	0.0736177	0.074474	0.0067464	0.0621689	0.00822781	0.0439261	0.947846	0	0.8915031
6750	-959.395	-148.629	-810.766	0.0345114	0.0240148	0.00777347	0.00799693	0.0372689	0.0362899	0.078694	0.0715175	0.0720585	0.0736707	0.0808547	0.0746713	0.0239903	0.0946818	0.0950762	0.0964612	0.0233367	0.0671317	0.00189257	0.160141	0.837967	0	0.6166985
6800	-961.256	-151.577	-809.679	0.0678161	0.0466009	0.00785589	0.00815524	0.0765049	0.075504	0.0689099	0.0728486	0.0735488	0.0757569	0.0749688	0.0725172	0.00790944	0.0726178	0.0730435	0.074635	0.00791242	0.0428947	0.00654672	0.0707967	0.922657	0	0.5592085
6850	-958.481	-147.934	-810.547	0.0618782	0.0597694	0.00593173	0.00602612	0.0640654	0.0635369	0.0704945	0.0686604	0.0703766	0.0715622	0.0719829	0.0691293	0.00599582	0.0760753	0.0769766	0.0776091	0.00604393	0.0738855	0.00180814	0.0433771	0.954815	0	0.9745296
6900	-961.081	-150.948	-810.134	0.0370453	0.0292288	0.00899621	0.0090976	0.0380135	0.0349428	0.0782479	0.0683315	0.070246	0.0711626	0.07918	0.0693771	0.02645	0.0902738	0.0919305	0.0927856	0.0264037	0.078287	0.0463914	0.151098	0.802511	0	0.8185012
6950	-959.11	-148.507	-810.603	0.0544786	0.0272457	0.00767505	0.00785727	0.0607577	0.060331	0.0781212	0.0790381	0.0788046	0.0804792	0.0823945	0.0802349	0.0106229	0.08221	0.0820636	0.0833344	0.0103318	0.0340196	0.0304857	0.0446265	0.924888	0	0.337512
7000	-961.836	-151.647	-810.189	0.0280432	0.0127419	0.0031342	0.00323645	0.03239	0.0324685	0.0800223	0.0758832	0.0745706	0.0784507	0.085921	0.0856335	0.0162833	0.10909	0.108419	0.111341	0.0158658	0.0465062	0.0291145	0.0183595	0.952526	0	0.3000309
7050	-959.466	-148.93	-810.536	0.0494697	0.0166332	0.00639369	0.00660083	0.0538085	0.0538063	0.0835285	0.0823245	0.0815969	0.0840139	0.0877432	0.0864764	0.011802	0.0856063	0.0850682	0.0871838	0.0113423	0.0266018	0.0169962	0.0800128	0.902991	0	0.2098481
7100	-962.306	-152.94	-809.366	0.0578663	0.0269757	0.0179625	0.0188914	0.0665342	0.0677745	0.0740466	0.0735203	0.0737411	0.0756925	0.0767462	0.0746415	0.0244637	0.0742911	0.0743453	0.0754889	0.0210888	0.0259293	0.014566	0.145667	0.839767	0	0.1736045
7150	-957.329	-147.492	-809.837	0.0943173	0.0805996	0.00375473	0.0040276	0.114135	0.11423	0.0607142	0.0660541	0.0653113	0.0665273	0.0656708	0.065039	0.000839114	0.0549496	0.0545818	0.0552398	0.000827748	0.0331811	0.000589232	0.00986348	0.989547	0	0.60845
7200	-957.325	-147.564	-809.761	0.0761247	0.0376422	0.0105749	0.0121024	0.101004	0.101876	0.0638153	0.0690886	0.0691858	0.0712963	0.0704242	0.0689222	0.00488676	0.0728686	0.0729143	0.0747044	0.00441008	0.0181592	0.000147431	0.0417818	0.958071	0	0.2168267
7250	-958.696	-148.556	-810.139	0.0465172	0.0206564	0.0067214	0.00700179	0.0528112	0.0528615	0.074301	0.0715298	0.0707406	0.0729772	0.0782894	0.076478	0.0119815	0.10219	0.101408	0.104005	0.0116568	0.0378719	0.016249	0.0636917	0.920059	0	0.2812754
7300	-961.54	-150.67	-810.87	0.121414	0.117409	0.0795611	0.0797524	0.12235	0.120641	0.0352984	0.0339423	0.0382336	0.0391479	0.0347166	0.0301759	0.00689803	0.0340978	0.0365649	0.0371633	0.00677992	0.0258545	0.0842764	0.0348005	0.880923	0	0.8370636
7350	-961.144	-151.191	-809.952	0.06799	0.0409129	0.0301712	0.0323092	0.080868	0.0824949	0.0548167	0.0507231	0.0507113	0.0521757	0.0551868	0.0519175	0.0277315	0.0874209	0.0873651	0.089033	0.0245316	0.0336407	0.0115147	0.167041	0.821444	0	0.2138527
7400	-961.859	-150.881	-810.978	0.106317	0.0706335	0.0206074	0.0211961	0.123622	0.122544	0.0504977	0.0595894	0.0616129	0.0617315	0.0541113	0.0512999	0.00543488	0.0542334	0.0553301	0.0555339	0.00520509	0.0205002	0.0181435	0.0507025	0.931154	0	0.386523
7450	-962.299	-150.392	-811.906	0.0677119	0.0172675	0.00703637	0.00713103	0.0739843	0.0739836	0.0710275	0.0724472	0.0718864	0.0731631	0.0748722	0.0744539	0.00978016	0.0919024	0.0915391	0.0927561	0.00955456	0.0195025	0.0336202	0.0148787	0.951501	0	0.1235761
7500	-958.633	-147.909	-810.724	0.0842856	0.0529608	0.0135497	0.0140131	0.0985154	0.0978329	0.0575104	0.0631802	0.0638415	0.0646478	0.0617254	0.0591531	0.00697981	0.0742633	0.0747319	0.0754944	0.00678064	0.030534	0.0169156	0.0455796	0.937505	0	0.3918457
7550	-959.099	-148.645	-810.453	0.0387103	0.0139835	0.00274691	0.00282136	0.0435424	0.0434899	0.0730393	0.0698157	0.0685093	0.0715739	0.0796132	0.0794119	0.0107984	0.115128	0.113956	0.117509	0.011145	0.044207	0.038881	0.00425521	0.956864	0	0.2786031
7600	-958.133	-148.211	-809.921	0.0287618	0.0262234	0.000851718	0.000857851	0.0295355	0.0290229	0.0696922	0.0684907	0.0684759	0.0688527	0.0707643	0.0688457	0.00504097	0.117568	0.117557	0.117844	0.00498446	0.106631	0.00181381	0.019746	0.97844	0	0.9006758
7650	-964.105	-155.021	-809.084	0.0210888	0.0179209	0.00669064	0.00673459	0.0214581	0.0194875	0.0651552	0.0534387	0.054988	0.0555435	0.065478	0.0538784	0.058036	0.111164	0.112068	0.112406	0.0578302	0.106634	0.0760978	0.132158	0.791744	0	0.9370674
7700	-960.007	-149.569	-810.438	0.0558589	0.0522309	0.0076563	0.00771566	0.0579421	0.0569836	0.0682751	0.0659642	0.0672933	0.0680205	0.0687038	0.0645396	0.00950401	0.0874928	0.0881422	0.0885321	0.00938323	0.0757617	0.0190079	0.0231001	0.957892	0	0.8827786
7750	-960.563	-150.909	-809.654	0.0582948	0.0308459	0.0171365	0.0175611	0.0628668	0.0624219	0.0771174	0.0760612	0.077181	0.0788608	0.079822	0.0766004	0.0203863	0.0697765	0.0704311	0.0717021	0.0196916	0.0332426	0.0336546	0.178041	0.788305	0	0.3091446
7800	-960.007	-150.223	-809.784	0.0309978	0.0256831	0.00605531	0.00618209	0.0333867	0.0324865	0.0714031	0.0647175	0.0653446	0.0665353	0.0729672	0.0665524	0.0235493	0.107239	0.107614	0.108421	0.0230277	0.0878377	0.0207078	0.0717867	0.907505	0	0.7700004
7850	-961.052	-151.193	-809.859	0.0614863	0.021203	0.0176361	0.0182748	0.0673413	0.0688123	0.0724287	0.0706644	0.070348	0.0719334	0.0739266	0.0727174	0.0266732	0.0801055	0.0798882	0.0810591	0.022943	0.0225588	0.0123478	0.176349	0.811303	0	0.06724625
7900	-958.656	-147.908	-810.747	0.0737936	0.0617449	0.00840197	0.0088586	0.0854612	0.0853199	0.0642398	0.0669629	0.0677672	0.0699439	0.0691043	0.0668827	0.00573505	0.0700114	0.0704116	0.0716833	0.0056092	0.0480685	0.00224134	0.0448726	0.952886	0	0.6767323
7950	-964.976	-153.281	-811.694	0.0330402	0.0293108	0.00829418	0.00834766	0.0335238	0.0316706	0.0897913	0.0813816	0.0839494	0.0849636	0.0900499	0.0806512	0.0223334	0.0761426	0.0772326	0.0776931	0.0222469	0.0693769	0.084991	0.0558054	0.859204	0	0.9024144
8000	-961.899	-151.648	-810.25	0.0282016	0.00753567	0.00218222	0.00227561	0.0308576	0.031088	0.0939068	0.0897395	0.0883073	0.0926705	0.0995024	0.0998555	0.00897208	0.0962062	0.0952256	0.0990523	0.00867579	0.0257454	0.0198386	0.0359702	0.944191	0	0.181947
8050	-963.02	-152.704	-810.316	0.0619767	0.0431436	0.0125518	0.012749	0.0651333	0.062354	0.0746784	0.0737041	0.0760413	0.0774135	0.076938	0.0717867	0.0142103	0.0710427	0.0726017	0.0736695	0.0142022	0.0458035	0.0602178	0.0840397	0.855742	0	0.5923137
8100	-960.649	-150.789	-809.86	0.0931273	0.0634142	0.0250262	0.0250592	0.10045	0.0980473	0.0518828	0.056378	0.0585403	0.0585112	0.053152	0.0497318	0.0121095	0.0694742	0.0707409	0.0709093	0.0120948	0.0313509	0.0702275	0.0084347	0.921338	0	0.3959956
8150	-961.86	-150.513	-811.348	0.127255	0.10634	0.0706562	0.0720737	0.142552	0.142389	0.0302763	0.0347432	0.0374708	0.0368103	0.0297928	0.0267568	0.00666915	0.0382207	0.0395152	0.0393081	0.00593106	0.0132396	0.0284471	0.0580431	0.91351	0	0.3524313
8200	-962.884	-151.83	-811.054	0.111269	0.0783802	0.0376551	0.0395112	0.130095	0.129401	0.0362997	0.0428193	0.0459275	0.0471007	0.0392624	0.036265	0.00957864	0.0585112	0.0615443	0.063051	0.00948153	0.0238466	0.0090297	0.136132	0.854838	0	0.3939298
8250	-960.715	-149.897	-810.819	0.124537	0.113181	0.0603282	0.0620829	0.138703	0.138596	0.034905	0.0377558	0.0418168	0.0428314	0.0352129	0.0315002	0.00508819	0.0348958	0.0370023	0.0377204	0.00480731	0.0190346	0.0194966	0.0785132	0.90199	0	0.6238734
8300	-966.936	-152.668	-814.268	0.109424	0.0686778	0.0307263	0.0332202	0.138086	0.138085	0.0350652	0.0435707	0.0462744	0.0480587	0.040559	0.0382251	0.0106611	0.0607734	0.0626837	0.0647202	0.0100106	0.0211786	0.00559727	0.112023	0.88238	0	0.3141135
8350	-958.674	-146.739	-811.935	0.0855992	0.0326365	0.00756419	0.00776175	0.100964	0.100737	0.0569061	0.0634176	0.0631543	0.0630039	0.061728	0.0605834	0.00428085	0.0895725	0.0893387	0.089111	0.00414237	0.0194983	0.0121498	0.0189287	0.968922	0	0.1937245
8400	-959.833	-149.625	-810.207	0.0364099	0.0138669	0.00266574	0.00275412	0.0414835	0.0413718	0.064598	0.0601528	0.0588172	0.0617235	0.070982	0.070531	0.0142121	0.1299	0.1285	0.132521	0.0144454	0.0550653	0.033807	0.0118789	0.954314	0	0.3009691
8450	-958.952	-148.898	-810.054	0.0524317	0.0479599	0.00800463	0.00817729	0.0555052	0.0548217	0.0777952	0.0752916	0.0772516	0.0788151	0.079844	0.0754718	0.00951732	0.0737592	0.0747188	0.0755326	0.0094975	0.0656049	0.00633894	0.0697218	0.923939	0	0.8877878
8500	-960.406	-150.993	-809.414	0.121935	0.107022	0.0219014	0.0234348	0.144992	0.144563	0.0413092	0.0468815	0.0506204	0.0536862	0.0464094	0.0442155	0.00337407	0.0386017	0.0404843	0.0422676	0.00348138	0.0248205	0.00418567	0.0626462	0.933168	0	0.6757371
8550	-965.371	-155.874	-809.497	0.0600444	0.0499829	0.00833841	0.00843631	0.0639137	0.0599116	0.0343851	0.0304913	0.0310471	0.0314746	0.0355104	0.0306494	0.0218838	0.133447	0.134325	0.135106	0.0217536	0.109299	0.0296523	0.0304841	0.939864	0	0.7965129
8600	-962.347	-149.412	-812.934	0.0332763	0.013264	0.00652595	0.00679405	0.0359157	0.035926	0.0804856	0.0703189	0.0689594	0.0718344	0.0824558	0.0800706	0.0257787	0.105975	0.104614	0.107969	0.0244605	0.0453766	0.0169969	0.137382	0.845621	0	0.2479694
8650	-963.618	-153.199	-810.419	0.0668898	0.0225819	0.00825498	0.00848147	0.0737321	0.0729584	0.055507	0.054023	0.0533471	0.0549792	0.0597481	0.0584782	0.0176533	0.112023	0.111182	0.113743	0.0174788	0.038939	0.0436361	0.0457951	0.910569	0	0.2207714
8700	-957.692	-146.869	-810.823	0.0419426	0.023085	0.00104131	0.00106419	0.0465848	0.0464466	0.081635	0.0860799	0.0850681	0.0859779	0.0868353	0.0861937	0.00211299	0.0937951	0.093035	0.0937647	0.00207317	0.0432647	0.002074	0.0146564	0.98327	0	0.4500535
8750	-957.397	-147.722	-809.675	0.0670676	0.048852	0.0171985	0.0185069	0.0809856	0.0814374	0.0649156	0.0659497	0.067439	0.0701674	0.070067	0.0663275	0.0122087	0.0709601	0.0718464	0.0738929	0.0118972	0.0402806	0.000173194	0.11447	0.885357	0	0.5120299
8800	-958.991	-148.784	-810.207	0.0235659	0.0176829	0.00121958	0.0012335	0.0247532	0.023886	0.0783343	0.0746497	0.0742947	0.0753163	0.0808603	0.0771903	0.0094682	0.113218	0.112953	0.113779	0.00948891	0.0881063	0.0246558	0.0138449	0.961499	0	0.7348491
8850	-960.297	-150.423	-809.874	0.0420763	0.0343365	0.0182871	0.0186906	0.0451283	0.0441928	0.076986	0.0680178	0.0701216	0.0712856	0.077946	0.0689868	0.029702	0.0787879	0.0803031	0.0812313	0.029365	0.064555	0.0165686	0.245246	0.738185	0	0.7413509
