Iteration	Posterior	Likelihood	Prior	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	w_graph[1]	w_graph[2]	w_graph[3]	y_marginal	y_subdominant
4350	-980.896	-172.037	-808.859	0.0496582	0.0496582	0.0496582	0.0496582	0.0496582	0.0496582	0.0535029	0.0535029	0.0535029	0.0535029	0.0535029	0.0535029	0.0635055	0.0635055	0.0635055	0.0635055	0.0635055	0.0635055	0.323881	0.403904	0.272215	1	1
4400	-980.975	-170.948	-810.027	0.0182343	0.0182343	0.0182343	0.0182343	0.0182343	0.0182343	0.0427276	0.0427276	0.0427276	0.0427276	0.0427276	0.0427276	0.105705	0.105705	0.105705	0.105705	0.105705	0.105705	0.136396	0.364312	0.499292	1	1
4450	-979.01	-170.009	-809.001	0.033727	0.033727	0.033727	0.033727	0.033727	0.033727	0.0526305	0.0526305	0.0526305	0.0526305	0.0526305	0.0526305	0.0803092	0.0803092	0.0803092	0.0803092	0.0803092	0.0803092	0.0541867	0.91929	0.0265234	1	1
4500	-983.829	-170.522	-813.307	0.039179	0.039179	0.039179	0.039179	0.039179	0.039179	0.0845156	0.0845156	0.0845156	0.0845156	0.0845156	0.0845156	0.0429721	0.0429721	0.0429721	0.0429721	0.0429721	0.0429721	0.137763	0.407279	0.454958	1	1
4550	-979.847	-169.69	-810.157	0.0558376	0.0558376	0.0558376	0.0558376	0.0558376	0.0558376	0.0557775	0.0557775	0.0557775	0.0557775	0.0557775	0.0557775	0.0550515	0.0550515	0.0550515	0.0550515	0.0550515	0.0550515	0.0402442	0.788995	0.17076	1	1
4600	-980.354	-171.467	-808.887	0.0968693	0.0968693	0.0968693	0.0968693	0.0968693	0.0968693	0.0363212	0.0363212	0.0363212	0.0363212	0.0363212	0.0363212	0.0334762	0.0334762	0.0334762	0.0334762	0.0334762	0.0334762	0.633649	0.320672	0.0456792	1	1
4650	-979.043	-169.523	-809.519	0.019172	0.019172	0.019172	0.019172	0.019172	0.019172	0.073394	0.073394	0.073394	0.073394	0.073394	0.073394	0.0741007	0.0741007	0.0741007	0.0741007	0.0741007	0.0741007	0.376061	0.118766	0.505172	1	1
4700	-983.118	-173.853	-809.265	0.013123	0.013123	0.013123	0.013123	0.013123	0.013123	0.0702168	0.0702168	0.0702168	0.0702168	0.0702168	0.0702168	0.0833268	0.0833268	0.0833268	0.0833268	0.0833268	0.0833268	0.201355	0.178726	0.619919	1	1
4750	-981.572	-171.272	-810.3	0.0188926	0.0188926	0.0188926	0.0188926	0.0188926	0.0188926	0.0856921	0.0856921	0.0856921	0.0856921	0.0856921	0.0856921	0.062082	0.062082	0.062082	0.062082	0.062082	0.062082	0.10066	0.809451	0.089889	1	1
4800	-983.548	-172.641	-810.907	0.0442751	0.0442751	0.0442751	0.0442751	0.0442751	0.0442751	0.0741752	0.0741752	0.0741752	0.0741752	0.0741752	0.0741752	0.0482163	0.0482163	0.0482163	0.0482163	0.0482163	0.0482163	0.423095	0.405219	0.171685	1	1
4850	-979.973	-170.687	-809.286	0.0207062	0.0207062	0.0207062	0.0207062	0.0207062	0.0207062	0.0765976	0.0765976	0.0765976	0.0765976	0.0765976	0.0765976	0.0693629	0.0693629	0.0693629	0.0693629	0.0693629	0.0693629	0.306205	0.240363	0.453432	1	1
4900	-978.084	-168.951	-809.133	0.0742986	0.0742986	0.0742986	0.0742986	0.0742986	0.0742986	0.044144	0.044144	0.044144	0.044144	0.044144	0.044144	0.0482241	0.0482241	0.0482241	0.0482241	0.0482241	0.0482241	0.711583	0.276297	0.0121194	1	1
4950	-984.417	-175.153	-809.265	0.023069	0.023069	0.023069	0.023069	0.023069	0.023069	0.0888646	0.0888646	0.0888646	0.0888646	0.0888646	0.0888646	0.0547331	0.0547331	0.0547331	0.0547331	0.0547331	0.0547331	0.0301934	0.0544094	0.915397	1	1
5000	-979.038	-169.294	-809.744	0.0526484	0.0526484	0.0526484	0.0526484	0.0526484	0.0526484	0.0665445	0.0665445	0.0665445	0.0665445	0.0665445	0.0665445	0.0474738	0.0474738	0.0474738	0.0474738	0.0474738	0.0474738	0.159579	0.596341	0.24408	1	1
5050	-980.417	-170.324	-810.094	0.0264289	0.0264289	0.0264289	0.0264289	0.0264289	0.0264289	0.055892	0.055892	0.055892	0.055892	0.055892	0.055892	0.0843458	0.0843458	0.0843458	0.0843458	0.0843458	0.0843458	0.52771	0.307052	0.165238	1	1
5100	-980.322	-171.079	-809.243	0.0420846	0.0420846	0.0420846	0.0420846	0.0420846	0.0420846	0.0716175	0.0716175	0.0716175	0.0716175	0.0716175	0.0716175	0.0529646	0.0529646	0.0529646	0.0529646	0.0529646	0.0529646	0.402155	0.41746	0.180385	1	1
5150	-983.14	-173.774	-809.366	0.0105774	0.0105774	0.0105774	0.0105774	0.0105774	0.0105774	0.0641355	0.0641355	0.0641355	0.0641355	0.0641355	0.0641355	0.0919537	0.0919537	0.0919537	0.0919537	0.0919537	0.0919537	0.372793	0.550191	0.077016	1	1
5200	-980.296	-169.965	-810.331	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156	0.059544	0.059544	0.059544	0.059544	0.059544	0.059544	0.0815071	0.0815071	0.0815071	0.0815071	0.0815071	0.0815071	0.702364	0.0824506	0.215185	1	1
5250	-981.668	-172.506	-809.162	0.0615269	0.0615269	0.0615269	0.0615269	0.0615269	0.0615269	0.0534251	0.0534251	0.0534251	0.0534251	0.0534251	0.0534251	0.0517147	0.0517147	0.0517147	0.0517147	0.0517147	0.0517147	0.696669	0.0367446	0.266586	1	1
5300	-979.813	-170.517	-809.296	0.0295717	0.0295717	0.0295717	0.0295717	0.0295717	0.0295717	0.0750821	0.0750821	0.0750821	0.0750821	0.0750821	0.0750821	0.0620128	0.0620128	0.0620128	0.0620128	0.0620128	0.0620128	0.469463	0.408465	0.122072	1	1
5350	-983.284	-171.96	-811.324	0.043142	0.043142	0.043142	0.043142	0.043142	0.043142	0.0422126	0.0422126	0.0422126	0.0422126	0.0422126	0.0422126	0.0813121	0.0813121	0.0813121	0.0813121	0.0813121	0.0813121	0.193067	0.30226	0.504672	1	1
5400	-981.7	-170.241	-811.459	0.0822955	0.0822955	0.0822955	0.0822955	0.0822955	0.0822955	0.0538072	0.0538072	0.0538072	0.0538072	0.0538072	0.0538072	0.030564	0.030564	0.030564	0.030564	0.030564	0.030564	0.157533	0.571541	0.270927	1	1
5450	-981.175	-172.053	-809.121	0.112976	0.112976	0.112976	0.112976	0.112976	0.112976	0.0266598	0.0266598	0.0266598	0.0266598	0.0266598	0.0266598	0.0270311	0.0270311	0.0270311	0.0270311	0.0270311	0.0270311	0.106289	0.31006	0.583651	1	1
5500	-982.684	-172.96	-809.724	0.0659584	0.0659584	0.0659584	0.0659584	0.0659584	0.0659584	0.0440287	0.0440287	0.0440287	0.0440287	0.0440287	0.0440287	0.0566795	0.0566795	0.0566795	0.0566795	0.0566795	0.0566795	0.50339	0.0423509	0.454259	1	1
5550	-979.98	-170.358	-809.622	0.124899	0.124899	0.124899	0.124899	0.124899	0.124899	0.0206261	0.0206261	0.0206261	0.0206261	0.0206261	0.0206261	0.0211417	0.0211417	0.0211417	0.0211417	0.0211417	0.0211417	0.130888	0.0282832	0.840828	1	1
5600	-979.599	-170.697	-808.901	0.0934101	0.0934101	0.0934101	0.0934101	0.0934101	0.0934101	0.0297674	0.0297674	0.0297674	0.0297674	0.0297674	0.0297674	0.0434891	0.0434891	0.0434891	0.0434891	0.0434891	0.0434891	0.124717	0.398767	0.476516	1	1
5650	-981.082	-169.357	-811.725	0.0273333	0.0273333	0.0273333	0.0273333	0.0273333	0.0273333	0.0698266	0.0698266	0.0698266	0.0698266	0.0698266	0.0698266	0.0695068	0.0695068	0.0695068	0.0695068	0.0695068	0.0695068	0.252524	0.345244	0.402232	1	1
5700	-985.559	-172.432	-813.127	0.0444678	0.0444678	0.0444678	0.0444678	0.0444678	0.0444678	0.0710848	0.0710848	0.0710848	0.0710848	0.0710848	0.0710848	0.0511141	0.0511141	0.0511141	0.0511141	0.0511141	0.0511141	0.0413727	0.197005	0.761623	1	1
5750	-981.484	-169.482	-812.002	0.0432254	0.0432254	0.0432254	0.0432254	0.0432254	0.0432254	0.0639524	0.0639524	0.0639524	0.0639524	0.0639524	0.0639524	0.059489	0.059489	0.059489	0.059489	0.059489	0.059489	0.272232	0.250998	0.47677	1	1
5800	-981.698	-172.528	-809.171	0.0490258	0.0490258	0.0490258	0.0490258	0.0490258	0.0490258	0.0659677	0.0659677	0.0659677	0.0659677	0.0659677	0.0659677	0.0516732	0.0516732	0.0516732	0.0516732	0.0516732	0.0516732	0.0488305	0.272705	0.678465	1	1
5850	-982.699	-171.607	-811.092	0.0581585	0.0581585	0.0581585	0.0581585	0.0581585	0.0581585	0.045018	0.045018	0.045018	0.045018	0.045018	0.045018	0.0634901	0.0634901	0.0634901	0.0634901	0.0634901	0.0634901	0.427571	0.549769	0.0226604	1	1
5900	-980.025	-169.999	-810.026	0.0145702	0.0145702	0.0145702	0.0145702	0.0145702	0.0145702	0.055523	0.055523	0.055523	0.055523	0.055523	0.055523	0.0965736	0.0965736	0.0965736	0.0965736	0.0965736	0.0965736	0.692618	0.166672	0.14071	1	1
5950	-981.796	-171.3	-810.495	0.0242567	0.0242567	0.0242567	0.0242567	0.0242567	0.0242567	0.0569323	0.0569323	0.0569323	0.0569323	0.0569323	0.0569323	0.0854777	0.0854777	0.0854777	0.0854777	0.0854777	0.0854777	0.628575	0.238741	0.132684	1	1
6000	-979.28	-169.761	-809.519	0.0601493	0.0601493	0.0601493	0.0601493	0.0601493	0.0601493	0.0534137	0.0534137	0.0534137	0.0534137	0.0534137	0.0534137	0.0531037	0.0531037	0.0531037	0.0531037	0.0531037	0.0531037	0.180946	0.463358	0.355696	1	1
6050	-983.546	-173.092	-810.454	0.105563	0.105563	0.105563	0.105563	0.105563	0.105563	0.0483414	0.0483414	0.0483414	0.0483414	0.0483414	0.0483414	0.012762	0.012762	0.012762	0.012762	0.012762	0.012762	0.397634	0.506017	0.0963489	1	1
6100	-981.449	-171.964	-809.486	0.0580698	0.0580698	0.0580698	0.0580698	0.0580698	0.0580698	0.0746839	0.0746839	0.0746839	0.0746839	0.0746839	0.0746839	0.0339129	0.0339129	0.0339129	0.0339129	0.0339129	0.0339129	0.0409385	0.560359	0.398702	1	1
6150	-982.526	-170.214	-812.312	0.0116948	0.0116948	0.0116948	0.0116948	0.0116948	0.0116948	0.0643862	0.0643862	0.0643862	0.0643862	0.0643862	0.0643862	0.0905857	0.0905857	0.0905857	0.0905857	0.0905857	0.0905857	0.677212	0.178218	0.14457	1	1
6200	-979.649	-170.448	-809.201	0.0456391	0.0456391	0.0456391	0.0456391	0.0456391	0.0456391	0.0649008	0.0649008	0.0649008	0.0649008	0.0649008	0.0649008	0.0561268	0.0561268	0.0561268	0.0561268	0.0561268	0.0561268	0.432446	0.37234	0.195214	1	1
6250	-979.323	-170.19	-809.133	0.0884493	0.0884493	0.0884493	0.0884493	0.0884493	0.0884493	0.0479415	0.0479415	0.0479415	0.0479415	0.0479415	0.0479415	0.0302759	0.0302759	0.0302759	0.0302759	0.0302759	0.0302759	0.151686	0.571359	0.276955	1	1
6300	-981.937	-172.31	-809.627	0.0326047	0.0326047	0.0326047	0.0326047	0.0326047	0.0326047	0.0658495	0.0658495	0.0658495	0.0658495	0.0658495	0.0658495	0.0682124	0.0682124	0.0682124	0.0682124	0.0682124	0.0682124	0.013329	0.637598	0.349073	1	1
6350	-979.899	-170.127	-809.772	0.0406142	0.0406142	0.0406142	0.0406142	0.0406142	0.0406142	0.0729327	0.0729327	0.0729327	0.0729327	0.0729327	0.0729327	0.0531197	0.0531197	0.0531197	0.0531197	0.0531197	0.0531197	0.504351	0.433772	0.0618767	1	1
6400	-979.452	-170.272	-809.181	0.031964	0.031964	0.031964	0.031964	0.031964	0.031964	0.0559693	0.0559693	0.0559693	0.0559693	0.0559693	0.0559693	0.0787334	0.0787334	0.0787334	0.0787334	0.0787334	0.0787334	0.151074	0.811318	0.0376073	1	1
6450	-978.583	-169.102	-809.481	0.0368103	0.0368103	0.0368103	0.0368103	0.0368103	0.0368103	0.0618257	0.0618257	0.0618257	0.0618257	0.0618257	0.0618257	0.0680307	0.0680307	0.0680307	0.0680307	0.0680307	0.0680307	0.270309	0.163381	0.56631	1	1
6500	-979.244	-169.188	-810.056	0.0244138	0.0244138	0.0244138	0.0244138	0.0244138	0.0244138	0.0594497	0.0594497	0.0594497	0.0594497	0.0594497	0.0594497	0.0828032	0.0828032	0.0828032	0.0828032	0.0828032	0.0828032	0.041538	0.37859	0.579872	1	1
6550	-983.389	-173.319	-810.069	0.0176455	0.0176455	0.0176455	0.0176455	0.0176455	0.0176455	0.0281357	0.0281357	0.0281357	0.0281357	0.0281357	0.0281357	0.120886	0.120886	0.120886	0.120886	0.120886	0.120886	0.184024	0.476038	0.339938	1	1
6600	-978.994	-169.721	-809.272	0.05817	0.05817	0.05817	0.05817	0.05817	0.05817	0.0673829	0.0673829	0.0673829	0.0673829	0.0673829	0.0673829	0.0411138	0.0411138	0.0411138	0.0411138	0.0411138	0.0411138	0.616631	0.0142188	0.36915	1	1
6650	-982.352	-171.495	-810.857	0.0496524	0.0496524	0.0496524	0.0496524	0.0496524	0.0496524	0.0531658	0.0531658	0.0531658	0.0531658	0.0531658	0.0531658	0.0638485	0.0638485	0.0638485	0.0638485	0.0638485	0.0638485	0.140699	0.433062	0.426239	1	1
6700	-979.419	-169.318	-810.1	0.0300351	0.0300351	0.0300351	0.0300351	0.0300351	0.0300351	0.0645097	0.0645097	0.0645097	0.0645097	0.0645097	0.0645097	0.0721218	0.0721218	0.0721218	0.0721218	0.0721218	0.0721218	0.37666	0.00385557	0.619485	1	1
6750	-982.816	-172.475	-810.341	0.0555266	0.0555266	0.0555266	0.0555266	0.0555266	0.0555266	0.0518027	0.0518027	0.0518027	0.0518027	0.0518027	0.0518027	0.0593374	0.0593374	0.0593374	0.0593374	0.0593374	0.0593374	0.11121	0.123501	0.765289	1	1
6800	-984.634	-175.554	-809.08	0.0710933	0.0710933	0.0710933	0.0710933	0.0710933	0.0710933	0.0152758	0.0152758	0.0152758	0.0152758	0.0152758	0.0152758	0.0802976	0.0802976	0.0802976	0.0802976	0.0802976	0.0802976	0.522038	0.318455	0.159506	1	1
6850	-979.83	-169.423	-810.407	0.0301147	0.0301147	0.0301147	0.0301147	0.0301147	0.0301147	0.0649014	0.0649014	0.0649014	0.0649014	0.0649014	0.0649014	0.0716507	0.0716507	0.0716507	0.0716507	0.0716507	0.0716507	0.597047	0.310084	0.0928689	1	1
6900	-979.733	-169.176	-810.557	0.035114	0.035114	0.035114	0.035114	0.035114	0.035114	0.067839	0.067839	0.067839	0.067839	0.067839	0.067839	0.0637137	0.0637137	0.0637137	0.0637137	0.0637137	0.0637137	0.150684	0.017304	0.832012	1	1
6950	-978.36	-169.22	-809.14	0.0194436	0.0194436	0.0194436	0.0194436	0.0194436	0.0194436	0.0647247	0.0647247	0.0647247	0.0647247	0.0647247	0.0647247	0.0824984	0.0824984	0.0824984	0.0824984	0.0824984	0.0824984	0.362174	0.29128	0.346546	1	1
7000	-981.233	-171.286	-809.946	0.113478	0.113478	0.113478	0.113478	0.113478	0.113478	0.0258693	0.0258693	0.0258693	0.0258693	0.0258693	0.0258693	0.0273197	0.0273197	0.0273197	0.0273197	0.0273197	0.0273197	0.263203	0.692492	0.0443053	1	1
7050	-977.997	-168.958	-809.039	0.0359496	0.0359496	0.0359496	0.0359496	0.0359496	0.0359496	0.0698933	0.0698933	0.0698933	0.0698933	0.0698933	0.0698933	0.0608237	0.0608237	0.0608237	0.0608237	0.0608237	0.0608237	0.0554639	0.525992	0.418544	1	1
7100	-980.521	-170.95	-809.571	0.0350469	0.0350469	0.0350469	0.0350469	0.0350469	0.0350469	0.0509505	0.0509505	0.0509505	0.0509505	0.0509505	0.0509505	0.0806692	0.0806692	0.0806692	0.0806692	0.0806692	0.0806692	0.0508567	0.641225	0.307918	1	1
7150	-982.659	-169.755	-812.904	0.0282568	0.0282568	0.0282568	0.0282568	0.0282568	0.0282568	0.0690005	0.0690005	0.0690005	0.0690005	0.0690005	0.0690005	0.0694094	0.0694094	0.0694094	0.0694094	0.0694094	0.0694094	0.0487515	0.107194	0.844054	1	1
7200	-978.763	-169.488	-809.275	0.0411943	0.0411943	0.0411943	0.0411943	0.0411943	0.0411943	0.0629692	0.0629692	0.0629692	0.0629692	0.0629692	0.0629692	0.0625032	0.0625032	0.0625032	0.0625032	0.0625032	0.0625032	0.59704	0.0211707	0.38179	1	1
7250	-981.19	-171.346	-809.845	0.0675168	0.0675168	0.0675168	0.0675168	0.0675168	0.0675168	0.0577978	0.0577978	0.0577978	0.0577978	0.0577978	0.0577978	0.0413521	0.0413521	0.0413521	0.0413521	0.0413521	0.0413521	0.0589308	0.48354	0.45753	1	1
7300	-979.77	-170.77	-809	0.0704286	0.0704286	0.0704286	0.0704286	0.0704286	0.0704286	0.0496115	0.0496115	0.0496115	0.0496115	0.0496115	0.0496115	0.0466266	0.0466266	0.0466266	0.0466266	0.0466266	0.0466266	0.633425	0.0872591	0.279316	1	1
7350	-979.636	-170.598	-809.038	0.0437783	0.0437783	0.0437783	0.0437783	0.0437783	0.0437783	0.0658414	0.0658414	0.0658414	0.0658414	0.0658414	0.0658414	0.0570469	0.0570469	0.0570469	0.0570469	0.0570469	0.0570469	0.200624	0.0198365	0.77954	1	1
7400	-981.304	-171.816	-809.488	0.142076	0.142076	0.142076	0.142076	0.142076	0.142076	0.0115753	0.0115753	0.0115753	0.0115753	0.0115753	0.0115753	0.0130153	0.0130153	0.0130153	0.0130153	0.0130153	0.0130153	0.307731	0.288804	0.403465	1	1
7450	-979.022	-169.796	-809.226	0.0749682	0.0749682	0.0749682	0.0749682	0.0749682	0.0749682	0.0485369	0.0485369	0.0485369	0.0485369	0.0485369	0.0485369	0.0431616	0.0431616	0.0431616	0.0431616	0.0431616	0.0431616	0.212663	0.557781	0.229556	1	1
7500	-982.011	-173.145	-808.867	0.0162049	0.0162049	0.0162049	0.0162049	0.0162049	0.0162049	0.0415005	0.0415005	0.0415005	0.0415005	0.0415005	0.0415005	0.108961	0.108961	0.108961	0.108961	0.108961	0.108961	0.358045	0.0613196	0.580636	1	1
7550	-979.893	-170.848	-809.044	0.014606	0.014606	0.014606	0.014606	0.014606	0.014606	0.0441125	0.0441125	0.0441125	0.0441125	0.0441125	0.0441125	0.107948	0.107948	0.107948	0.107948	0.107948	0.107948	0.566992	0.408337	0.0246709	1	1
7600	-983.617	-174.342	-809.275	0.0567913	0.0567913	0.0567913	0.0567913	0.0567913	0.0567913	0.05525	0.05525	0.05525	0.05525	0.05525	0.05525	0.0546254	0.0546254	0.0546254	0.0546254	0.0546254	0.0546254	0.596199	0.285551	0.11825	1	1
7650	-980.662	-171.025	-809.637	0.12588	0.12588	0.12588	0.12588	0.12588	0.12588	0.0198168	0.0198168	0.0198168	0.0198168	0.0198168	0.0198168	0.0209697	0.0209697	0.0209697	0.0209697	0.0209697	0.0209697	0.489197	0.217517	0.293286	1	1
7700	-984.384	-173.451	-810.933	0.0545907	0.0545907	0.0545907	0.0545907	0.0545907	0.0545907	0.0624434	0.0624434	0.0624434	0.0624434	0.0624434	0.0624434	0.0496326	0.0496326	0.0496326	0.0496326	0.0496326	0.0496326	0.621933	0.198664	0.179403	1	1
7750	-978.438	-169.126	-809.312	0.0412658	0.0412658	0.0412658	0.0412658	0.0412658	0.0412658	0.0716264	0.0716264	0.0716264	0.0716264	0.0716264	0.0716264	0.0537745	0.0537745	0.0537745	0.0537745	0.0537745	0.0537745	0.628744	0.31026	0.060996	1	1
7800	-980.063	-170.386	-809.677	0.0410264	0.0410264	0.0410264	0.0410264	0.0410264	0.0410264	0.0570295	0.0570295	0.0570295	0.0570295	0.0570295	0.0570295	0.0686108	0.0686108	0.0686108	0.0686108	0.0686108	0.0686108	0.0688829	0.658625	0.272492	1	1
7850	-981.071	-170.163	-810.908	0.0222162	0.0222162	0.0222162	0.0222162	0.0222162	0.0222162	0.0506888	0.0506888	0.0506888	0.0506888	0.0506888	0.0506888	0.0937617	0.0937617	0.0937617	0.0937617	0.0937617	0.0937617	0.661786	0.0107576	0.327456	1	1
7900	-981.21	-171.324	-809.886	0.0155549	0.0155549	0.0155549	0.0155549	0.0155549	0.0155549	0.0569943	0.0569943	0.0569943	0.0569943	0.0569943	0.0569943	0.0941175	0.0941175	0.0941175	0.0941175	0.0941175	0.0941175	0.0605228	0.467267	0.47221	1	1
7950	-979.046	-169.79	-809.256	0.102394	0.102394	0.102394	0.102394	0.102394	0.102394	0.029839	0.029839	0.029839	0.029839	0.029839	0.029839	0.0344337	0.0344337	0.0344337	0.0344337	0.0344337	0.0344337	0.8107	0.18556	0.00373984	1	1
8000	-980.915	-171.837	-809.078	0.138185	0.138185	0.138185	0.138185	0.138185	0.138185	0.0199682	0.0199682	0.0199682	0.0199682	0.0199682	0.0199682	0.00851367	0.00851367	0.00851367	0.00851367	0.00851367	0.00851367	0.106361	0.335254	0.558385	1	1
8050	-979.781	-170.43	-809.35	0.0677576	0.0677576	0.0677576	0.0677576	0.0677576	0.0677576	0.0513299	0.0513299	0.0513299	0.0513299	0.0513299	0.0513299	0.0475792	0.0475792	0.0475792	0.0475792	0.0475792	0.0475792	0.199459	0.687683	0.112858	1	1
8100	-978.456	-169.331	-809.125	0.0752176	0.0752176	0.0752176	0.0752176	0.0752176	0.0752176	0.0412554	0.0412554	0.0412554	0.0412554	0.0412554	0.0412554	0.0501937	0.0501937	0.0501937	0.0501937	0.0501937	0.0501937	0.618235	0.300289	0.0814754	1	1
8150	-982.168	-170.618	-811.55	0.0169182	0.0169182	0.0169182	0.0169182	0.0169182	0.0169182	0.054226	0.054226	0.054226	0.054226	0.054226	0.054226	0.0955225	0.0955225	0.0955225	0.0955225	0.0955225	0.0955225	0.741971	0.251897	0.00613182	1	1
8200	-979.539	-170.103	-809.436	0.0382309	0.0382309	0.0382309	0.0382309	0.0382309	0.0382309	0.0673586	0.0673586	0.0673586	0.0673586	0.0673586	0.0673586	0.0610772	0.0610772	0.0610772	0.0610772	0.0610772	0.0610772	0.19175	0.44891	0.35934	1	1
8250	-979.378	-169.782	-809.596	0.0232125	0.0232125	0.0232125	0.0232125	0.0232125	0.0232125	0.0543236	0.0543236	0.0543236	0.0543236	0.0543236	0.0543236	0.0891306	0.0891306	0.0891306	0.0891306	0.0891306	0.0891306	0.712391	0.0539687	0.23364	1	1
8300	-979.805	-170.651	-809.154	0.078183	0.078183	0.078183	0.078183	0.078183	0.078183	0.03751	0.03751	0.03751	0.03751	0.03751	0.03751	0.0509737	0.0509737	0.0509737	0.0509737	0.0509737	0.0509737	0.470648	0.0624235	0.466928	1	1
8350	-983.987	-172.439	-811.548	0.0897451	0.0897451	0.0897451	0.0897451	0.0897451	0.0897451	0.0304854	0.0304854	0.0304854	0.0304854	0.0304854	0.0304854	0.0464362	0.0464362	0.0464362	0.0464362	0.0464362	0.0464362	0.215301	0.767908	0.0167913	1	1
8400	-982.92	-171.213	-811.707	0.137483	0.137483	0.137483	0.137483	0.137483	0.137483	0.0168186	0.0168186	0.0168186	0.0168186	0.0168186	0.0168186	0.0123651	0.0123651	0.0123651	0.0123651	0.0123651	0.0123651	0.442723	0.016969	0.540308	1	1
8450	-981.526	-172.274	-809.252	0.0885292	0.0885292	0.0885292	0.0885292	0.0885292	0.0885292	0.0227569	0.0227569	0.0227569	0.0227569	0.0227569	0.0227569	0.0553806	0.0553806	0.0553806	0.0553806	0.0553806	0.0553806	0.312611	0.26745	0.419939	1	1
8500	-980.158	-171.321	-808.837	0.0991365	0.0991365	0.0991365	0.0991365	0.0991365	0.0991365	0.0424917	0.0424917	0.0424917	0.0424917	0.0424917	0.0424917	0.0250385	0.0250385	0.0250385	0.0250385	0.0250385	0.0250385	0.0425285	0.893767	0.0637047	1	1
8550	-980.983	-170.412	-810.57	0.0609499	0.0609499	0.0609499	0.0609499	0.0609499	0.0609499	0.0621411	0.0621411	0.0621411	0.0621411	0.0621411	0.0621411	0.0435756	0.0435756	0.0435756	0.0435756	0.0435756	0.0435756	0.351644	0.423138	0.225218	1	1
8600	-982.348	-172.578	-809.77	0.0606758	0.0606758	0.0606758	0.0606758	0.0606758	0.0606758	0.0479919	0.0479919	0.0479919	0.0479919	0.0479919	0.0479919	0.0579989	0.0579989	0.0579989	0.0579989	0.0579989	0.0579989	0.123276	0.224597	0.652127	1	1
8650	-980.672	-171.877	-808.794	0.0361813	0.0361813	0.0361813	0.0361813	0.0361813	0.0361813	0.0669955	0.0669955	0.0669955	0.0669955	0.0669955	0.0669955	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0611841	0.841753	0.0970631	1	1
8700	-983.325	-173.871	-809.454	0.050644	0.050644	0.050644	0.050644	0.050644	0.050644	0.0630682	0.0630682	0.0630682	0.0630682	0.0630682	0.0630682	0.0529545	0.0529545	0.0529545	0.0529545	0.0529545	0.0529545	0.211602	0.158829	0.62957	1	1
8750	-979.528	-170.451	-809.078	0.062565	0.062565	0.062565	0.062565	0.062565	0.062565	0.0440337	0.0440337	0.0440337	0.0440337	0.0440337	0.0440337	0.060068	0.060068	0.060068	0.060068	0.060068	0.060068	0.704709	0.249012	0.0462786	1	1
8800	-979.986	-169.431	-810.555	0.0383489	0.0383489	0.0383489	0.0383489	0.0383489	0.0383489	0.0732164	0.0732164	0.0732164	0.0732164	0.0732164	0.0732164	0.0551014	0.0551014	0.0551014	0.0551014	0.0551014	0.0551014	0.167321	0.530948	0.301731	1	1
8850	-980.058	-169.749	-810.309	0.0754044	0.0754044	0.0754044	0.0754044	0.0754044	0.0754044	0.0404386	0.0404386	0.0404386	0.0404386	0.0404386	0.0404386	0.0508237	0.0508237	0.0508237	0.0508237	0.0508237	0.0508237	0.119776	0.644197	0.236027	1	1
8900	-979.255	-169.439	-809.815	0.0682677	0.0682677	0.0682677	0.0682677	0.0682677	0.0682677	0.0472042	0.0472042	0.0472042	0.0472042	0.0472042	0.0472042	0.0511948	0.0511948	0.0511948	0.0511948	0.0511948	0.0511948	0.591252	0.194473	0.214275	1	1
8950	-984.245	-170.146	-814.099	0.0187066	0.0187066	0.0187066	0.0187066	0.0187066	0.0187066	0.0658679	0.0658679	0.0658679	0.0658679	0.0658679	0.0658679	0.0820921	0.0820921	0.0820921	0.0820921	0.0820921	0.0820921	0.973242	0.0217542	0.0050037	1	1
9000	-979.543	-169.678	-809.865	0.019898	0.019898	0.019898	0.019898	0.019898	0.019898	0.0661014	0.0661014	0.0661014	0.0661014	0.0661014	0.0661014	0.0806673	0.0806673	0.0806673	0.0806673	0.0806673	0.0806673	0.612985	0.0256015	0.361413	1	1
9050	-981.028	-170.375	-810.653	0.0285351	0.0285351	0.0285351	0.0285351	0.0285351	0.0285351	0.0768904	0.0768904	0.0768904	0.0768904	0.0768904	0.0768904	0.0612412	0.0612412	0.0612412	0.0612412	0.0612412	0.0612412	0.144017	0.562769	0.293214	1	1
9100	-981.283	-171.563	-809.72	0.0927316	0.0927316	0.0927316	0.0927316	0.0927316	0.0927316	0.0512311	0.0512311	0.0512311	0.0512311	0.0512311	0.0512311	0.022704	0.022704	0.022704	0.022704	0.022704	0.022704	0.498025	0.0406795	0.461295	1	1
